"year","fips","state","county","bedrooms","rent"
"2006",1718399999,17,183,0,364
"2006",1718599999,17,185,0,436
"2006",1718799999,17,187,0,352
"2006",1718999999,17,189,0,421
"2006",1719199999,17,191,0,341
"2006",1719399999,17,193,0,436
"2006",1719599999,17,195,0,394
"2006",1719799999,17,197,0,701
"2006",1719999999,17,199,0,342
"2006",1720199999,17,201,0,449
"2006",1720399999,17,203,0,426
"2006",1800199999,18,1,0,432
"2006",1800399999,18,3,0,483
"2006",1800599999,18,5,0,598
"2006",1800799999,18,7,0,486
"2006",1800999999,18,9,0,453
"2006",1801199999,18,11,0,519
"2006",1801399999,18,13,0,519
"2006",1801599999,18,15,0,368
"2006",1801799999,18,17,0,375
"2006",1801999999,18,19,0,448
"2006",1802199999,18,21,0,388
"2006",1802399999,18,23,0,458
"2006",1802599999,18,25,0,367
"2006",1802799999,18,27,0,444
"2006",1802999999,18,29,0,459
"2006",1803199999,18,31,0,498
"2006",1803399999,18,33,0,425
"2006",1803599999,18,35,0,503
"2006",1803799999,18,37,0,361
"2006",1803999999,18,39,0,555
"2006",1804199999,18,41,0,371
"2006",1804399999,18,43,0,448
"2006",1804599999,18,45,0,364
"2006",1804799999,18,47,0,459
"2006",1804999999,18,49,0,449
"2006",1805199999,18,51,0,448
"2006",1805399999,18,53,0,463
"2006",1805599999,18,55,0,385
"2006",1805799999,18,57,0,519
"2006",1805999999,18,59,0,519
"2006",1806199999,18,61,0,448
"2006",1806399999,18,63,0,519
"2006",1806599999,18,65,0,464
"2006",1806799999,18,67,0,477
"2006",1806999999,18,69,0,405
"2006",1807199999,18,71,0,509
"2006",1807399999,18,73,0,532
"2006",1807599999,18,75,0,348
"2006",1807799999,18,77,0,394
"2006",1807999999,18,79,0,382
"2006",1808199999,18,81,0,519
"2006",1808399999,18,83,0,364
"2006",1808599999,18,85,0,406
"2006",1808799999,18,87,0,471
"2006",1808999999,18,89,0,535
"2006",1809199999,18,91,0,420
"2006",1809399999,18,93,0,377
"2006",1809599999,18,95,0,514
"2006",1809799999,18,97,0,519
"2006",1809999999,18,99,0,405
"2006",1810199999,18,101,0,378
"2006",1810399999,18,103,0,347
"2006",1810599999,18,105,0,479
"2006",1810799999,18,107,0,387
"2006",1810999999,18,109,0,519
"2006",1811199999,18,111,0,535
"2006",1811399999,18,113,0,522
"2006",1811599999,18,115,0,459
"2006",1811799999,18,117,0,346
"2006",1811999999,18,119,0,454
"2006",1812199999,18,121,0,452
"2006",1812399999,18,123,0,347
"2006",1812599999,18,125,0,356
"2006",1812799999,18,127,0,535
"2006",1812999999,18,129,0,396
"2006",1813199999,18,131,0,467
"2006",1813399999,18,133,0,493
"2006",1813599999,18,135,0,443
"2006",1813799999,18,137,0,504
"2006",1813999999,18,139,0,477
"2006",1814199999,18,141,0,492
"2006",1814399999,18,143,0,373
"2006",1814599999,18,145,0,519
"2006",1814799999,18,147,0,356
"2006",1814999999,18,149,0,458
"2006",1815199999,18,151,0,444
"2006",1815399999,18,153,0,345
"2006",1815599999,18,155,0,428
"2006",1815799999,18,157,0,486
"2006",1815999999,18,159,0,477
"2006",1816199999,18,161,0,376
"2006",1816399999,18,163,0,396
"2006",1816599999,18,165,0,388
"2006",1816799999,18,167,0,388
"2006",1816999999,18,169,0,376
"2006",1817199999,18,171,0,379
"2006",1817399999,18,173,0,396
"2006",1817599999,18,175,0,390
"2006",1817799999,18,177,0,390
"2006",1817999999,18,179,0,483
"2006",1818199999,18,181,0,404
"2006",1818399999,18,183,0,483
"2006",1900199999,19,1,0,360
"2006",1900399999,19,3,0,360
"2006",1900599999,19,5,0,365
"2006",1900799999,19,7,0,342
"2006",1900999999,19,9,0,435
"2006",1901199999,19,11,0,342
"2006",1901399999,19,13,0,392
"2006",1901599999,19,15,0,413
"2006",1901799999,19,17,0,352
"2006",1901999999,19,19,0,434
"2006",1902199999,19,21,0,393
"2006",1902399999,19,23,0,365
"2006",1902599999,19,25,0,400
"2006",1902799999,19,27,0,364
"2006",1902999999,19,29,0,400
"2006",1903199999,19,31,0,368
"2006",1903399999,19,33,0,384
"2006",1903599999,19,35,0,435
"2006",1903799999,19,37,0,365
"2006",1903999999,19,39,0,357
"2006",1904199999,19,41,0,341
"2006",1904399999,19,43,0,365
"2006",1904599999,19,45,0,351
"2006",1904799999,19,47,0,435
"2006",1904999999,19,49,0,489
"2006",1905199999,19,51,0,360
"2006",1905399999,19,53,0,360
"2006",1905599999,19,55,0,368
"2006",1905799999,19,57,0,394
"2006",1905999999,19,59,0,340
"2006",1906199999,19,61,0,385
"2006",1906399999,19,63,0,398
"2006",1906599999,19,65,0,365
"2006",1906799999,19,67,0,362
"2006",1906999999,19,69,0,379
"2006",1907199999,19,71,0,400
"2006",1907399999,19,73,0,435
"2006",1907599999,19,75,0,392
"2006",1907799999,19,77,0,489
"2006",1907999999,19,79,0,389
"2006",1908199999,19,81,0,379
"2006",1908399999,19,83,0,456
"2006",1908599999,19,85,0,502
"2006",1908799999,19,87,0,471
"2006",1908999999,19,89,0,365
"2006",1909199999,19,91,0,400
"2006",1909399999,19,93,0,435
"2006",1909599999,19,95,0,415
"2006",1909799999,19,97,0,368
"2006",1909999999,19,99,0,390
"2006",1910199999,19,101,0,418
"2006",1910399999,19,103,0,465
"2006",1910599999,19,105,0,436
"2006",1910799999,19,107,0,360
"2006",1910999999,19,109,0,379
"2006",1911199999,19,111,0,363
"2006",1911399999,19,113,0,414
"2006",1911599999,19,115,0,401
"2006",1911799999,19,117,0,360
"2006",1911999999,19,119,0,398
"2006",1912199999,19,121,0,489
"2006",1912399999,19,123,0,476
"2006",1912599999,19,125,0,387
"2006",1912799999,19,127,0,391
"2006",1912999999,19,129,0,502
"2006",1913199999,19,131,0,379
"2006",1913399999,19,133,0,435
"2006",1913599999,19,135,0,360
"2006",1913799999,19,137,0,400
"2006",1913999999,19,139,0,407
"2006",1914199999,19,141,0,398
"2006",1914399999,19,143,0,398
"2006",1914599999,19,145,0,339
"2006",1914799999,19,147,0,398
"2006",1914999999,19,149,0,435
"2006",1915199999,19,151,0,400
"2006",1915399999,19,153,0,489
"2006",1915599999,19,155,0,502
"2006",1915799999,19,157,0,366
"2006",1915999999,19,159,0,360
"2006",1916199999,19,161,0,435
"2006",1916399999,19,163,0,436
"2006",1916599999,19,165,0,400
"2006",1916799999,19,167,0,409
"2006",1916999999,19,169,0,532
"2006",1917199999,19,171,0,415
"2006",1917399999,19,173,0,360
"2006",1917599999,19,175,0,360
"2006",1917799999,19,177,0,360
"2006",1917999999,19,179,0,367
"2006",1918199999,19,181,0,489
"2006",1918399999,19,183,0,345
"2006",1918599999,19,185,0,360
"2006",1918799999,19,187,0,386
"2006",1918999999,19,189,0,379
"2006",1919199999,19,191,0,341
"2006",1919399999,19,193,0,413
"2006",1919599999,19,195,0,379
"2006",1919799999,19,197,0,400
"2006",2000199999,20,1,0,387
"2006",2000399999,20,3,0,376
"2006",2000599999,20,5,0,411
"2006",2000799999,20,7,0,384
"2006",2000999999,20,9,0,346
"2006",2001199999,20,11,0,365
"2006",2001399999,20,13,0,411
"2006",2001599999,20,15,0,439
"2006",2001799999,20,17,0,393
"2006",2001999999,20,19,0,376
"2006",2002199999,20,21,0,445
"2006",2002399999,20,23,0,382
"2006",2002599999,20,25,0,460
"2006",2002799999,20,27,0,422
"2006",2002999999,20,29,0,406
"2006",2003199999,20,31,0,393
"2006",2003399999,20,33,0,384
"2006",2003599999,20,35,0,349
"2006",2003799999,20,37,0,370
"2006",2003999999,20,39,0,382
"2006",2004199999,20,41,0,348
"2006",2004399999,20,43,0,356
"2006",2004599999,20,45,0,501
"2006",2004799999,20,47,0,384
"2006",2004999999,20,49,0,376
"2006",2005199999,20,51,0,366
"2006",2005399999,20,53,0,406
"2006",2005599999,20,55,0,487
"2006",2005799999,20,57,0,471
"2006",2005999999,20,59,0,468
"2006",2006199999,20,61,0,363
"2006",2006399999,20,63,0,382
"2006",2006599999,20,65,0,382
"2006",2006799999,20,67,0,460
"2006",2006999999,20,69,0,460
"2006",2007199999,20,71,0,460
"2006",2007399999,20,73,0,393
"2006",2007599999,20,75,0,460
"2006",2007799999,20,77,0,384
"2006",2007999999,20,79,0,439
"2006",2008199999,20,81,0,460
"2006",2008399999,20,83,0,460
"2006",2008599999,20,85,0,455
"2006",2008799999,20,87,0,455
"2006",2008999999,20,89,0,406
"2006",2009199999,20,91,0,510
"2006",2009399999,20,93,0,460
"2006",2009599999,20,95,0,384
"2006",2009799999,20,97,0,384
"2006",2009999999,20,99,0,348
"2006",2010199999,20,101,0,460
"2006",2010399999,20,103,0,510
"2006",2010599999,20,105,0,406
"2006",2010799999,20,107,0,510
"2006",2010999999,20,109,0,382
"2006",2011199999,20,111,0,347
"2006",2011399999,20,113,0,426
"2006",2011599999,20,115,0,393
"2006",2011799999,20,117,0,422
"2006",2011999999,20,119,0,460
"2006",2012199999,20,121,0,510
"2006",2012399999,20,123,0,406
"2006",2012599999,20,125,0,444
"2006",2012799999,20,127,0,422
"2006",2012999999,20,129,0,460
"2006",2013199999,20,131,0,411
"2006",2013399999,20,133,0,345
"2006",2013599999,20,135,0,460
"2006",2013799999,20,137,0,382
"2006",2013999999,20,139,0,455
"2006",2014199999,20,141,0,382
"2006",2014399999,20,143,0,406
"2006",2014599999,20,145,0,384
"2006",2014799999,20,147,0,382
"2006",2014999999,20,149,0,357
"2006",2015199999,20,151,0,383
"2006",2015399999,20,153,0,382
"2006",2015599999,20,155,0,364
"2006",2015799999,20,157,0,406
"2006",2015999999,20,159,0,372
"2006",2016199999,20,161,0,445
"2006",2016399999,20,163,0,382
"2006",2016599999,20,165,0,384
"2006",2016799999,20,167,0,382
"2006",2016999999,20,169,0,419
"2006",2017199999,20,171,0,460
"2006",2017399999,20,173,0,439
"2006",2017599999,20,175,0,410
"2006",2017799999,20,177,0,455
"2006",2017999999,20,179,0,382
"2006",2018199999,20,181,0,369
"2006",2018399999,20,183,0,382
"2006",2018599999,20,185,0,384
"2006",2018799999,20,187,0,460
"2006",2018999999,20,189,0,460
"2006",2019199999,20,191,0,345
"2006",2019399999,20,193,0,383
"2006",2019599999,20,195,0,382
"2006",2019799999,20,197,0,455
"2006",2019999999,20,199,0,382
"2006",2020199999,20,201,0,406
"2006",2020399999,20,203,0,460
"2006",2020599999,20,205,0,376
"2006",2020799999,20,207,0,376
"2006",2020999999,20,209,0,510
"2006",2100199999,21,1,0,379
"2006",2100399999,21,3,0,300
"2006",2100599999,21,5,0,417
"2006",2100799999,21,7,0,398
"2006",2100999999,21,9,0,308
"2006",2101199999,21,11,0,358
"2006",2101399999,21,13,0,300
"2006",2101599999,21,15,0,459
"2006",2101799999,21,17,0,445
"2006",2101999999,21,19,0,371
"2006",2102199999,21,21,0,372
"2006",2102399999,21,23,0,459
"2006",2102599999,21,25,0,381
"2006",2102799999,21,27,0,364
"2006",2102999999,21,29,0,448
"2006",2103199999,21,31,0,436
"2006",2103399999,21,33,0,379
"2006",2103599999,21,35,0,444
"2006",2103799999,21,37,0,459
"2006",2103999999,21,39,0,398
"2006",2104199999,21,41,0,431
"2006",2104399999,21,43,0,305
"2006",2104599999,21,45,0,379
"2006",2104799999,21,47,0,491
"2006",2104999999,21,49,0,445
"2006",2105199999,21,51,0,296
"2006",2105399999,21,53,0,379
"2006",2105599999,21,55,0,379
"2006",2105799999,21,57,0,379
"2006",2105999999,21,59,0,366
"2006",2106199999,21,61,0,433
"2006",2106399999,21,63,0,403
"2006",2106599999,21,65,0,379
"2006",2106799999,21,67,0,445
"2006",2106999999,21,69,0,358
"2006",2107199999,21,71,0,371
"2006",2107399999,21,73,0,442
"2006",2107599999,21,75,0,398
"2006",2107799999,21,77,0,459
"2006",2107999999,21,79,0,370
"2006",2108199999,21,81,0,422
"2006",2108399999,21,83,0,359
"2006",2108599999,21,85,0,380
"2006",2108799999,21,87,0,376
"2006",2108999999,21,89,0,371
"2006",2109199999,21,91,0,366
"2006",2109399999,21,93,0,392
"2006",2109599999,21,95,0,379
"2006",2109799999,21,97,0,446
"2006",2109999999,21,99,0,328
"2006",2110199999,21,101,0,396
"2006",2110399999,21,103,0,448
"2006",2110599999,21,105,0,398
"2006",2110799999,21,107,0,379
"2006",2110999999,21,109,0,379
"2006",2111199999,21,111,0,448
"2006",2111399999,21,113,0,445
"2006",2111599999,21,115,0,298
"2006",2111799999,21,117,0,459
"2006",2111999999,21,119,0,381
"2006",2112199999,21,121,0,300
"2006",2112399999,21,123,0,392
"2006",2112599999,21,125,0,379
"2006",2112799999,21,127,0,297
"2006",2112999999,21,129,0,381
"2006",2113199999,21,131,0,381
"2006",2113399999,21,133,0,381
"2006",2113599999,21,135,0,358
"2006",2113799999,21,137,0,323
"2006",2113999999,21,139,0,379
"2006",2114199999,21,141,0,407
"2006",2114399999,21,143,0,440
"2006",2114599999,21,145,0,342
"2006",2114799999,21,147,0,378
"2006",2114999999,21,149,0,366
"2006",2115199999,21,151,0,394
"2006",2115399999,21,153,0,379
"2006",2115599999,21,155,0,364
"2006",2115799999,21,157,0,404
"2006",2115999999,21,159,0,379
"2006",2116199999,21,161,0,319
"2006",2116399999,21,163,0,417
"2006",2116599999,21,165,0,358
"2006",2116799999,21,167,0,451
"2006",2116999999,21,169,0,328
"2006",2117199999,21,171,0,328
"2006",2117399999,21,173,0,363
"2006",2117599999,21,175,0,358
"2006",2117799999,21,177,0,377
"2006",2117999999,21,179,0,407
"2006",2118199999,21,181,0,457
"2006",2118399999,21,183,0,376
"2006",2118599999,21,185,0,448
"2006",2118799999,21,187,0,498
"2006",2118999999,21,189,0,381
"2006",2119199999,21,191,0,459
"2006",2119399999,21,193,0,379
"2006",2119599999,21,195,0,371
"2006",2119799999,21,197,0,345
"2006",2119999999,21,199,0,312
"2006",2120199999,21,201,0,358
"2006",2120399999,21,203,0,379
"2006",2120599999,21,205,0,388
"2006",2120799999,21,207,0,379
"2006",2120999999,21,209,0,445
"2006",2121199999,21,211,0,448
"2006",2121399999,21,213,0,402
"2006",2121599999,21,215,0,448
"2006",2121799999,21,217,0,298
"2006",2121999999,21,219,0,440
"2006",2122199999,21,221,0,491
"2006",2122399999,21,223,0,448
"2006",2122599999,21,225,0,407
"2006",2122799999,21,227,0,433
"2006",2122999999,21,229,0,364
"2006",2123199999,21,231,0,298
"2006",2123399999,21,233,0,396
"2006",2123599999,21,235,0,339
"2006",2123799999,21,237,0,381
"2006",2123999999,21,239,0,445
"2006",2200199999,22,1,0,363
"2006",2200399999,22,3,0,387
"2006",2200599999,22,5,0,618
"2006",2200799999,22,7,0,420
"2006",2200999999,22,9,0,302
"2006",2201199999,22,11,0,385
"2006",2201399999,22,13,0,414
"2006",2201599999,22,15,0,464
"2006",2201799999,22,17,0,464
"2006",2201999999,22,19,0,444
"2006",2202199999,22,21,0,389
"2006",2202399999,22,23,0,444
"2006",2202599999,22,25,0,373
"2006",2202799999,22,27,0,414
"2006",2202999999,22,29,0,373
"2006",2203199999,22,31,0,464
"2006",2203399999,22,33,0,618
"2006",2203599999,22,35,0,389
"2006",2203799999,22,37,0,618
"2006",2203999999,22,39,0,372
"2006",2204199999,22,41,0,389
"2006",2204399999,22,43,0,438
"2006",2204599999,22,45,0,405
"2006",2204799999,22,47,0,417
"2006",2204999999,22,49,0,389
"2006",2205199999,22,51,0,769
"2006",2205399999,22,53,0,387
"2006",2205599999,22,55,0,476
"2006",2205799999,22,57,0,450
"2006",2205999999,22,59,0,373
"2006",2206199999,22,61,0,423
"2006",2206399999,22,63,0,618
"2006",2206599999,22,65,0,389
"2006",2206799999,22,67,0,359
"2006",2206999999,22,69,0,438
"2006",2207199999,22,71,0,769
"2006",2207399999,22,73,0,421
"2006",2207599999,22,75,0,769
"2006",2207799999,22,77,0,618
"2006",2207999999,22,79,0,438
"2006",2208199999,22,81,0,414
"2006",2208399999,22,83,0,389
"2006",2208599999,22,85,0,414
"2006",2208799999,22,87,0,769
"2006",2208999999,22,89,0,769
"2006",2209199999,22,91,0,618
"2006",2209399999,22,93,0,451
"2006",2209599999,22,95,0,769
"2006",2209799999,22,97,0,304
"2006",2209999999,22,99,0,476
"2006",2210199999,22,101,0,387
"2006",2210399999,22,103,0,769
"2006",2210599999,22,105,0,390
"2006",2210799999,22,107,0,389
"2006",2210999999,22,109,0,450
"2006",2211199999,22,111,0,421
"2006",2211399999,22,113,0,387
"2006",2211599999,22,115,0,365
"2006",2211799999,22,117,0,387
"2006",2211999999,22,119,0,407
"2006",2212199999,22,121,0,618
"2006",2212399999,22,123,0,389
"2006",2212599999,22,125,0,618
"2006",2212799999,22,127,0,387
"2006",2300102060,23,1,0,398
"2006",2300119105,23,1,0,398
"2006",2300129255,23,1,0,398
"2006",2300138565,23,1,0,398
"2006",2300138740,23,1,0,398
"2006",2300140035,23,1,0,398
"2006",2300140665,23,1,0,398
"2006",2300140770,23,1,0,398
"2006",2300144585,23,1,0,398
"2006",2300146160,23,1,0,398
"2006",2300160020,23,1,0,398
"2006",2300164570,23,1,0,398
"2006",2300177800,23,1,0,398
"2006",2300179585,23,1,0,398
"2006",2300300800,23,3,0,355
"2006",2300301220,23,3,0,355
"2006",2300301710,23,3,0,355
"2006",2300302760,23,3,0,355
"2006",2300305385,23,3,0,355
"2006",2300307065,23,3,0,355
"2006",2300310565,23,3,0,355
"2006",2300311020,23,3,0,355
"2006",2300311300,23,3,0,355
"2006",2300311335,23,3,0,355
"2006",2300311785,23,3,0,355
"2006",2300312000,23,3,0,355
"2006",2300313900,23,3,0,355
"2006",2300315395,23,3,0,355
"2006",2300315990,23,3,0,355
"2006",2300319210,23,3,0,355
"2006",2300319420,23,3,0,355
"2006",2300321380,23,3,0,355
"2006",2300325615,23,3,0,355
"2006",2300325755,23,3,0,355
"2006",2300326735,23,3,0,355
"2006",2300327120,23,3,0,355
"2006",2300327855,23,3,0,355
"2006",2300328590,23,3,0,355
"2006",2300330690,23,3,0,355
"2006",2300330725,23,3,0,355
"2006",2300332195,23,3,0,355
"2006",2300332685,23,3,0,355
"2006",2300333385,23,3,0,355
"2006",2300333980,23,3,0,355
"2006",2300335065,23,3,0,355
"2006",2300339300,23,3,0,355
"2006",2300339965,23,3,0,355
"2006",2300340595,23,3,0,355
"2006",2300341715,23,3,0,355
"2006",2300342450,23,3,0,355
"2006",2300342520,23,3,0,355
"2006",2300343255,23,3,0,355
"2006",2300343710,23,3,0,355
"2006",2300343990,23,3,0,355
"2006",2300345180,23,3,0,355
"2006",2300346685,23,3,0,355
"2006",2300347175,23,3,0,355
"2006",2300348120,23,3,0,355
"2006",2300348575,23,3,0,355
"2006",2300348960,23,3,0,355
"2006",2300349415,23,3,0,355
"2006",2300353602,23,3,0,355
"2006",2300354385,23,3,0,355
"2006",2300355435,23,3,0,355
"2006",2300356205,23,3,0,355
"2006",2300357936,23,3,0,355
"2006",2300358060,23,3,0,355
"2006",2300360300,23,3,0,355
"2006",2300360825,23,3,0,355
"2006",2300362400,23,3,0,355
"2006",2300364780,23,3,0,355
"2006",2300365025,23,3,0,355
"2006",2300365200,23,3,0,355
"2006",2300367790,23,3,0,355
"2006",2300369260,23,3,0,355
"2006",2300369930,23,3,0,355
"2006",2300373472,23,3,0,355
"2006",2300374405,23,3,0,355
"2006",2300378570,23,3,0,355
"2006",2300379270,23,3,0,355
"2006",2300379865,23,3,0,355
"2006",2300380285,23,3,0,355
"2006",2300382770,23,3,0,355
"2006",2300383540,23,3,0,355
"2006",2300383785,23,3,0,355
"2006",2300386865,23,3,0,355
"2006",2300387215,23,3,0,355
"2006",2300502655,23,5,0,497
"2006",2300507170,23,5,0,497
"2006",2300508430,23,5,0,497
"2006",2300510180,23,5,0,636
"2006",2300511125,23,5,0,636
"2006",2300515430,23,5,0,636
"2006",2300524495,23,5,0,636
"2006",2300526525,23,5,0,636
"2006",2300527025,23,5,0,636
"2006",2300528240,23,5,0,636
"2006",2300528870,23,5,0,636
"2006",2300531390,23,5,0,497
"2006",2300531600,23,5,0,497
"2006",2300541067,23,5,0,636
"2006",2300548085,23,5,0,497
"2006",2300548820,23,5,0,497
"2006",2300553860,23,5,0,636
"2006",2300560545,23,5,0,636
"2006",2300560685,23,5,0,497
"2006",2300561945,23,5,0,636
"2006",2300566145,23,5,0,636
"2006",2300566775,23,5,0,497
"2006",2300571990,23,5,0,636
"2006",2300573670,23,5,0,636
"2006",2300582105,23,5,0,636
"2006",2300586025,23,5,0,636
"2006",2300587845,23,5,0,636
"2006",2300702235,23,7,0,440
"2006",2300710740,23,7,0,440
"2006",2300710915,23,7,0,440
"2006",2300712595,23,7,0,440
"2006",2300714205,23,7,0,440
"2006",2300716165,23,7,0,440
"2006",2300719865,23,7,0,440
"2006",2300724005,23,7,0,440
"2006",2300724775,23,7,0,440
"2006",2300734820,23,7,0,440
"2006",2300735625,23,7,0,440
"2006",2300737025,23,7,0,440
"2006",2300742765,23,7,0,440
"2006",2300749345,23,7,0,440
"2006",2300749520,23,7,0,440
"2006",2300751400,23,7,0,440
"2006",2300758445,23,7,0,440
"2006",2300761840,23,7,0,440
"2006",2300761875,23,7,0,440
"2006",2300765655,23,7,0,440
"2006",2300770760,23,7,0,440
"2006",2300774825,23,7,0,440
"2006",2300775980,23,7,0,440
"2006",2300781300,23,7,0,440
"2006",2300782235,23,7,0,440
"2006",2300785850,23,7,0,440
"2006",2300787680,23,7,0,440
"2006",2300901185,23,9,0,504
"2006",2300902165,23,9,0,504
"2006",2300902865,23,9,0,504
"2006",2300905700,23,9,0,504
"2006",2300907800,23,9,0,504
"2006",2300907975,23,9,0,504
"2006",2300908815,23,9,0,504
"2006",2300911265,23,9,0,504
"2006",2300911800,23,9,0,504
"2006",2300914905,23,9,0,504
"2006",2300916935,23,9,0,504
"2006",2300917145,23,9,0,504
"2006",2300919770,23,9,0,504
"2006",2300920405,23,9,0,504
"2006",2300923200,23,9,0,504
"2006",2300926350,23,9,0,504
"2006",2300926595,23,9,0,504
"2006",2300928450,23,9,0,504
"2006",2300928975,23,9,0,504
"2006",2300930970,23,9,0,504
"2006",2300938180,23,9,0,504
"2006",2300943430,23,9,0,504
"2006",2300947630,23,9,0,504
"2006",2300953620,23,9,0,504
"2006",2300955505,23,9,0,504
"2006",2300955855,23,9,0,504
"2006",2300955890,23,9,0,504
"2006",2300957920,23,9,0,504
"2006",2300967300,23,9,0,504
"2006",2300969750,23,9,0,504
"2006",2300972865,23,9,0,504
"2006",2300974580,23,9,0,504
"2006",2300974965,23,9,0,504
"2006",2300975280,23,9,0,504
"2006",2300975455,23,9,0,504
"2006",2300977345,23,9,0,504
"2006",2300977415,23,9,0,504
"2006",2300978920,23,9,0,504
"2006",2300980040,23,9,0,504
"2006",2300986655,23,9,0,504
"2006",2301100590,23,11,0,403
"2006",2301102100,23,11,0,403
"2006",2301104020,23,11,0,403
"2006",2301104475,23,11,0,403
"2006",2301112350,23,11,0,403
"2006",2301112735,23,11,0,403
"2006",2301113470,23,11,0,403
"2006",2301124670,23,11,0,403
"2006",2301124950,23,11,0,403
