"city","state","fips_msa","year","quarter","hpi","error"
"Trenton-Ewing","NJ","45940",2002,1,140.65,1.35
"Trenton-Ewing","NJ","45940",2002,2,144.86,1.4
"Trenton-Ewing","NJ","45940",2002,3,150.79,1.44
"Trenton-Ewing","NJ","45940",2002,4,154.3,1.45
"Trenton-Ewing","NJ","45940",2003,1,156.02,1.48
"Trenton-Ewing","NJ","45940",2003,2,159.02,1.5
"Trenton-Ewing","NJ","45940",2003,3,163.34,1.54
"Trenton-Ewing","NJ","45940",2003,4,170.72,1.69
"Trenton-Ewing","NJ","45940",2004,1,172.53,1.72
"Trenton-Ewing","NJ","45940",2004,2,178.17,1.75
"Trenton-Ewing","NJ","45940",2004,3,191.16,1.94
"Trenton-Ewing","NJ","45940",2004,4,195.98,1.99
"Trenton-Ewing","NJ","45940",2005,1,201.26,2.07
"Trenton-Ewing","NJ","45940",2005,2,208.9,2.13
"Trenton-Ewing","NJ","45940",2005,3,218.64,2.2
"Trenton-Ewing","NJ","45940",2005,4,223.34,2.32
"Trenton-Ewing","NJ","45940",2006,1,227.68,2.46
"Trenton-Ewing","NJ","45940",2006,2,228.79,2.4
"Trenton-Ewing","NJ","45940",2006,3,231.49,2.42
"Trenton-Ewing","NJ","45940",2006,4,232.11,2.44
"Trenton-Ewing","NJ","45940",2007,1,231.17,2.45
"Trenton-Ewing","NJ","45940",2007,2,233.68,2.43
"Trenton-Ewing","NJ","45940",2007,3,227.78,2.39
"Trenton-Ewing","NJ","45940",2007,4,228.51,2.48
"Trenton-Ewing","NJ","45940",2008,1,229.03,2.35
"Trenton-Ewing","NJ","45940",2008,2,225.33,2.45
"Trenton-Ewing","NJ","45940",2008,3,218.02,2.48
"Trenton-Ewing","NJ","45940",2008,4,219.2,2.67
"Trenton-Ewing","NJ","45940",2009,1,217.52,2.27
"Tucson","AZ","46060",2000,1,120.61,0.62
"Tucson","AZ","46060",2000,2,121.32,0.59
"Tucson","AZ","46060",2000,3,123.01,0.6
"Tucson","AZ","46060",2000,4,124.25,0.6
"Tucson","AZ","46060",2001,1,127.55,0.58
"Tucson","AZ","46060",2001,2,129.53,0.58
"Tucson","AZ","46060",2001,3,131.4,0.6
"Tucson","AZ","46060",2001,4,132.91,0.58
"Tucson","AZ","46060",2002,1,134.66,0.6
"Tucson","AZ","46060",2002,2,136.66,0.62
"Tucson","AZ","46060",2002,3,139.65,0.61
"Tucson","AZ","46060",2002,4,141.53,0.61
"Tucson","AZ","46060",2003,1,143.58,0.62
"Tucson","AZ","46060",2003,2,144.83,0.62
"Tucson","AZ","46060",2003,3,147.63,0.64
"Tucson","AZ","46060",2003,4,153.65,0.72
"Tucson","AZ","46060",2004,1,155.41,0.72
"Tucson","AZ","46060",2004,2,160.2,0.75
"Tucson","AZ","46060",2004,3,168.98,0.83
"Tucson","AZ","46060",2004,4,174.36,0.85
"Tucson","AZ","46060",2005,1,180.52,0.9
"Tucson","AZ","46060",2005,2,197.51,0.96
"Tucson","AZ","46060",2005,3,210.84,0.99
"Tucson","AZ","46060",2005,4,224.89,1.09
"Tucson","AZ","46060",2006,1,230.61,1.15
"Tucson","AZ","46060",2006,2,237.43,1.16
"Tucson","AZ","46060",2006,3,240.21,1.19
"Tucson","AZ","46060",2006,4,241.06,1.2
"Tucson","AZ","46060",2007,1,241.99,1.23
"Tucson","AZ","46060",2007,2,241.44,1.19
"Tucson","AZ","46060",2007,3,238.17,1.22
"Tucson","AZ","46060",2007,4,238.79,1.23
"Tucson","AZ","46060",2008,1,234.39,1.17
"Tucson","AZ","46060",2008,2,225.05,1.24
"Tucson","AZ","46060",2008,3,215.56,1.35
"Tucson","AZ","46060",2008,4,212.65,1.36
"Tucson","AZ","46060",2009,1,211.42,1.13
"Tulsa","OK","46140",2000,1,125.05,0.84
"Tulsa","OK","46140",2000,2,126.57,0.8
"Tulsa","OK","46140",2000,3,129.44,0.82
"Tulsa","OK","46140",2000,4,130.32,0.84
"Tulsa","OK","46140",2001,1,133.39,0.82
"Tulsa","OK","46140",2001,2,135.23,0.81
"Tulsa","OK","46140",2001,3,136.07,0.82
"Tulsa","OK","46140",2001,4,138.49,0.82
"Tulsa","OK","46140",2002,1,138.33,0.83
"Tulsa","OK","46140",2002,2,139.75,0.85
"Tulsa","OK","46140",2002,3,141.53,0.85
"Tulsa","OK","46140",2002,4,143.04,0.84
"Tulsa","OK","46140",2003,1,143.7,0.85
"Tulsa","OK","46140",2003,2,144.96,0.85
"Tulsa","OK","46140",2003,3,145.21,0.85
"Tulsa","OK","46140",2003,4,146.19,0.93
