CONTROL,SMSA,RMOV,XCOND,XCOOP,XCOST,XHEAD,XINUS,XPER,XREL,XTEN,XUNIT,MOVGRP,JOVGRP,JXTEN,JXUNIT,JXPER,JXHEAD
'77472647502','7320',1,'3','-6','1','2','-9',5,'1','3','1','1','-9','-9','-9','-9','-9'
'77472647502','7320',2,'3','-6','1','1','-9',1,'-6','1','1','2','-9','-9','-9','-9','1'
'77472648301','7320',1,'3','-6','3','1','-9',2,'-6','1','1','1','-9','-9','-9','-9','-9'
'77472649101','7320',1,'3','-6','2','1','-9',5,'-6','2','2','1','-9','-9','-9','-9','-9'
'77472652501','7320',1,'3','-6','3','1','-9',1,'-6','1','1','1','-9','-9','-9','-9','1'
'77472660802','7320',1,'3','-6','1','1','-9',4,'-6','2','1','1','-9','-9','-9','-9','-9'
'77472664002','7320',1,'3','-6','1','1','-9',4,'-6','2','2','1','-9','-9','-9','-9','-9'
'77472667301','7320',1,'3','-6','1','1','-9',2,'-6','1','1','1','-9','-9','-9','-9','-9'
'77472668101','7320',1,'3','-6','3','1','-9',2,'-6','2','1','1','-9','-9','-9','-9','-9'
'77472669901','7320',1,'2','-6','2','1','-9',2,'-6','1','1','1','-9','-9','-9','-9','-9'
'77472669902','7320',1,'3','-6','1','1','-9',2,'-6','1','1','1','-9','-9','-9','-9','-9'
'77472673102','7320',1,'3','-6','3','2','-9',5,'2','2','1','1','-9','-9','-9','-9','-9'
'77472678001','7320',1,'3','-6','3','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'77472681401','7320',1,'3','-6','1','1','-9',9,'-6','1','1','1','-9','-9','-9','-9','-9'
'77472682201','7320',1,'3','-6','1','1','-9',2,'-6','1','2','1','-9','-9','-9','-9','-9'
'77472683001','7320',1,'3','-6','2','1','-9',3,'-6','2','2','1','-9','-9','-9','-9','-9'
'77472683002','7320',1,'3','-6','2','1','-9',3,'-6','2','1','1','-9','-9','-9','-9','-9'
'77480507400','7320',1,'3','-6','2','1','-9',4,'-6','1','1','1','-9','-9','-9','-9','-9'
'77480515400','7320',1,'3','-6','1','1','-9',4,'-6','1','1','1','-9','-9','-9','-9','-9'
'77480520400','7320',1,'3','-6','1','1','-9',5,'-6','1','1','1','-9','-9','-9','-9','-9'
'77480522400','7320',1,'3','-6','1','1','-9',3,'-6','3','1','1','-9','-9','-9','-9','-9'
'77480522400','7320',2,'3','-6','1','1','-9',4,'-6','3','1','2','-9','-9','-9','-9','-9'
'77480526400','7320',1,'2','-6','1','1','-9',4,'-6','1','2','1','-9','-9','-9','-9','-9'
'77480529400','7320',1,'2','-6','1','1','-9',1,'-6','1','2','1','-9','-9','-9','-9','1'
'77480533400','7320',1,'2','-6','1','1','-9',2,'-6','1','2','1','-9','-9','-9','-9','-9'
'77480534400','7320',1,'3','-6','1','1','-9',4,'-6','1','1','1','-9','-9','-9','-9','-9'
'77480537400','7320',1,'2','-6','1','1','-9',1,'-6','1','1','1','-9','-9','-9','-9','1'
'77480538400','7320',1,'4','-6','-7','-7','-9',-7,'-6','1','1','1','-9','1','1','-9','-9'
'77480539400','7320',1,'3','-6','1','2','-9',3,'1','1','1','1','-9','-9','-9','-9','-9'
'77480547400','7320',1,'3','-6','1','1','-9',4,'-6','1','1','1','-9','-9','-9','-9','-9'
'77480552400','7320',1,'3','-6','1','1','-9',3,'-6','2','2','1','-9','-9','-9','-9','-9'
'77480555400','7320',1,'-6','-6','-6','-6','1',-6,'-6','-6','-6','1','-9','-9','-9','1','-9'
'77480556400','7320',1,'3','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'77480557400','7320',1,'4','-6','-7','-7','-9',-7,'-6','2','-7','1','-9','1','-9','-9','-9'
'77480561400','7320',1,'3','-6','1','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'77480572400','7320',1,'2','-6','1','1','-9',4,'-6','1','1','1','-9','-9','-9','-9','-9'
'77480572400','7320',2,'3','-6','3','1','-9',2,'-6','2','1','2','-9','-9','-9','-9','-9'
'77480573400','7320',1,'3','-6','1','1','-9',2,'-6','1','1','1','-9','-9','-9','-9','-9'
'77480575400','7320',1,'3','-6','3','1','-9',4,'-6','1','1','1','-9','-9','-9','-9','-9'
'77480576400','7320',1,'3','-6','1','1','-9',3,'-6','1','1','1','-9','-9','-9','-9','-9'
'77480580400','7320',1,'3','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'77480584400','7320',1,'3','-6','1','1','-9',3,'-6','1','1','1','-9','-9','-9','-9','-9'
'77480585400','7320',1,'-6','-6','-6','-6','1',-6,'-6','-6','-6','1','-9','-9','-9','1','-9'
'77480586400','7320',1,'3','-6','3','1','-9',-7,'-6','2','1','1','-9','-9','-9','1','-9'
'77480587400','7320',1,'3','-6','1','1','-9',-7,'-6','2','2','1','-9','-9','-9','1','-9'
'77480589400','7320',1,'3','-6','1','1','-9',3,'-6','2','2','1','-9','-9','-9','-9','-9'
'77480592400','7320',1,'3','-6','3','1','-9',3,'-6','1','1','1','-9','-9','-9','-9','-9'
'77480593400','7320',1,'3','-6','1','1','-9',3,'-6','1','1','1','-9','-9','-9','-9','-9'
'77480594400','7320',1,'3','-6','1','1','-9',5,'-6','2','1','1','-9','-9','-9','-9','-9'
'77480595400','7320',1,'3','-6','1','1','-9',3,'-6','1','1','1','-9','-9','-9','-9','-9'
'77480596400','7320',1,'4','-6','1','1','-9',3,'-6','2','1','1','-9','-9','-9','-9','-9'
'77480599400','7320',1,'3','-6','2','1','-9',2,'-6','1','1','1','-9','-9','-9','-9','-9'
'77480600400','7320',1,'3','-6','1','2','-9',7,'1','2','1','1','-9','-9','-9','-9','-9'
'77480602400','7320',1,'3','-6','1','1','-9',2,'-6','1','1','1','-9','-9','-9','-9','-9'
'77480614400','7320',1,'3','-6','1','1','-9',4,'-6','2','1','1','-9','-9','-9','-9','-9'
'77480615400','7320',1,'3','-6','1','1','-9',4,'-6','1','1','1','-9','-9','-9','-9','-9'
'77480617400','7320',1,'2','-6','1','1','-9',3,'-6','1','2','1','-9','-9','-9','-9','-9'
'77480619400','7320',1,'3','-6','1','1','-9',3,'-6','1','1','1','-9','-9','-9','-9','-9'
'77480623400','7320',1,'-6','-6','-6','-6','-9',-6,'-6','-6','4','1','-9','-9','-9','1','-9'
'77480626400','7320',1,'3','-6','1','1','-9',4,'-6','2','2','1','-9','-9','-9','-9','-9'
'77480627400','7320',1,'3','-6','1','1','-9',4,'-6','2','2','1','-9','-9','-9','-9','-9'
'77480628400','7320',1,'3','-6','1','2','-9',2,'2','2','1','1','-9','-9','-9','-9','-9'
'77480629400','7320',1,'3','-6','1','1','-9',3,'-6','1','1','1','-9','-9','-9','-9','-9'
'77480630400','7320',1,'4','-6','1','1','-9',5,'-6','2','2','1','-9','-9','-9','-9','-9'
'77480631400','7320',1,'3','-6','1','1','-9',5,'-6','1','1','1','-9','-9','-9','-9','-9'
'77480633400','7320',1,'3','-6','2','2','-9',4,'2','2','2','1','-9','-9','-9','-9','-9'
'77480635400','7320',1,'3','-6','1','1','-9',3,'-6','1','1','1','-9','-9','-9','-9','-9'
'77480636400','7320',1,'3','-6','1','1','-9',2,'-6','1','1','1','-9','-9','-9','-9','-9'
'77480637400','7320',1,'3','-6','1','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'77480639400','7320',1,'2','-6','1','1','-9',3,'-6','2','2','1','-9','-9','-9','-9','-9'
'77480644400','7320',1,'3','-6','1','1','-9',5,'-6','2','1','1','-9','-9','-9','-9','-9'
'77480645400','7320',1,'3','-6','3','1','-9',4,'-6','1','1','1','-9','-9','-9','-9','-9'
'77480646400','7320',1,'3','-6','1','1','-9',4,'-6','1','1','1','-9','-9','-9','-9','-9'
'77480647400','7320',1,'2','-6','1','1','-9',1,'-6','1','2','1','-9','-9','-9','-9','1'
'77480647400','7320',2,'2','-6','2','1','-9',-7,'-6','1','1','2','-9','-9','-9','-9','-9'
'77480647400','7320',3,'3','-6','3','1','-9',-7,'-6','2','2','3','-9','-9','-9','-9','-9'
'77480648400','7320',1,'3','-6','2','1','-9',4,'-6','2','1','1','-9','-9','-9','-9','-9'
'77480649400','7320',1,'3','-6','1','1','-9',4,'-6','2','1','1','-9','-9','-9','-9','-9'
'77480650400','7320',1,'3','-6','2','1','-9',3,'-6','1','1','1','-9','-9','-9','-9','-9'
'77480651400','7320',1,'3','-6','1','1','-9',4,'-6','1','1','1','-9','-9','-9','-9','-9'
'77480652400','7320',1,'4','-6','-7','-8','-9',-8,'-6','2','-8','1','-9','1','-9','-9','-9'
'77480654400','7320',1,'3','-6','3','1','-9',3,'-6','2','1','1','-9','-9','-9','-9','-9'
'77480656400','7320',1,'2','-6','1','1','-9',2,'-6','2','1','1','-9','-9','-9','-9','-9'
'77480657400','7320',1,'4','-6','-7','-7','-9',3,'-6','1','1','1','-9','1','1','-9','-9'
'77480662400','7320',1,'3','-6','3','1','-9',5,'-6','2','2','1','-9','-9','-9','-9','-9'
'77480664400','7320',1,'-6','-6','-6','-6','-9',-6,'-6','-6','4','1','-9','-9','-9','1','-9'
'77480664400','7320',2,'3','-6','1','1','-9',4,'-6','1','1','2','-9','-9','-9','-9','-9'
'77480665400','7320',1,'3','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'77480667400','7320',1,'3','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'77480668400','7320',1,'2','-6','1','1','-9',1,'-6','1','1','1','-9','-9','-9','-9','1'
'77480668400','7320',2,'3','-6','1','1','-9',1,'-6','2','2','2','-9','-9','-9','-9','1'
'77480668400','7320',3,'-6','-6','-6','-6','1',-6,'-6','-6','-6','3','-9','-9','-9','1','-9'
'77480669400','7320',1,'3','-6','1','1','-9',2,'-6','1','1','1','-9','-9','-9','-9','-9'
'77480670400','7320',1,'2','-6','1','1','-9',3,'-6','1','1','1','-9','-9','-9','-9','-9'
'77480671400','7320',1,'3','-6','1','1','-9',2,'-6','1','1','1','-9','-9','-9','-9','-9'
'77480673400','7320',1,'3','-6','1','1','-9',5,'-6','1','1','1','-9','-9','-9','-9','-9'
'77480675400','7320',1,'3','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'77480677400','7320',1,'3','-6','1','1','-9',2,'-6','2','1','1','-9','-9','-9','-9','-9'
'77480678400','7320',1,'3','-6','1','2','-9',3,'2','1','1','1','-9','-9','-9','-9','-9'
'77480678400','7320',2,'3','-6','1','2','-9',4,'1','1','1','2','-9','-9','-9','-9','-9'
'77480679400','7320',1,'3','-6','1','1','-9',2,'-6','1','1','1','-9','-9','-9','-9','-9'
'77480682400','7320',1,'3','-6','3','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'77480683400','7320',1,'-6','-6','-6','-6','1',-6,'-6','-6','-6','1','-9','-9','-9','1','-9'
'77480685400','7320',1,'3','-6','1','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'77480686400','7320',1,'3','-6','1','1','-9',4,'-6','1','1','1','-9','-9','-9','-9','-9'
'77480687400','7320',1,'3','-6','2','1','-9',4,'-6','2','1','1','-9','-9','-9','-9','-9'
'77480688400','7320',1,'2','-6','1','1','-9',2,'-6','1','2','1','-9','-9','-9','-9','-9'
'77480689400','7320',1,'-6','-6','-6','-6','-9',-6,'-6','-6','4','1','-9','-9','-9','1','-9'
'77480689400','7320',2,'2','-6','3','1','-9',2,'-6','2','1','2','-9','-9','-9','-9','-9'
'77480692400','7320',1,'3','-6','1','1','-9',5,'-6','2','2','1','-9','-9','-9','-9','-9'
'77480693400','7320',1,'3','-6','2','1','-9',2,'-6','2','3','1','-9','-9','-9','-9','-9'
'77480694400','7320',1,'-6','-6','-6','-6','-9',-6,'-6','-6','4','1','-9','-9','-9','1','-9'
'77480694400','7320',2,'-6','-6','-6','-6','-9',-6,'-6','-6','4','2','-9','-9','-9','1','-9'
'77480695400','7320',1,'3','-6','1','1','-9',5,'-6','2','1','1','-9','-9','-9','-9','-9'
'77480697400','7320',1,'3','-6','3','1','-9',5,'-6','2','2','1','-9','-9','-9','-9','-9'
'77480698400','7320',1,'3','-6','2','1','-9',5,'-6','2','1','1','-9','-9','-9','-9','-9'
'77480698400','7320',2,'-6','-6','-6','-6','1',-6,'-6','-6','-6','2','-9','-9','-9','1','-9'
'77480699400','7320',1,'3','-6','1','1','-9',3,'-6','1','1','1','-9','-9','-9','-9','-9'
'77480701400','7320',1,'-8','-6','-7','-8','-9',-8,'-6','2','-8','1','-9','1','-9','-9','-9'
'77480701400','7320',2,'-8','-6','-7','-8','-9',-7,'-6','2','-8','2','-9','1','-9','-9','-9'
'77480702400','7320',-9,'-9','-6','-9','-9','-9',-7,'-6','1','1','1','1','1','1','1','-9'
'77480703400','7320',1,'-6','-6','-6','-6','1',-6,'-6','-6','-6','1','-9','-9','-9','1','-9'
'77480704400','7320',1,'3','-6','1','1','-9',5,'-6','1','1','1','-9','-9','-9','-9','-9'
'77480705400','7320',1,'2','-6','1','1','-9',4,'-6','2','2','1','-9','-9','-9','-9','-9'
'77480706400','7320',1,'3','-6','1','1','-9',1,'-6','1','1','1','-9','-9','-9','-9','1'
'77480707400','7320',1,'1','1','1','1','-9',1,'-6','1','1','1','-9','-9','-9','-9','1'
'77480712400','7320',1,'-6','-6','-6','-6','-9',-6,'-6','-6','4','1','-9','-9','-9','1','-9'
'77480713400','7320',1,'3','-6','1','1','-9',4,'-6','1','1','1','-9','-9','-9','-9','-9'
'77480716400','7320',1,'3','-6','1','1','-9',2,'-6','3','1','1','-9','-9','-9','-9','-9'
'77480717400','7320',1,'3','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'77480719400','7320',1,'3','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'77480723400','7320',1,'3','-6','1','1','-9',4,'-6','3','1','1','-9','-9','-9','-9','-9'
'77480733400','7320',1,'-6','-6','-6','-6','-9',-6,'-6','-6','4','1','-9','-9','-9','1','-9'
'77480734400','7320',1,'3','-6','1','1','-9',4,'-6','1','1','1','-9','-9','-9','-9','-9'
'77480735400','7320',1,'3','-6','1','1','-9',5,'-6','1','1','1','-9','-9','-9','-9','-9'
'77480738400','7320',1,'2','-6','1','1','-9',2,'-6','1','2','1','-9','-9','-9','-9','-9'
'77480742400','7320',1,'2','-6','3','1','-9',1,'-6','1','2','1','-9','-9','-9','-9','1'
'77480750400','7320',1,'3','-6','3','1','-9',2,'-6','1','1','1','-9','-9','-9','-9','-9'
'77480752400','7320',-9,'-9','-6','-9','-9','-9',-7,'-6','2','-9','1','1','1','-9','1','-9'
'77480754400','7320',1,'3','-6','2','1','-9',1,'-6','1','1','1','-9','-9','-9','-9','1'
'77480755400','7320',1,'3','-6','1','1','-9',5,'-6','2','2','1','-9','-9','-9','-9','-9'
'77480758400','7320',1,'3','-6','3','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'77480759400','7320',1,'-6','-6','-6','-6','1',-6,'-6','-6','-6','1','-9','-9','-9','1','-9'
'77480760400','7320',1,'3','-6','2','1','-9',3,'-6','2','2','1','-9','-9','-9','-9','-9'
'77480761400','7320',1,'3','-6','1','1','-9',2,'-6','2','1','1','-9','-9','-9','-9','-9'
'77480761400','7320',2,'3','-6','-7','2','-9',-7,'1','1','1','2','-9','-9','-9','-9','-9'
'77480769400','7320',-9,'-9','-6','-9','-9','-9',-7,'-6','2','-9','1','1','1','-9','1','-9'
'77480770400','7320',1,'-6','-6','-6','-6','-9',-6,'-6','-6','4','1','-9','-9','-9','1','-9'
'77480773400','7320',1,'3','-6','1','1','-9',3,'-6','2','2','1','-9','-9','-9','-9','-9'
'77480776400','7320',1,'4','-6','-7','-7','-9',-7,'-6','3','-7','1','-9','1','-9','-9','-9'
'77480777400','7320',1,'4','-6','3','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'77480778400','7320',1,'-6','-6','-6','-6','1',-6,'-6','-6','-6','1','-9','-9','-9','1','-9'
'77480781400','7320',1,'3','-6','1','1','-9',4,'-6','1','1','1','-9','-9','-9','-9','-9'
'77480782400','7320',1,'3','-6','3','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'77480783400','7320',1,'3','-6','1','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'77480783400','7320',2,'3','-6','1','1','-9',1,'-6','2','2','2','-9','-9','-9','-9','1'
'77480786400','7320',1,'-6','-6','-6','-6','1',-6,'-6','-6','-6','1','-9','-9','-9','1','-9'
'77480788400','7320',1,'3','-6','1','1','-9',3,'-6','1','1','1','-9','-9','-9','-9','-9'
'77480790400','7320',1,'2','-6','1','1','-9',3,'-6','2','2','1','-9','-9','-9','-9','-9'
'77480791400','7320',-9,'-9','-6','-9','-9','-9',-7,'-6','1','1','1','1','1','1','1','-9'
'77480798400','7320',1,'3','-6','2','1','-9',1,'-6','1','1','1','-9','-9','-9','-9','1'
'77480799400','7320',1,'3','-6','1','1','-9',4,'-6','1','1','1','-9','-9','-9','-9','-9'
'77480800400','7320',1,'3','-6','1','1','-9',2,'-6','2','1','1','-9','-9','-9','-9','-9'
'77480801400','7320',1,'3','-6','2','1','-9',2,'-6','1','1','1','-9','-9','-9','-9','-9'
'77480804400','7320',1,'3','-6','1','1','-9',4,'-6','1','1','1','-9','-9','-9','-9','-9'
'77480806400','7320',1,'3','-6','1','1','-9',1,'-6','2','1','1','-9','-9','-9','-9','1'
'77480807400','7320',1,'2','-6','1','1','-9',1,'-6','1','2','1','-9','-9','-9','-9','1'
'77480807400','7320',2,'3','-6','2','1','-9',2,'-6','1','1','2','-9','-9','-9','-9','-9'
'77480813400','7320',1,'3','-6','1','-9','-9',-7,'-6','2','2','1','-9','-9','-9','1','-9'
'77480814400','7320',1,'3','-6','1','1','-9',-7,'-6','2','2','1','-9','-9','-9','1','-9'
'77480819400','7320',1,'3','-6','3','1','-9',3,'-6','2','2','1','-9','-9','-9','-9','-9'
'77480827400','7320',1,'3','-6','1','1','-9',5,'-6','2','2','1','-9','-9','-9','-9','-9'
'77480837400','7320',1,'2','-6','2','1','-9',1,'-6','1','1','1','-9','-9','-9','-9','1'
'77480837400','7320',2,'3','-6','2','1','-9',1,'-6','1','1','2','-9','-9','-9','-9','1'
'77480839400','7320',1,'3','-6','1','1','-9',4,'-6','3','1','1','-9','-9','-9','-9','-9'
'77480841400','7320',1,'3','-6','1','1','-9',4,'-6','1','1','1','-9','-9','-9','-9','-9'
'77480843400','7320',1,'2','-6','1','1','-9',2,'-6','1','2','1','-9','-9','-9','-9','-9'
'77480851400','7320',1,'3','-6','1','1','-9',4,'-6','2','1','1','-9','-9','-9','-9','-9'
'77480856400','7320',1,'3','-6','1','1','-9',-7,'-6','2','2','1','-9','-9','-9','1','-9'
'77480857400','7320',1,'3','-6','1','2','-9',2,'1','2','1','1','-9','-9','-9','-9','-9'
'77480858400','7320',1,'3','-6','2','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'77480864400','7320',1,'3','-6','1','1','-9',3,'-6','2','2','1','-9','-9','-9','-9','-9'
'77480870400','7320',1,'3','-6','2','1','-9',5,'-6','1','1','1','-9','-9','-9','-9','-9'
'77480872400','7320',1,'3','-6','1','1','-9',2,'-6','1','1','1','-9','-9','-9','-9','-9'
'77480873400','7320',1,'3','-6','3','1','-9',5,'-6','1','1','1','-9','-9','-9','-9','-9'
'77480875400','7320',1,'3','-6','-9','-9','-9',-7,'-6','2','2','1','-9','-9','-9','1','-9'
'77480875400','7320',2,'-9','-6','-9','-9','-9',-7,'-6','1','1','2','-9','1','1','1','-9'
'77480876400','7320',1,'3','-6','1','1','-9',7,'-6','2','1','1','-9','-9','-9','-9','-9'
'77480881400','7320',1,'-6','-6','-6','-6','1',-6,'-6','-6','-6','1','-9','-9','-9','1','-9'
'77480882400','7320',1,'3','-6','1','-9','-9',-7,'-6','1','1','1','-9','-9','-9','1','-9'
'77480892400','7320',1,'3','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'77480893400','7320',1,'3','-6','1','2','-9',4,'2','2','1','1','-9','-9','-9','-9','-9'
'77480893400','7320',2,'3','-6','1','2','-9',4,'2','2','1','2','-9','-9','-9','-9','-9'
'77480896400','7320',1,'3','-6','1','2','-9',3,'2','1','1','1','-9','-9','-9','-9','-9'
'77480896400','7320',2,'3','-6','1','2','-9',3,'1','1','1','2','-9','-9','-9','-9','-9'
'77480898400','7320',1,'4','-6','-7','-7','-9',-7,'-6','2','-7','1','-9','1','-9','-9','-9'
'77480911400','7320',1,'2','-6','1','1','-9',-7,'-6','1','2','1','-9','-9','-9','1','-9'
'77480912400','7320',1,'3','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'77480920400','7320',1,'3','-6','1','1','-9',4,'-6','1','1','1','-9','-9','-9','-9','-9'
'77480926400','7320',1,'-6','-6','-6','-6','1',-6,'-6','-6','-6','1','-9','-9','-9','1','-9'
'77480934400','7320',-9,'-9','-6','-9','-9','-9',-7,'-6','2','-9','1','1','1','-9','1','-9'
'77480943400','7320',1,'2','-6','-7','2','-9',2,'2','2','1','1','-9','-9','-9','-9','-9'
'77480950400','7320',1,'3','-6','1','1','-9',3,'-6','2','2','1','-9','-9','-9','-9','-9'
'77480951400','7320',1,'3','-6','1','1','-9',3,'-6','1','1','1','-9','-9','-9','-9','-9'
'77480952400','7320',1,'3','-6','1','2','-9',3,'1','1','1','1','-9','-9','-9','-9','-9'
'77480956400','7320',1,'3','-6','2','1','-9',8,'-6','1','1','1','-9','-9','-9','-9','-9'
'77480960400','7320',-9,'-9','-6','-9','-9','-9',-7,'-6','2','-9','1','1','1','-9','1','-9'
'77480963400','7320',1,'3','-6','1','1','-9',6,'-6','1','1','1','-9','-9','-9','-9','-9'
'77480968400','7320',1,'3','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'77480968400','7320',2,'3','-6','1','1','-9',1,'-6','2','2','2','-9','-9','-9','-9','1'
'77480974400','7320',1,'-6','-6','-6','-6','-9',-6,'-6','-6','4','1','-9','-9','-9','1','-9'
'77480986400','7320',1,'-6','-6','-6','-6','1',-6,'-6','-6','-6','1','-9','-9','-9','1','-9'
'77480988400','7320',1,'2','-6','2','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'77480988400','7320',2,'3','-6','1','1','-9',2,'-6','2','2','2','-9','-9','-9','-9','-9'
'77480992400','7320',1,'3','-6','1','1','-9',4,'-6','2','1','1','-9','-9','-9','-9','-9'
'77480995400','7320',1,'2','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'77480996400','7320',1,'3','-6','2','1','-9',1,'-6','1','1','1','-9','-9','-9','-9','1'
'77480997400','7320',1,'3','-6','1','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'77487001802','7320',1,'3','-6','1','2','-9',5,'1','1','1','1','-9','-9','-9','-9','-9'
'77487005904','7320',1,'3','-6','1','2','-9',3,'2','1','1','1','-9','-9','-9','-9','-9'
'77487005904','7320',2,'4','-6','1','1','-9',-7,'-6','2','2','2','-9','-9','-9','-9','-9'
'77487007502','7320',1,'3','-6','2','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'77487007502','7320',2,'3','-6','2','1','-9',2,'-6','2','1','2','-9','-9','-9','-9','-9'
'77487007504','7320',1,'2','-6','2','1','-9',3,'-6','2','2','1','-9','-9','-9','-9','-9'
'77487008302','7320',1,'3','-6','3','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'77487009101','7320',1,'3','-6','2','2','-9',4,'2','2','1','1','-9','-9','-9','-9','-9'
'77487009104','7320',1,'4','-6','2','2','-9',4,'1','2','2','1','-9','-9','-9','-9','-9'
'77497003202','7320',1,'2','-6','3','1','-9',3,'-6','1','2','1','-9','-9','-9','-9','-9'
'77497006502','7320',1,'3','-6','2','1','-9',2,'-6','1','1','1','-9','-9','-9','-9','-9'
'77497006503','7320',1,'3','-6','2','1','-9',2,'-6','1','1','1','-9','-9','-9','-9','-9'
'77497009901','7320',1,'2','-6','2','1','-9',2,'-6','1','1','1','-9','-9','-9','-9','-9'
'77497009903','7320',1,'3','-6','2','1','-9',3,'-6','1','1','1','-9','-9','-9','-9','-9'
'77497013101','7320',1,'3','-6','2','1','-9',4,'-6','1','1','1','-9','-9','-9','-9','-9'
'77497013102','7320',1,'3','-6','2','1','-9',5,'-6','1','1','1','-9','-9','-9','-9','-9'
'77497013102','7320',2,'3','-6','2','1','-9',5,'-6','1','1','2','-9','-9','-9','-9','-9'
'77497013103','7320',1,'3','-6','1','1','-9',3,'-6','1','1','1','-9','-9','-9','-9','-9'
'77497013104','7320',1,'2','-6','-7','2','-9',3,'1','2','2','1','-9','-9','-9','-9','-9'
'77497013106','7320',1,'3','-6','1','2','-9',3,'1','1','1','1','-9','-9','-9','-9','-9'
'77497016401','7320',1,'3','-6','3','1','-9',2,'-6','2','1','1','-9','-9','-9','-9','-9'
