CONTROL,SMSA,OWNHERE,JWNHER
'77487008302','7320','1','-9'
'77487008304','7320','1','-9'
'77487009101','7320','1','-9'
'77487009102','7320','1','-9'
'77487009103','7320','1','-9'
'77487009104','7320','1','-9'
'77487012501','7320','-6','-9'
'77487012502','7320','-6','-9'
'77487012503','7320','-6','-9'
'77487012504','7320','2','-9'
'77497027101','7320','-6','-9'
'77497028901','7320','-6','-9'
'77497028902','7320','-6','-9'
'77497028904','7320','-6','-9'
'86400005100','0360','-6','-9'
'86400029100','0360','-6','-9'
'86400030900','0360','2','-9'
'86400031700','0360','-6','-9'
'86400032500','0360','-6','-9'
'86400035800','0360','-6','-9'
'86400038200','0360','-6','-9'
'86400040800','0360','2','-9'
'86400043200','0360','2','-9'
'86400044000','0360','2','-9'
'86400046500','0360','-6','-9'
'86400053100','0360','-6','-9'
'86400054900','0360','2','-9'
'86400059800','0360','1','-9'
'86400060600','0360','2','-9'
'86400061400','0360','1','-9'
'86400062200','0360','2','-9'
'86400064800','0360','-6','-9'
'86400068900','0360','-6','-9'
'86400070500','0360','-6','-9'
'86400077000','0360','-6','-9'
'86400078800','0360','-6','-9'
'86400079600','0360','-6','-9'
'86400080400','0360','-6','-9'
'86400083800','0360','-6','-9'
'86400084600','0360','1','-9'
'86400085300','0360','1','-9'
'86400094500','0360','-6','-9'
'86400099400','0360','-6','-9'
'86400101800','0360','-6','-9'
'86400103400','0360','2','-9'
'86400104200','0360','-6','-9'
'86400108300','0360','1','-9'
'86400109100','0360','-6','-9'
'86400110900','0360','2','-9'
'86400123200','0360','-6','-9'
'86400125700','0360','-6','-9'
'86400126500','0360','-6','-9'
'86400131500','0360','-6','-9'
'86400132300','0360','1','-9'
'86400147100','0360','-6','-9'
'86400148900','0360','-6','-9'
'86400150500','0360','-6','-9'
'86400151300','0360','2','-9'
'86400155400','0360','-6','-9'
'86400156200','0360','-6','-9'
'86400158800','0360','1','-9'
'86400160400','0360','2','-9'
'86400163800','0360','-6','-9'
'86400164600','0360','-6','-9'
'86400172900','0360','1','-9'
'86400179400','0360','-6','-9'
'86400181000','0360','1','-9'
'86400189300','0360','1','-9'
'86400199200','0360','-6','-9'
'86400205700','0360','2','-9'
'86400207300','0360','-6','-9'
'86400208100','0360','-6','-9'
'86400211500','0360','-6','-9'
'86400212300','0360','-6','-9'
'86400214900','0360','-6','-9'
'86400219800','0360','1','-9'
'86400220600','0360','1','-9'
'86400223000','0360','1','-9'
'86400224800','0360','1','-9'
'86400227100','0360','2','-9'
'86400228900','0360','2','2'
'86400229700','0360','-6','-9'
'86400230500','0360','-6','-9'
'86400231300','0360','1','-9'
'86400235400','0360','-6','-9'
'86400236200','0360','2','2'
'86400237000','0360','-6','-9'
'86400243800','0360','-6','-9'
'86400244600','0360','-6','-9'
'86400246100','0360','1','-9'
'86400247900','0360','2','-9'
'86400252900','0360','1','-9'
'86400253700','0360','1','-9'
'86400254500','0360','1','-9'
'86400256000','0360','1','-9'
'86400259400','0360','-6','-9'
'86400260200','0360','-6','-9'
'86400261000','0360','-6','-9'
'86400262800','0360','-6','-9'
'86400267700','0360','1','-9'
'86400268500','0360','-6','-9'
'86400269300','0360','-6','-9'
'86400271900','0360','-6','-9'
'86400272700','0360','-6','-9'
'86400285900','0360','-6','-9'
'86400292500','0360','-6','-9'
'86400299000','0360','-6','-9'
'86400301400','0360','2','-9'
'86400304800','0360','-6','-9'
'86400310500','0360','-6','-9'
'86400317000','0360','-6','-9'
'86400318800','0360','1','-9'
'86400319600','0360','-6','-9'
'86400320400','0360','-6','-9'
'86400325300','0360','1','-9'
'86400326100','0360','-6','-9'
'86400327900','0360','1','-9'
'86400328700','0360','-6','-9'
'86400331100','0360','-6','-9'
'86400332900','0360','-6','-9'
'86400334500','0360','2','-9'
'86400341000','0360','1','-9'
'86400344400','0360','-6','-9'
'86400347700','0360','-6','-9'
'86400349300','0360','1','-9'
'86400350100','0360','2','-9'
'86400351900','0360','-6','-9'
'86400352700','0360','-6','-9'
'86400355000','0360','1','-9'
'86400356800','0360','-6','-9'
'86400357600','0360','-6','-9'
'86400366700','0360','-6','-9'
'86400367500','0360','1','-9'
'86400371700','0360','-6','-9'
'86400372500','0360','1','-9'
'86400375800','0360','-6','-9'
'86400376600','0360','2','-9'
'86400396400','0360','-6','-9'
'86400414500','0360','-6','-9'
'86400424400','0360','-6','-9'
'86400429300','0360','-6','-9'
'86400443400','0360','2','2'
'86400444200','0360','2','-9'
'86400445900','0360','2','-9'
'86400446700','0360','-6','-9'
'86400448300','0360','-6','-9'
'86400452500','0360','-6','-9'
'86400459000','0360','-6','-9'
'86400460800','0360','-6','-9'
'86400461600','0360','2','-9'
'86400463200','0360','-6','-9'
'86400464000','0360','-6','-9'
'86400467300','0360','1','-9'
'86400468100','0360','1','-9'
'86400469900','0360','1','-9'
'86400470700','0360','-6','-9'
'86400475600','0360','-6','-9'
'86400476400','0360','-6','-9'
'86400477200','0360','-6','-9'
'86400483000','0360','2','-9'
'86400484800','0360','2','-9'
'86400485500','0360','2','-9'
'86400486300','0360','2','-9'
'86400491300','0360','1','-9'
'86400492100','0360','-6','-9'
'86400493900','0360','2','-9'
'86400500100','0360','-6','-9'
'86400525800','0360','1','-9'
'86400558900','0360','-6','-9'
'86400564700','0360','2','-9'
'86400566200','0360','2','-9'
'86400567000','0360','2','-9'
'86400568800','0360','2','-9'
'86400572000','0360','-6','-9'
'86400574600','0360','-6','-9'
'86400632200','0360','-6','-9'
'86400655300','0360','-6','-9'
'86400670200','0360','-6','-9'
'86400687600','0360','-6','-9'
'86400694200','0360','-6','-9'
'86400700700','0360','-6','-9'
'86400709800','0360','-6','-9'
'86400710600','0360','-6','-9'
'86400711400','0360','-6','-9'
'86400728800','0360','2','-9'
'86400732000','0360','-6','-9'
'86400733800','0360','-6','-9'
'86400735300','0360','1','-9'
'86400736100','0360','1','-9'
'86400739500','0360','-6','-9'
'86400747800','0360','1','-9'
'86400748600','0360','-6','-9'
'86400751000','0360','-6','-9'
'86400756900','0360','1','-9'
'86400757700','0360','-6','-9'
'86400758500','0360','1','-9'
'86400759300','0360','-6','-9'
'86400760100','0360','1','-9'
'86400779100','0360','-6','-9'
'86400795700','0360','2','-9'
'86400814600','0360','-6','-9'
'86400824500','0360','-6','-9'
'86400844300','0360','2','-9'
'86400856700','0360','2','-9'
'86400860900','0360','2','-9'
'86400862500','0360','-6','-9'
'86400868200','0360','2','-9'
'86400869000','0360','-6','-9'
'86400870800','0360','1','-9'
'86400871600','0360','2','-9'
'86400872400','0360','-6','-9'
'86400875700','0360','-6','-9'
'86400876500','0360','-6','-9'
'86400877300','0360','1','-9'
'86400878100','0360','-6','-9'
'86400879900','0360','-6','-9'
'86400880700','0360','-6','-9'
'86400883100','0360','2','2'
'86400884900','0360','2','-9'
'86400885600','0360','1','-9'
'86400891400','0360','-6','-9'
'86400892200','0360','2','-9'
'86400893000','0360','1','-9'
'86400894800','0360','1','-9'
'86400895500','0360','2','-9'
'86400896300','0360','-6','-9'
'86400896301','0360','-6','-9'
'86400899700','0360','1','-9'
'86400900300','0360','-6','-9'
'86400903700','0360','-6','-9'
'86400910200','0360','-6','-9'
'86400915100','0360','-6','-9'
'86400916900','0360','2','-9'
'86400917700','0360','1','-9'
'86400918500','0360','-6','-9'
'86400919300','0360','-6','-9'
'86400920100','0360','-6','-9'
'86400923500','0360','1','-9'
'86400925000','0360','-6','-9'
'86400926800','0360','-6','-9'
'86400928400','0360','1','-9'
'86400932600','0360','-6','-9'
'86400948200','0360','-6','-9'
'86400955700','0360','-6','-9'
'86400966400','0360','-6','-9'
'86400973000','0360','-6','-9'
'86400982100','0360','-6','-9'
'86401006800','0360','-6','-9'
'86401020900','0360','1','-9'
'86401021700','0360','1','-9'
'86401022500','0360','1','-9'
'86401024100','0360','2','-9'
'86401027400','0360','2','-9'
'86401039900','0360','-6','-9'
'86401047201','0360','-6','-9'
'86401083700','0360','-6','-9'
'86401144700','0360','-6','-9'
'86401165200','0360','-6','-9'
'86401168600','0360','-6','-9'
'86401174400','0360','-6','-9'
'86401179300','0360','-6','-9'
'86401181900','0360','2','-9'
'86401182700','0360','-6','-9'
'86401183500','0360','2','-9'
'86401184300','0360','-6','-9'
'86401187600','0360','-6','-9'
'86401192600','0360','-6','-9'
'86401196700','0360','1','-9'
'86401197500','0360','2','-9'
'86401198300','0360','-6','-9'
'86401203100','0360','2','-9'
'86401204900','0360','-6','-9'
'86401206400','0360','2','-9'
'86401207200','0360','2','-9'
'86401208000','0360','2','-9'
'86401212200','0360','-6','-9'
'86401214800','0360','-6','-9'
'86401220500','0360','1','-9'
'86401222100','0360','1','-9'
'86401227000','0360','-6','-9'
'86401228800','0360','-6','-9'
'86401229600','0360','1','-9'
'86401230400','0360','2','-9'
'86401231200','0360','1','-9'
'86401232000','0360','2','-9'
'86401235300','0360','1','2'
'86401236100','0360','1','-9'
'86401239500','0360','2','-9'
'86401243700','0360','2','-9'
'86401244500','0360','-6','-9'
'86401245200','0360','-6','-9'
'86401252800','0360','-6','-9'
'86401254400','0360','2','-9'
'86401259300','0360','-6','-9'
'86401268400','0360','1','-9'
'86401270000','0360','-6','-9'
'86401277500','0360','-6','-9'
'86401277502','0360','-6','-9'
'86401280900','0360','2','-9'
'86401302100','0360','-6','-9'
'86401307000','0360','-6','-9'
'86401308800','0360','-6','-9'
'86401311200','0360','2','-9'
'86401312000','0360','2','-9'
'86401315300','0360','-6','-9'
'86401317900','0360','1','-9'
'86401323700','0360','2','-9'
'86401324500','0360','2','-9'
'86401325200','0360','-6','-9'
'86401328601','0360','2','-9'
'86401328602','0360','2','-9'
'86401331000','0360','-6','-9'
'86401333600','0360','2','-9'
'86401334400','0360','2','-9'
'86401335100','0360','2','-9'
'86401336900','0360','-6','-9'
'86401339300','0360','2','2'
'86401340100','0360','2','-9'
'86401341900','0360','-6','-9'
'86401342701','0360','-6','-9'
'86401349200','0360','1','-9'
'86401351800','0360','1','-9'
'86401352600','0360','-6','-9'
'86401355900','0360','-6','-9'
'86401356700','0360','2','-9'
'86401357500','0360','-6','-9'
'86401358300','0360','2','-9'
'86401359100','0360','2','-9'
'86401360900','0360','2','-9'
'86401364100','0360','2','-9'
'86401376500','0360','-6','-9'
'86401381500','0360','1','-9'
'86401382300','0360','2','-9'
'86401387200','0360','-6','-9'
'86401388000','0360','-6','-9'
'86401389800','0360','-6','-9'
'86401390600','0360','-6','-9'
'86401395500','0360','2','-9'
'86401396300','0360','-6','-9'
'86401398900','0360','-6','-9'
'86401406000','0360','2','-9'
'86401408600','0360','-6','-9'
'86401412801','0360','1','-9'
'86401413600','0360','2','-9'
'86401414400','0360','-6','-9'
'86401419300','0360','-6','-9'
'86401424300','0360','-6','-9'
'86401429200','0360','2','-9'
'86401436700','0360','-6','-9'
'86401437500','0360','-6','-9'
'86401454000','0360','-6','-9'
'86401460700','0360','-6','-9'
'86401461500','0360','-6','-9'
'86401462300','0360','-6','-9'
'86401467200','0360','-6','-9'
'86401470600','0360','2','-9'
'86401471400','0360','-6','-9'
'86401472200','0360','-6','-9'
'86401477100','0360','-6','-9'
'86401494600','0360','-6','-9'
'86401495300','0360','-6','-9'
'86401500000','0360','-6','-9'
'86401515800','0360','-6','-9'
'86401524000','0360','-6','-9'
'86401527300','0360','-6','-9'
'86401533100','0360','2','-9'
'86401542200','0360','2','-9'
'86401547100','0360','-6','-9'
'86401548900','0360','2','-9'
'86401549700','0360','-6','-9'
'86401551300','0360','1','-9'
'86401552100','0360','1','-9'
'86401556200','0360','2','-9'
'86401574500','0360','-6','-9'
'86401580200','0360','-6','-9'
'86401589300','0360','-6','-9'
'86401598400','0360','-6','-9'
'86401605700','0360','-6','-9'
'86401635400','0360','-6','-9'
'86401637000','0360','-6','-9'
'86401638800','0360','-6','-9'
'86401640400','0360','1','-9'
'86401643800','0360','-6','-9'
'86401644600','0360','2','-9'
'86401645300','0360','1','-9'
'86401646100','0360','2','-9'
'86401647900','0360','-6','-9'
'86401648700','0360','-6','-9'
'86401652900','0360','-6','-9'
'86401652901','0360','-6','-9'
'86401654500','0360','-6','-9'
'86401659400','0360','-6','-9'
'86401661000','0360','2','-9'
'86401662800','0360','1','-9'
'86401663600','0360','1','-9'
'86401667700','0360','2','-9'
'86401669300','0360','1','-9'
'86401670100','0360','2','-9'
'86401671900','0360','-6','-9'
'86401675000','0360','2','-9'
'86401676800','0360','2','-9'
'86401683400','0360','-6','-9'
'86401685900','0360','-6','-9'
'86401686700','0360','-6','-9'
'86401687500','0360','-6','-9'
'86401688300','0360','2','-9'
'86401691700','0360','-6','-9'
'86401693300','0360','1','-9'
'86401694100','0360','1','-9'
'86401696600','0360','1','-9'
'86401699000','0360','2','-9'
'86401700600','0360','2','-9'
'86401709700','0360','-6','-9'
'86401712100','0360','1','-9'
'86401715400','0360','1','-9'
'86401719600','0360','1','-9'
'86401720400','0360','1','-9'
'86401723800','0360','-6','-9'
'86401725300','0360','-6','-9'
'86401726100','0360','1','-9'
'86401731100','0360','2','-9'
'86401732900','0360','-6','-9'
'86401733700','0360','2','-9'
'86401734500','0360','1','-9'
'86401736000','0360','-6','-9'
'86401739401','0360','2','-9'
'86401740200','0360','2','-9'
'86401741000','0360','2','-9'
'86401744400','0360','2','-9'
'86401767500','0360','-6','-9'
'86401773302','0360','-6','-9'
'86401791500','0360','-6','-9'
'86401796400','0360','-6','-9'
'86401804600','0360','2','2'
'86401813700','0360','-6','-9'
'86401819400','0360','2','-9'
'86401822800','0360','1','-9'
'86401837600','0360','-6','-9'
'86401838400','0360','-6','-9'
'86401844200','0360','-6','-9'
'86401846700','0360','2','-9'
'86401851700','0360','2','-9'
'86401852500','0360','2','-9'
'86401853300','0360','-6','-9'
'86401856600','0360','1','-9'
'86401859000','0360','2','2'
'86401860800','0360','1','-9'
'86401863200','0360','-6','-9'
'86401864000','0360','-6','-9'
'86401876400','0360','-6','-9'
'86401877200','0360','2','-9'
'86401878000','0360','1','-9'
'86401879800','0360','1','-9'
'86401883000','0360','2','-9'
'86401885500','0360','1','-9'
'86401886300','0360','1','-9'
'86401887100','0360','-6','-9'
'86401888900','0360','-6','-9'
'86401891300','0360','2','-9'
'86401893900','0360','1','2'
'86401899600','0360','-6','-9'
'86401900200','0360','-6','-9'
'86401901000','0360','1','-9'
'86401902800','0360','-6','-9'
'86401903600','0360','-6','-9'
'86401904400','0360','-6','-9'
'86401907700','0360','-6','-9'
'86401910100','0360','2','-9'
'86401915000','0360','-6','-9'
'86401916800','0360','-6','-9'
'86401918400','0360','-6','-9'
'86401927500','0360','2','-9'
'86401928300','0360','-6','-9'
'86401935800','0360','-6','-9'
'86401936600','0360','2','-9'
'86401939000','0360','1','-9'
'86401940800','0360','-6','-9'
'86401942400','0360','-6','-9'
'86401947300','0360','2','-9'
'86401948100','0360','-6','-9'
'86401952300','0360','-6','-9'
'86401956400','0360','1','-9'
'86401958000','0360','2','-9'
'86401959800','0360','2','-9'
'86401960600','0360','1','-9'
'86401963000','0360','1','-9'
'86401976200','0360','-6','-9'
'86401981200','0360','-6','-9'
'86401990300','0360','-6','-9'
'86402052100','0360','-6','-9'
'86402071100','0360','-6','-9'
'86402079400','0360','-6','-9'
'86402091900','0360','-6','-9'
'86402092700','0360','-6','-9'
'86402107300','0360','-6','-9'
'86402109900','0360','2','-9'
'86402110700','0360','-6','-9'
'86402116400','0360','-6','-9'
'86402117200','0360','1','-9'
'86402123000','0360','-6','-9'
'86402124800','0360','2','-9'
'86402125500','0360','2','-9'
'86402126300','0360','2','-9'
'86402127100','0360','-6','-9'
'86402128900','0360','1','-9'
'86402133900','0360','-6','-9'
'86402134700','0360','2','-9'
'86402139600','0360','1','-9'
'86402141200','0360','2','-9'
'86402148700','0360','-6','-9'
'86402151100','0360','-6','-9'
'86402152900','0360','-6','-9'
'86402155200','0360','-6','-9'
'86402158600','0360','-6','-9'
'86402167700','0360','-6','-9'
'86402172700','0360','1','-9'
'86402173500','0360','-6','-9'
'86402174300','0360','1','-9'
'86402179200','0360','-6','-9'
'86402182600','0360','-6','-9'
'86402195800','0360','-6','-9'
'86402197400','0360','-6','-9'
'86402203000','0360','-6','-9'
'86402263400','0360','-6','-9'
'86402269100','0360','-6','-9'
'86402270900','0360','-6','-9'
'86402284000','0360','2','-9'
'86402285700','0360','-6','-9'
'86402286500','0360','-6','-9'
'86402287300','0360','-6','-9'
'86402293100','0360','-6','-9'
'86402296400','0360','1','-9'
'86402300400','0360','-6','-9'
'86402301200','0360','-6','-9'
'86402312900','0360','-6','-9'
'86402318600','0360','-6','-9'
'86402319400','0360','2','-9'
'86402320200','0360','1','-9'
'86402324400','0360','1','-9'
'86402331900','0360','-6','-9'
'86402339200','0360','1','-9'
'86402355800','0360','-6','-9'
'86402374900','0360','-6','-9'
'86402427500','0360','-6','-9'
'86402436600','0360','-6','-9'
'86402454900','0360','-6','-9'
'86402492900','0360','-6','-9'
'86402509000','0360','-6','-9'
'86402527200','0360','-6','-9'
'86402550400','0360','-6','-9'
'86402573600','0360','-6','-9'
'86402597500','0360','-6','-9'
'86402599100','0360','1','-9'
'86402605600','0360','-6','-9'
'86402627000','0360','-6','-9'
'86402629600','0360','1','-9'
'86402637900','0360','-6','-9'
'86402643700','0360','-6','-9'
'86402644500','0360','2','-9'
'86402645200','0360','1','-9'
'86402648600','0360','1','-9'
'86402651000','0360','2','-9'
'86402659300','0360','-6','-9'
'86402660100','0360','-6','-9'
'86402661900','0360','1','-9'
'86402662700','0360','2','-9'
'86402667600','0360','-6','-9'
'86402668400','0360','2','-9'
