CONTROL,SMSA,OWNHERE,JWNHER
'000000003680','2080','2','-9'
'000000003680','4920','-6','-9'
'000000003680','5560','2','-9'
'000000003680','7040','2','-9'
'000000003680','6920','1','-9'
'000000003681','0520','2','-9'
'000000003681','3280','2','2'
'000000003681','5560','-6','-9'
'000000003681','5880','1','-9'
'000000003681','6920','2','-9'
'000000003682','3280','-6','-9'
'000000003682','4920','-6','-9'
'000000003682','5560','-6','-9'
'000000003682','7600','1','-9'
'000000003683','1680','1','-9'
'000000003683','2080','2','-9'
'000000003683','5880','1','2'
'000000003683','6280','-6','-9'
'000000003683','6920','-6','-9'
'000000003684','2080','1','-9'
'000000003684','5560','-6','-9'
'000000003684','6280','2','-9'
'000000003684','6920','1','-9'
'000000003685','1680','-6','-9'
'000000003685','2080','-6','-9'
'000000003685','3280','1','-9'
'000000003685','5560','-6','-9'
'000000003685','7600','-6','-9'
'000000003685','6920','-6','-9'
'000000003686','2080','-6','-9'
'000000003686','3280','2','-9'
'000000003686','3480','2','-9'
'000000003686','7240','-6','-9'
'000000003686','7040','-6','-9'
'000000003686','6920','2','-9'
'000000003687','1680','2','-9'
'000000003687','2080','1','-9'
'000000003687','3280','2','-9'
'000000003687','5880','-6','-9'
'000000003687','6920','-6','-9'
'000000003688','6280','-6','-9'
'000000003689','0520','2','-9'
'000000003689','2080','1','-9'
'000000003689','5560','1','-9'
'000000003689','6920','1','-9'
'000000003690','0520','2','-9'
'000000003690','1680','2','-9'
'000000003690','3280','2','-9'
'000000003690','4920','-6','-9'
'000000003690','7600','1','-9'
'000000003691','1680','2','-9'
'000000003691','2080','2','-9'
'000000003691','3480','-6','-9'
'000000003691','5880','-6','-9'
'000000003691','7600','-6','-9'
'000000003692','1680','-6','-9'
'000000003692','2080','-6','-9'
'000000003692','5560','-6','-9'
'000000003693','1680','2','-9'
'000000003693','2080','2','-9'
'000000003693','5560','2','-9'
'000000003693','5880','-6','-9'
'000000003693','7040','2','2'
'000000003694','2080','2','-9'
'000000003694','7040','-6','-9'
'000000003695','0520','2','-9'
'000000003695','1680','2','-9'
'000000003695','2080','1','-9'
'000000003695','3280','1','-9'
'000000003695','6920','-6','-9'
'000000003696','1680','2','-9'
'000000003696','7040','2','-9'
'000000003697','4920','-6','-9'
'000000003697','6280','2','-9'
'000000003697','7040','2','-9'
'000000003697','6920','1','-9'
'000000003698','1680','2','-9'
'000000003698','3280','2','-9'
'000000003698','7240','-6','-9'
'000000003699','0520','2','-9'
'000000003699','1680','2','-9'
'000000003700','0520','2','-9'
'000000003700','1680','2','2'
'000000003700','2080','1','2'
'000000003700','5560','2','-9'
'000000003700','6920','-6','-9'
'000000003701','1680','2','-9'
'000000003701','4920','-6','-9'
'000000003701','5560','-6','-9'
'000000003701','5880','-6','-9'
'000000003702','0520','-6','-9'
'000000003702','1680','1','-9'
'000000003702','5560','-6','-9'
'000000003702','6280','1','-9'
'000000003703','1680','2','-9'
'000000003703','3280','2','-9'
'000000003703','5880','1','-9'
'000000003703','6920','1','-9'
'000000003704','1680','2','-9'
'000000003704','7240','-6','-9'
'000000003704','7040','1','-9'
'000000003705','0520','2','-9'
'000000003705','1680','2','-9'
'000000003705','2080','2','-9'
'000000003705','5880','2','-9'
'000000003705','7040','-6','-9'
'000000003706','2080','2','-9'
'000000003706','3280','2','-9'
'000000003706','3480','-6','-9'
'000000003706','5560','2','-9'
'000000003707','2080','1','-9'
'000000003707','5880','2','-9'
'000000003707','6280','1','-9'
'000000003707','7600','2','-9'
'000000003707','6920','2','-9'
'000000003708','2080','2','-9'
'000000003708','5560','-6','-9'
'000000003708','5880','2','-9'
'000000003709','0520','2','-9'
'000000003709','1680','-6','-9'
'000000003709','6920','2','-9'
'000000003710','0520','2','-9'
'000000003710','5560','2','2'
'000000003710','7600','2','-9'
'000000003710','7040','2','-9'
'000000003710','6920','-6','-9'
'000000003711','0520','2','-9'
'000000003711','1680','2','-9'
'000000003711','2080','1','-9'
'000000003711','3480','-6','-9'
'000000003711','5880','2','-9'
'000000003711','7040','2','2'
'000000003711','6920','-6','-9'
'000000003712','0520','2','-9'
'000000003712','1680','2','-9'
'000000003712','2080','1','-9'
'000000003712','5560','2','-9'
'000000003712','6280','2','-9'
'000000003712','6920','-6','-9'
'000000003713','1680','2','-9'
'000000003713','2080','2','-9'
'000000003713','3280','2','-9'
'000000003713','5880','2','-9'
'000000003713','6920','1','-9'
'000000003714','1680','-6','-9'
'000000003714','5560','2','-9'
'000000003715','2080','-6','-9'
'000000003715','7040','2','-9'
'000000003715','6920','2','-9'
'000000003716','1680','1','-9'
'000000003716','2080','1','-9'
'000000003716','3480','2','-9'
'000000003716','6280','2','-9'
'000000003716','7040','2','-9'
'000000003717','0520','-6','-9'
'000000003717','1680','2','-9'
'000000003717','3280','2','-9'
'000000003717','6920','-6','-9'
'000000003718','1680','2','-9'
'000000003718','3280','2','-9'
'000000003718','5560','2','2'
'000000003719','0520','1','-9'
'000000003719','1680','2','-9'
'000000003719','2080','1','-9'
'000000003719','5560','2','-9'
'000000003719','6920','1','-9'
'000000003720','0520','1','-9'
'000000003720','1680','2','-9'
'000000003720','7600','2','-9'
'000000003721','1680','2','-9'
'000000003721','2080','1','-9'
'000000003721','3280','1','-9'
'000000003721','3480','2','-9'
'000000003721','5880','2','-9'
'000000003721','6280','1','-9'
'000000003722','0520','-6','-9'
'000000003722','2080','-6','-9'
'000000003722','3280','2','-9'
'000000003722','7600','-6','-9'
'000000003723','1680','1','-9'
'000000003723','2080','-6','-9'
'000000003723','5560','-6','-9'
'000000003723','5880','2','-9'
'000000003724','0520','2','-9'
'000000003724','2080','2','-9'
'000000003725','0520','1','-9'
'000000003725','2080','2','-9'
'000000003725','3280','-6','-9'
'000000003725','5880','1','-9'
'000000003725','6280','1','-9'
'000000003725','6920','2','-9'
'000000003726','0520','2','-9'
'000000003726','1680','2','-9'
'000000003726','2080','2','2'
'000000003726','3280','2','-9'
'000000003727','0520','-6','-9'
'000000003727','1680','1','-9'
'000000003727','2080','2','-9'
'000000003727','5560','2','-9'
'000000003727','5880','-6','-9'
'000000003727','7040','2','-9'
'000000003727','6920','2','2'
'000000003728','0520','2','-9'
'000000003728','1680','1','-9'
'000000003728','3480','-6','-9'
'000000003728','7040','2','2'
'000000003729','1680','2','-9'
'000000003729','2080','-6','-9'
'000000003729','4920','-6','-9'
'000000003729','5560','2','-9'
'000000003729','5880','-6','-9'
'000000003729','6920','2','-9'
'000000003730','0520','2','-9'
'000000003730','1680','2','-9'
'000000003730','3280','1','-9'
'000000003730','6280','2','-9'
'000000003731','1680','1','-9'
'000000003731','2080','1','-9'
'000000003731','5880','1','-9'
'000000003731','7600','2','-9'
'000000003731','6920','2','-9'
'000000003732','2080','2','-9'
'000000003733','0520','2','-9'
'000000003733','1680','2','-9'
'000000003733','7040','2','-9'
'000000003733','6920','1','-9'
'000000003734','1680','2','-9'
'000000003734','7600','-6','-9'
'000000003734','7040','-6','-9'
'000000003735','1680','-6','-9'
'000000003735','5880','2','-9'
'000000003735','7040','1','-9'
'000000003735','6920','1','-9'
'000000003736','0520','1','-9'
'000000003736','1680','2','-9'
'000000003736','2080','1','-9'
'000000003736','3480','2','-9'
'000000003736','5560','2','2'
'000000003736','6920','1','-9'
'000000003738','0520','1','2'
'000000003738','1680','2','-9'
'000000003738','7600','1','-9'
'000000003738','7040','-6','-9'
'000000003739','1680','-6','-9'
'000000003739','3280','1','-9'
'000000003739','5880','-6','-9'
'000000003739','6920','1','-9'
'000000003740','2080','2','-9'
'000000003740','6280','2','-9'
'000000003741','1680','2','-9'
'000000003741','5880','-6','-9'
'000000003742','0520','2','-9'
'000000003742','2080','1','-9'
'000000003742','3280','2','-9'
'000000003743','0520','2','-9'
'000000003743','2080','1','-9'
'000000003743','5880','1','-9'
'000000003743','6920','2','-9'
'000000003744','0520','1','2'
'000000003744','1680','1','-9'
'000000003744','6280','1','-9'
'000000003744','7040','1','-9'
'000000003745','1680','1','-9'
'000000003745','2080','2','-9'
'000000003745','4920','-6','-9'
'000000003745','5560','-6','-9'
'000000003745','5880','2','-9'
'000000003745','7040','2','-9'
'000000003746','1680','2','-9'
'000000003746','3280','1','-9'
'000000003746','3480','2','-9'
'000000003747','0520','2','-9'
'000000003747','2080','2','-9'
'000000003747','5880','2','-9'
'000000003748','0520','2','2'
'000000003748','1680','2','-9'
'000000003749','0520','-6','-9'
'000000003749','5880','2','2'
'000000003749','6920','2','2'
'000000003750','1680','2','-9'
'000000003750','2080','1','-9'
'000000003750','3280','2','2'
'000000003750','7600','2','-9'
'000000003750','7040','1','-9'
'000000003751','1680','-6','-9'
'000000003751','2080','2','-9'
'000000003751','3480','-6','-9'
'000000003751','5560','2','-9'
'000000003751','5880','-6','-9'
'000000003751','7040','2','-9'
'000000003751','6920','1','-9'
'000000003752','2080','1','-9'
'000000003752','7040','-6','-9'
'000000003753','0520','-6','-9'
'000000003753','5560','-6','-9'
'000000003753','7600','1','-9'
'000000003753','6920','1','-9'
'000000003754','0520','2','-9'
'000000003754','1680','1','-9'
'000000003754','4920','-6','-9'
'000000003754','5560','1','2'
'000000003755','5880','2','-9'
'000000003756','2080','2','-9'
'000000003756','3480','1','-9'
'000000003756','7600','1','-9'
'000000003757','5560','-6','-9'
'000000003757','7040','2','-9'
'000000003757','6920','1','2'
'000000003758','1680','2','-9'
'000000003758','2080','2','-9'
'000000003758','7040','-6','-9'
'000000003759','3280','1','-9'
'000000003760','1680','2','-9'
'000000003760','2080','1','-9'
'000000003760','3480','-6','-9'
'000000003760','7240','-6','-9'
'000000003761','2080','2','-9'
'000000003761','3480','2','-9'
'000000003761','6280','2','-9'
'000000003761','7040','2','-9'
'000000003761','6920','1','-9'
'000000003762','0520','2','-9'
'000000003762','1680','1','-9'
'000000003762','2080','-6','-9'
'000000003762','5560','2','-9'
'000000003762','7040','2','-9'
'000000003763','2080','2','-9'
'000000003763','5880','1','-9'
'000000003763','7040','2','-9'
'000000003763','6920','1','2'
'000000003764','0520','2','-9'
'000000003764','1680','1','-9'
'000000003765','0520','2','-9'
'000000003765','7600','-6','-9'
'000000003765','6920','2','-9'
'000000003766','0520','2','-9'
'000000003766','1680','2','-9'
'000000003766','3480','-6','-9'
'000000003767','0520','2','-9'
'000000003767','1680','-6','-9'
'000000003767','2080','1','-9'
'000000003767','5560','2','-9'
'000000003767','5880','2','-9'
'000000003767','6280','2','-9'
'000000003767','6920','1','-9'
'000000003768','3480','-6','-9'
'000000003768','7040','2','-9'
'000000003769','2080','2','-9'
'000000003769','5880','2','-9'
'000000003769','7040','2','2'
'000000003769','6920','1','-9'
'000000003770','0520','2','2'
'000000003770','2080','2','-9'
'000000003771','2080','2','-9'
'000000003771','3480','2','-9'
'000000003771','5560','2','-9'
'000000003771','5880','2','-9'
'000000003771','7600','1','-9'
'000000003771','6920','1','-9'
'000000003772','1680','2','-9'
'000000003772','2080','1','-9'
'000000003772','7040','2','2'
'000000003773','0520','1','-9'
'000000003773','2080','2','-9'
'000000003773','3280','2','-9'
'000000003773','5560','-6','-9'
'000000003773','5880','1','-9'
'000000003773','7600','2','-9'
'000000003773','6920','2','-9'
'000000003774','1680','1','-9'
'000000003774','2080','1','-9'
'000000003775','0520','-6','-9'
'000000003775','5880','2','-9'
'000000003775','6920','1','-9'
'000000003776','0520','-6','-9'
'000000003776','3480','1','-9'
'000000003777','2080','2','-9'
'000000003777','3280','2','-9'
'000000003777','5560','2','2'
'000000003777','5880','2','-9'
'000000003777','6920','2','-9'
'000000003778','2080','1','-9'
'000000003778','3480','-6','-9'
'000000003779','0520','2','-9'
'000000003779','5880','2','-9'
'000000003779','6920','-6','-9'
'000000003780','0520','2','-9'
'000000003780','1680','2','-9'
'000000003780','2080','2','-9'
'000000003780','5560','2','-9'
'000000003780','5880','2','2'
'000000003780','6920','-6','-9'
'000000003781','3280','2','-9'
'000000003781','3480','2','-9'
'000000003781','5560','2','-9'
'000000003781','6280','2','-9'
'000000003781','7040','2','2'
'000000003781','6920','2','2'
'000000003782','1680','1','-9'
'000000003783','0520','2','-9'
'000000003783','2080','2','-9'
'000000003783','6920','2','-9'
'000000003784','1680','2','-9'
'000000003784','2080','-6','-9'
'000000003784','6280','1','-9'
'000000003785','2080','2','-9'
'000000003785','3280','2','-9'
'000000003785','5880','-6','-9'
'000000003785','6280','2','-9'
'000000003785','6920','2','-9'
'000000003786','0520','2','-9'
'000000003786','1680','1','-9'
'000000003786','2080','2','-9'
'000000003786','7040','-6','-9'
'000000003787','4920','-6','-9'
'000000003787','5560','2','-9'
'000000003787','6920','1','-9'
'000000003788','0520','2','2'
'000000003788','1680','2','-9'
'000000003788','2080','1','-9'
'000000003788','5560','1','-9'
'000000003789','1680','-6','-9'
'000000003789','3280','2','-9'
'000000003789','7600','1','-9'
'000000003789','6920','2','-9'
'000000003790','1680','2','-9'
'000000003790','6920','-6','-9'
'000000003791','1680','-6','-9'
'000000003791','2080','1','-9'
'000000003791','5880','2','-9'
'000000003791','7600','1','-9'
'000000003791','6920','1','-9'
'000000003792','2080','1','-9'
'000000003792','3480','-6','-9'
'000000003792','7600','1','-9'
'000000003792','6920','-6','-9'
'000000003793','0520','2','-9'
'000000003793','2080','1','-9'
'000000003793','5560','-6','-9'
'000000003793','5880','2','2'
'000000003793','7040','2','-9'
'000000003793','6920','1','-9'
'000000003794','1680','-6','-9'
'000000003794','5560','2','-9'
'000000003794','7600','2','-9'
'000000003794','7040','1','-9'
'000000003795','3280','2','-9'
'000000003795','3480','-6','-9'
'000000003795','5880','2','2'
'000000003795','7040','-6','-9'
'000000003796','1680','2','-9'
'000000003796','2080','2','-9'
'000000003796','3480','-6','-9'
'000000003796','7040','2','-9'
'000000003797','0520','2','-9'
'000000003797','5880','-6','-9'
'000000003797','6280','1','-9'
'000000003797','7040','-6','-9'
'000000003797','6920','1','-9'
'000000003798','1680','2','-9'
'000000003798','2080','-6','-9'
'000000003798','5560','2','-9'
'000000003799','2080','1','-9'
'000000003799','5880','2','-9'
'000000003799','7600','2','-9'
'000000003799','6920','-6','-9'
'000000003800','0520','2','-9'
'000000003800','1680','1','-9'
'000000003800','5560','-6','-9'
'000000003801','0520','2','-9'
'000000003801','2080','1','-9'
'000000003801','3480','-6','-9'
'000000003801','7240','-6','-9'
'000000003801','6920','1','-9'
'000000003802','0520','2','2'
'000000003802','1680','1','-9'
'000000003802','2080','2','-9'
'000000003802','5560','2','-9'
'000000003803','2080','2','-9'
'000000003803','5880','2','-9'
'000000003803','7040','2','-9'
'000000003803','6920','2','-9'
'000000003804','3280','-6','-9'
'000000003804','5560','2','-9'
'000000003804','7240','-6','-9'
'000000003804','7040','-6','-9'
'000000003805','0520','1','-9'
'000000003805','5880','1','-9'
'000000003805','7600','2','-9'
'000000003806','0520','2','-9'
'000000003806','1680','2','-9'
'000000003806','2080','2','-9'
'000000003806','5880','2','-9'
'000000003806','6280','-6','-9'
'000000003807','0520','1','-9'
'000000003807','5880','1','-9'
'000000003807','6280','-6','-9'
'000000003808','0520','2','-9'
'000000003808','1680','2','-9'
'000000003808','2080','2','-9'
'000000003808','3480','-6','-9'
'000000003808','6280','2','-9'
'000000003808','7600','-6','-9'
'000000003809','5880','-6','-9'
'000000003809','7040','2','-9'
'000000003809','6920','2','-9'
'000000003810','0520','-6','-9'
'000000003810','2080','2','-9'
'000000003810','3280','-6','-9'
'000000003810','5560','-6','-9'
'000000003810','6280','-6','-9'
'000000003810','7040','-6','-9'
'000000003811','0520','2','-9'
'000000003811','1680','-6','-9'
'000000003811','3480','2','-9'
'000000003811','5560','2','-9'
'000000003811','5880','1','-9'
'000000003811','7600','2','-9'
'000000003811','6920','1','-9'
'000000003812','0520','2','-9'
'000000003812','3280','1','2'
'000000003812','5880','-6','-9'
'000000003812','7600','2','-9'
'000000003813','2080','1','-9'
'000000003813','3280','-6','-9'
