CONTROL,SMSA,RMOV,XCOND,XCOOP,XCOST,XHEAD,XINUS,XPER,XREL,XTEN,XUNIT,MOVGRP,JOVGRP,JXTEN,JXUNIT,JXPER,JXHEAD
'000000004205','2080',1,'3','-6','1','1','-9',8,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000004205','5560',1,'3','-6','3','1','-9',3,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000004205','5880',1,'3','-6','2','1','-9',4,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000004205','6280',1,'3','-6','2','1','-9',5,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000004206','3280',1,'3','-6','2','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000004206','3480',1,'3','-6','3','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000004206','4920',1,'3','-6','1','1','-9',4,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000004206','5560',1,'3','-6','1','2','-9',4,'1','1','1','1','-9','-9','-9','-9','-9'
'000000004206','7240',1,'2','-6','2','1','-9',2,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000004207','4920',1,'3','-6','1','1','-9',6,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000004207','7240',1,'3','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000004207','7600',1,'3','-6','2','1','-9',3,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000004207','7040',1,'3','-6','3','2','-9',5,'1','1','1','1','-9','-9','-9','-9','-9'
'000000004208','1680',1,'3','-6','3','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000004208','2080',1,'3','-6','3','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000004208','3480',1,'3','-6','1','2','-9',5,'1','3','1','1','-9','-9','-9','-9','-9'
'000000004208','4920',1,'3','-6','2','1','-9',5,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000004208','7040',1,'3','-6','1','2','-9',3,'1','1','1','1','-9','-9','-9','-9','-9'
'000000004209','0520',1,'3','-6','3','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000004209','5560',1,'3','-6','1','1','-9',2,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000004209','5560',2,'3','-6','1','2','-9',4,'1','1','1','2','-9','-9','-9','-9','-9'
'000000004209','7600',-9,'-9','-6','-9','-9','-9',-7,'-6','2','-9','1','1','1','-9','1','-9'
'000000004210','3480',1,'3','-6','2','1','-9',4,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000004210','7240',1,'3','-6','1','1','-9',4,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000004211','0520',1,'3','-6','3','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000004211','5560',1,'3','-6','1','2','-9',5,'1','2','1','1','-9','-9','-9','-9','-9'
'000000004211','7240',1,'3','-6','3','2','-9',3,'1','1','1','1','-9','-9','-9','-9','-9'
'000000004211','7040',1,'2','-6','1','1','-9',9,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000004213','2080',1,'3','-6','1','1','-9',1,'-6','3','1','1','-9','-9','-9','-9','1'
'000000004213','5560',1,'3','-6','1','1','-9',1,'-6','2','3','1','-9','-9','-9','-9','1'
'000000004213','7600',1,'3','-6','1','1','-9',1,'-6','1','1','1','-9','-9','-9','-9','1'
'000000004213','7040',1,'3','-6','3','2','-9',3,'2','3','1','1','-9','-9','-9','-9','-9'
'000000004214','0520',1,'3','-6','3','2','-9',7,'1','2','3','1','-9','-9','-9','-9','-9'
'000000004214','0520',2,'3','-6','3','2','-9',7,'1','2','3','2','-9','-9','-9','-9','-9'
'000000004214','3280',-9,'-9','-6','-9','-9','-9',-7,'-6','1','1','1','1','1','1','1','-9'
'000000004214','7040',1,'3','-6','3','1','-9',4,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000004215','5880',1,'3','-6','2','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000004215','5880',2,'3','-6','2','2','-9',3,'2','1','1','2','-9','-9','-9','-9','-9'
'000000004216','1680',1,'3','-6','1','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000004216','2080',1,'3','-6','1','1','-9',1,'-6','2','1','1','-9','-9','-9','-9','1'
'000000004216','3480',1,'3','-6','1','1','-9',-7,'-6','2','1','1','-9','-9','-9','1','-9'
'000000004216','7600',1,'3','-6','1','1','-9',2,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000004217','2080',1,'3','-6','2','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000004217','4920',1,'3','-6','1','1','-9',4,'-6','1','3','1','-9','-9','-9','-9','-9'
'000000004217','5560',1,'3','-6','1','1','-9',4,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000004217','5560',2,'3','-6','1','2','-9',2,'1','1','1','2','-9','-9','-9','-9','-9'
'000000004217','5880',1,'3','-6','1','2','-9',9,'1','2','3','1','-9','-9','-9','-9','-9'
'000000004217','6280',1,'3','-6','2','1','-9',3,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000004217','7240',1,'3','-6','2','1','-9',5,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000004218','5880',1,'3','-6','1','2','-9',3,'1','1','1','1','-9','-9','-9','-9','-9'
'000000004218','6280',1,'3','-6','3','1','-9',10,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000004219','0520',1,'3','-6','2','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000004219','0520',2,'3','-6','1','1','-9',1,'-6','2','2','2','-9','-9','-9','-9','1'
'000000004219','3480',1,'2','-6','2','1','-9',1,'-6','1','2','1','-9','-9','-9','-9','1'
'000000004219','5560',1,'3','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000004219','5560',2,'3','-6','2','1','-9',1,'-6','2','2','2','-9','-9','-9','-9','1'
'000000004220','7240',1,'3','-6','3','1','-9',1,'-6','1','1','1','-9','-9','-9','-9','1'
'000000004221','0520',1,'3','-6','2','1','-9',1,'-6','1','1','1','-9','-9','-9','-9','1'
'000000004221','7240',1,'3','-6','3','1','-9',2,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000004221','7600',1,'3','-6','1','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000004222','5880',1,'3','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000004222','7040',1,'3','-6','3','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000004223','7600',1,'3','-6','1','1','-9',5,'-6','3','2','1','-9','-9','-9','-9','-9'
'000000004225','0520',1,'2','-6','1','1','-9',6,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000004225','2080',1,'3','-6','2','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000004225','4920',1,'-6','-6','-6','-6','1',-6,'-6','-6','-6','1','-9','-9','-9','1','-9'
'000000004225','5560',1,'2','-6','1','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000004225','7600',1,'-6','-6','-6','-6','-9',-6,'-6','-6','4','1','-9','-9','-9','1','-9'
'000000004226','1680',1,'3','-6','1','1','-9',7,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000004226','1680',2,'3','-6','-7','1','-9',7,'-6','1','1','2','-9','-9','-9','-9','-9'
'000000004226','1680',3,'3','-6','2','1','-9',2,'-6','2','2','3','-9','-9','-9','-9','-9'
'000000004227','2080',1,'3','-6','3','2','-9',3,'2','2','2','1','-9','-9','-9','-9','-9'
'000000004227','2080',2,'-6','-6','-6','-6','1',-6,'-6','-6','-6','2','-9','-9','-9','1','-9'
'000000004227','3280',-9,'-9','-6','-9','-9','-9',-7,'-6','1','1','1','1','1','1','1','-9'
'000000004227','4920',1,'3','-6','1','1','-9',4,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000004227','5880',1,'3','-6','1','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000004227','6280',1,'4','-6','-7','1','-9',1,'-6','2','1','1','-9','-9','-9','-9','1'
'000000004227','7600',1,'3','-6','2','2','-9',4,'2','2','2','1','-9','-9','-9','-9','-9'
'000000004227','7600',2,'-6','-6','-6','-6','1',-6,'-6','-6','-6','2','-9','-9','-9','1','-9'
'000000004228','3280',1,'3','-6','3','2','-9',5,'1','2','2','1','-9','-9','-9','-9','-9'
'000000004229','7600',1,'3','-6','2','2','-9',2,'2','1','1','1','-9','-9','-9','-9','-9'
'000000004230','0520',1,'3','-6','2','1','-9',3,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000004230','7240',1,'2','-6','1','-9','-9',-7,'-6','2','2','1','-9','-9','-9','1','-9'
'000000004231','4920',1,'3','-6','3','2','-9',2,'2','3','1','1','-9','-9','-9','-9','-9'
'000000004231','5560',1,'4','-6','2','2','-9',2,'1','2','2','1','-9','-9','-9','-9','-9'
'000000004231','6280',1,'3','-6','2','2','-9',2,'1','1','1','1','-9','-9','-9','-9','-9'
'000000004231','7600',1,'3','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000004232','2080',1,'3','-6','2','1','-9',2,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000004232','4920',1,'3','-6','3','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000004232','5560',1,'3','-6','1','1','-9',1,'-6','2','1','1','-9','-9','-9','-9','1'
'000000004232','5560',2,'3','-6','3','2','-9',3,'1','1','1','2','-9','-9','-9','-9','-9'
'000000004232','7040',1,'-6','-6','-6','-6','1',-6,'-6','-6','-6','1','-9','-9','-9','1','-9'
'000000004234','5880',1,'3','-6','2','1','-9',4,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000004234','6920',1,'3','-6','2','-9','-9',-7,'-6','1','1','1','-9','-9','-9','1','-9'
'000000004235','2080',1,'3','-6','3','1','-9',7,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000004235','7040',1,'3','-6','3','2','-9',2,'2','2','2','1','-9','-9','-9','-9','-9'
'000000004236','0520',1,'3','-6','1','2','-9',-8,'1','1','2','1','-9','-9','-9','-9','-9'
'000000004236','3280',1,'-8','-6','-7','-8','-9',-8,'-6','2','-8','1','-9','1','-9','-9','-9'
'000000004236','5560',1,'3','-6','2','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000004237','2080',1,'3','-6','1','2','-9',4,'1','1','1','1','-9','-9','-9','-9','-9'
'000000004237','4920',1,'3','-6','1','2','-9',3,'1','2','1','1','-9','-9','-9','-9','-9'
'000000004237','4920',2,'3','-6','1','2','-9',3,'1','2','2','2','-9','-9','-9','-9','-9'
'000000004237','5560',1,'3','-6','3','2','-9',2,'1','1','1','1','-9','-9','-9','-9','-9'
'000000004237','6280',1,'3','-6','2','2','-9',4,'2','2','2','1','-9','-9','-9','-9','-9'
'000000004237','6920',1,'3','-6','1','2','-9',3,'2','1','2','1','-9','-9','-9','-9','-9'
'000000004238','5880',1,'3','-6','2','1','-9',3,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000004239','2080',1,'-6','-6','-6','-6','1',-6,'-6','-6','-6','1','-9','-9','-9','1','-9'
'000000004239','2080',2,'-6','-6','-6','-6','1',-6,'-6','-6','-6','2','-9','-9','-9','1','-9'
'000000004239','3480',1,'2','-6','3','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000004239','4920',1,'3','-6','1','1','-9',8,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000004239','5560',1,'3','-6','3','2','-9',2,'2','3','1','1','-9','-9','-9','-9','-9'
'000000004239','7600',1,'2','-6','2','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000004239','6920',1,'3','-6','2','1','-9',2,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000004240','1680',1,'4','-6','-7','-7','-9',2,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000004240','6920',1,'3','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000004241','6920',1,'3','-6','3','1','-9',2,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000004242','3280',1,'4','-6','-7','-7','-9',-7,'-6','2','-7','1','-9','1','-9','-9','-9'
'000000004242','5560',1,'3','-6','1','1','-9',4,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000004242','5880',1,'3','-6','1','1','-9',2,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000004243','0520',1,'3','-6','2','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000004243','4920',1,'3','-6','1','1','-9',4,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000004243','6920',1,'3','-6','1','1','-9',5,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000004244','5880',1,'3','-6','2','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000004244','7040',1,'2','-6','2','1','-9',2,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000004244','6920',1,'2','-6','3','1','-9',2,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000004244','6920',2,'3','-6','2','1','-9',3,'-6','1','1','2','-9','-9','-9','-9','-9'
'000000004245','2080',1,'4','-6','-7','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000004245','5560',1,'3','-6','1','1','-9',1,'-6','1','1','1','-9','-9','-9','-9','1'
'000000004245','6280',1,'3','-6','3','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000004245','7240',1,'3','-6','1','1','-9',2,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000004245','7040',1,'3','-6','1','1','-9',2,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000004246','0520',1,'3','-6','1','-9','-9',-7,'-6','2','3','1','-9','-9','-9','1','-9'
'000000004246','1680',1,'3','-6','1','1','-9',4,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000004246','3280',1,'4','-6','-7','-7','-9',-7,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000004246','6280',1,'3','-6','3','2','-9',6,'1','1','3','1','-9','-9','-9','-9','-9'
'000000004246','7600',1,'3','-6','2','1','-9',1,'-6','2','1','1','-9','-9','-9','-9','1'
'000000004246','7040',1,'-6','-6','-6','-6','1',-6,'-6','-6','-6','1','-9','-9','-9','1','-9'
'000000004247','5880',1,'3','-6','2','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000004247','6280',1,'3','-6','1','2','-9',3,'2','3','1','1','-9','-9','-9','-9','-9'
'000000004247','6280',2,'3','-6','1','1','-9',3,'-6','3','1','2','-9','-9','-9','-9','-9'
'000000004247','7240',1,'3','-6','3','1','-9',2,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000004247','7040',1,'2','-6','2','1','-9',5,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000004248','0520',1,'3','-6','2','1','-9',6,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000004248','1680',1,'3','-6','1','2','-9',4,'2','2','2','1','-9','-9','-9','-9','-9'
'000000004248','3280',1,'3','-6','3','1','-9',3,'-6','1','2','1','-9','-9','-9','-9','-9'
'000000004248','6280',1,'3','-6','2','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000004248','6280',2,'3','-6','1','2','-9',4,'1','2','2','2','-9','-9','-9','-9','-9'
'000000004248','7240',1,'-6','-6','-6','-6','1',-6,'-6','-6','-6','1','-9','-9','-9','1','-9'
'000000004248','7600',1,'3','-6','1','2','-9',3,'1','1','1','1','-9','-9','-9','-9','-9'
'000000004248','7040',1,'3','-6','1','2','-9',4,'1','1','1','1','-9','-9','-9','-9','-9'
'000000004248','6920',1,'3','-6','2','1','-9',4,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000004249','0520',1,'2','-6','3','2','-9',5,'1','3','1','1','-9','-9','-9','-9','-9'
'000000004249','0520',2,'2','-6','3','2','-9',5,'1','3','1','2','-9','-9','-9','-9','-9'
'000000004249','2080',1,'1','1','3','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000004249','4920',1,'3','-6','3','1','-9',4,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000004249','6280',1,'3','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000004249','6920',1,'3','-6','3','1','-9',3,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000004250','6280',1,'3','-6','2','1','-9',2,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000004250','7600',1,'3','-6','1','2','-9',2,'1','1','1','1','-9','-9','-9','-9','-9'
'000000004250','6920',1,'4','-6','-7','1','-9',3,'-6','2','1','1','-9','1','-9','-9','-9'
'000000004251','3480',1,'2','-6','1','1','-9',1,'-6','1','1','1','-9','-9','-9','-9','1'
'000000004251','6280',1,'3','-6','1','1','-9',2,'-6','3','1','1','-9','-9','-9','-9','-9'
'000000004251','7240',1,'3','-6','1','1','-9',2,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000004251','7600',-9,'-9','-6','-9','-9','-9',-7,'-6','1','1','1','1','1','1','1','-9'
'000000004251','6920',1,'-6','-6','-6','-6','-9',-6,'-6','-6','4','1','-9','-9','-9','1','-9'
'000000004251','6920',2,'4','-6','1','1','-9',-7,'-6','2','1','2','-9','1','-9','-9','-9'
'000000004251','6920',3,'4','-6','1','-7','-9',-7,'-6','1','1','3','-9','-9','-9','-9','-9'
'000000004253','3280',1,'3','-6','2','1','-9',1,'-6','1','1','1','-9','-9','-9','-9','1'
'000000004253','5880',1,'3','-6','3','1','-9',6,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000004253','6280',1,'3','-6','2','1','-9',3,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000004253','7240',1,'3','-6','3','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000004253','6920',1,'3','-6','1','1','-9',5,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000004255','3480',1,'3','-6','2','1','-9',6,'-6','1','3','1','-9','-9','-9','-9','-9'
'000000004255','6280',1,'3','-6','1','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000004255','7600',1,'3','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000004255','6920',-9,'-9','-6','-9','-9','-9',-7,'-6','2','-9','1','1','1','-9','1','-9'
'000000004256','3280',1,'-6','-6','-6','-6','1',-6,'-6','-6','-6','1','-9','-9','-9','1','-9'
'000000004256','7600',1,'3','-6','1','2','-9',2,'2','1','1','1','-9','-9','-9','-9','-9'
'000000004256','7040',1,'3','-6','1','2','-9',6,'1','2','1','1','-9','-9','-9','-9','-9'
'000000004256','6920',1,'3','-6','1','1','-9',3,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000004257','7240',1,'3','-6','1','2','-9',3,'2','1','1','1','-9','-9','-9','-9','-9'
'000000004257','6920',1,'3','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000004258','4920',1,'3','-6','2','1','-9',4,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000004258','6280',1,'3','-6','1','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000004259','2080',1,'3','-6','1','-9','-9',-7,'-6','2','2','1','-9','-9','-9','1','-9'
'000000004259','7240',1,'3','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000004260','0520',1,'3','-6','1','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000004260','1680',1,'3','-6','1','2','-9',3,'1','1','1','1','-9','-9','-9','-9','-9'
'000000004260','1680',2,'3','-6','1','2','-9',5,'1','1','1','2','-9','-9','-9','-9','-9'
'000000004260','5880',1,'3','-6','3','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000004260','7040',1,'3','-6','3','1','-9',4,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000004260','6920',1,'3','-6','2','1','-9',4,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000004261','0520',1,'-6','-6','-6','-6','1',-6,'-6','-6','-6','1','-9','-9','-9','1','-9'
'000000004261','4920',1,'3','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000004261','6280',1,'3','-6','1','1','-9',4,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000004261','6920',1,'-6','-6','-6','-6','-9',-6,'-6','-6','4','1','-9','-9','-9','1','-9'
'000000004262','6280',1,'3','-6','2','1','-9',5,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000004262','7040',1,'4','-6','1','1','-9',15,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000004263','7240',1,'3','-6','3','2','-9',3,'1','1','1','1','-9','-9','-9','-9','-9'
'000000004263','7240',2,'3','-6','1','2','-9',4,'1','2','1','2','-9','-9','-9','-9','-9'
'000000004263','7040',1,'3','-6','3','1','-9',5,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000004263','6920',1,'3','-6','1','2','-9',3,'2','1','1','1','-9','-9','-9','-9','-9'
'000000004264','0520',1,'3','-6','2','2','-9',4,'1','1','1','1','-9','-9','-9','-9','-9'
'000000004264','2080',1,'3','-6','3','1','-9',5,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000004264','4920',1,'3','-6','2','1','-9',4,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000004264','6280',1,'3','-6','2','1','-9',5,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000004265','4920',1,'3','-6','1','1','-9',4,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000004265','5880',1,'3','-6','2','1','-9',1,'-6','2','1','1','-9','-9','-9','-9','1'
'000000004265','6280',1,'3','-6','2','2','-9',2,'2','2','2','1','-9','-9','-9','-9','-9'
'000000004265','6920',1,'4','-6','-7','-7','-9',-7,'-6','2','-7','1','-9','1','-9','-9','-9'
'000000004266','1680',1,'3','-6','2','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000004266','4920',1,'3','-6','1','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000004266','5880',1,'3','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000004266','6920',1,'3','-6','3','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000004267','3480',1,'3','-6','2','2','-9',2,'1','1','1','1','-9','-9','-9','-9','-9'
'000000004267','4920',1,'3','-6','1','1','-9',3,'-6','2','3','1','-9','-9','-9','-9','-9'
'000000004267','7240',1,'3','-6','1','1','-9',4,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000004268','2080',1,'3','-6','2','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000004268','4920',1,'3','-6','1','1','-9',4,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000004268','6280',1,'2','-6','1','1','-9',3,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000004268','7240',1,'1','1','1','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000004269','0520',1,'4','-6','2','1','-9',2,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000004269','6920',1,'-6','-6','-6','-6','1',-6,'-6','-6','-6','1','-9','-9','-9','1','-9'
'000000004270','0520',1,'3','-6','1','1','-9',3,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000004270','5880',1,'3','-6','1','2','-9',4,'1','1','1','1','-9','-9','-9','-9','-9'
'000000004271','7600',1,'3','-6','2','1','-9',2,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000004271','7040',1,'2','-6','1','1','-9',-7,'-6','1','2','1','-9','-9','-9','1','-9'
'000000004272','3280',1,'3','-6','1','1','-9',3,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000004272','7040',1,'3','-6','2','1','-9',2,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000004273','2080',1,'3','-6','2','-9','-9',-7,'-6','2','2','1','-9','-9','-9','1','-9'
'000000004273','4920',-9,'-9','-6','-9','-9','-9',-7,'-6','2','-9','1','1','1','-9','1','-9'
'000000004273','7040',1,'3','-6','2','1','-9',2,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000004273','6920',1,'3','-6','2','1','-9',5,'-6','2','1','1','-9','-9','-9','-9','-9'
