CONTROL,SMSA,RAS,RAH,RAD,JRAS
'000000051229','5000','37','2',1,'-9'
'000000051232','5000','01','2',4000,'-9'
'000000051238','5000','37','2',200,'-9'
'000000051240','5000','68','2',47667,'-9'
'000000051240','5000','70','2',35667,'-9'
'000000051243','5000','68','2',30000,'-9'
'000000051247','5000','01','2',600,'-9'
'000000051249','5000','57','2',0,'-9'
'000000051249','5000','58','2',0,'-9'
'000000051249','5000','74','2',15,'-9'
'000000051252','5000','01','2',2000,'-9'
'000000051252','5000','65','2',5000,'-9'
'000000051254','5000','01','2',1500,'-9'
'000000051255','5000','01','2',7500,'-9'
'000000051281','5000','37','1',3000,'-9'
'000000051281','5000','45','1',2500,'-9'
'000000051282','5000','01','1',800,'-9'
'000000051282','5000','65','1',900,'-9'
'000000051282','5000','67','1',1300,'-9'
'000000051282','5000','69','1',1200,'-9'
'000000051282','5000','71','1',1800,'-9'
'000000051283','5000','01','2',10000,'-9'
'000000051283','5000','42','2',100,'-9'
'000000051283','5000','47','1',2000,'-9'
'000000051283','5000','49','2',500,'-9'
'000000051283','5000','57','2',1500,'-9'
'000000051283','5000','61','2',600,'-9'
'000000051287','5000','01','2',15000,'-9'
'000000051287','5000','37','2',3000,'-9'
'000000051287','5000','45','2',2000,'-9'
'000000051287','5000','53','2',1000,'-9'
'000000051287','5000','61','2',300,'-9'
'000000051287','5000','52','2',1000,'-9'
'000000051290','5000','01','1',75000,'-9'
'000000051290','5000','37','2',8900,'-9'
'000000051290','5000','47','1',250,'-9'
'000000051295','5000','01','2',11000,'-9'
'000000051295','5000','37','2',11000,'-9'
'000000051295','5000','42','1',1,'-9'
'000000051295','5000','45','2',10000,'-9'
'000000051295','5000','53','2',3000,'-9'
'000000051295','5000','74','2',400,'-9'
'000000051296','5000','01','1',15000,'-9'
'000000051296','5000','47','1',1000,'-9'
'000000051296','5000','53','1',2400,'-9'
'000000051296','5000','62','1',650,'-9'
'000000051296','5000','63','1',350,'-9'
'000000051296','5000','74','2',800,'-9'
'000000051297','5000','53','1',5300,'-9'
'000000051297','5000','65','1',800,'-9'
'000000051297','5000','52','1',2700,'-9'
'000000051301','5000','53','2',1500,'-9'
'000000051301','5000','61','2',300,'-9'
'000000051301','5000','52','2',3000,'-9'
'000000051307','5000','47','2',300,'-9'
'000000051307','5000','74','2',275,'-9'
'000000051313','5000','63','1',100,'-9'
'000000051315','5000','01','2',8700,'-9'
'000000051315','5000','61','2',950,'-9'
'000000051315','5000','65','1',1400,'-9'
'000000051315','5000','67','1',2000,'-9'
'000000051317','5000','01','2',15000,'-9'
'000000051317','5000','57','2',6000,'-9'
'000000051318','5000','05','2',3000,'-9'
'000000051318','5000','37','2',-7,'-9'
'000000051318','5000','57','2',3000,'-9'
'000000051318','5000','63','2',200,'-9'
'000000051322','5000','37','2',10000,'-9'
'000000051322','5000','57','1',2000,'-9'
'000000051323','5000','57','2',4500,'-9'
'000000051323','5000','62','2',300,'-9'
'000000051323','5000','52','2',2500,'-9'
'000000051325','5000','01','2',3000,'-9'
'000000051326','5000','64','1',5000,'-9'
'000000051327','5000','01','1',7000,'-9'
'000000051330','5000','57','2',3000,'-9'
'000000051330','5000','58','2',1,'-9'
'000000051330','5000','61','2',300,'-9'
'000000051330','5000','62','2',300,'-9'
'000000051330','5000','63','2',75,'-9'
'000000051330','5000','71','2',3000,'-9'
'000000051332','5000','62','2',350,'-9'
'000000051332','5000','65','2',0,'-9'
'000000051332','5000','66','2',1000,'-9'
'000000051332','5000','72','2',7000,'-9'
'000000051336','5000','01','2',500,'-9'
'000000051336','5000','61','1',400,'-9'
'000000051339','5000','01','2',14000,'-9'
'000000051339','5000','13','1',1767,'-9'
'000000051339','5000','37','2',14000,'-9'
'000000051339','5000','45','1',200,'-9'
'000000051339','5000','63','1',60,'-9'
'000000051339','5000','65','1',200,'-9'
'000000051339','5000','67','1',2000,'-9'
'000000051339','5000','71','1',8000,'-9'
'000000051340','5000','01','1',20000,'-9'
'000000051340','5000','42','1',100,'-9'
'000000051340','5000','45','1',100,'-9'
'000000051340','5000','47','1',200,'-9'
'000000051340','5000','66','2',3000,'-9'
'000000051340','5000','71','1',2000,'-9'
'000000051340','5000','55','1',200,'-9'
'000000051341','5000','01','2',40000,'-9'
'000000051341','5000','66','2',3500,'-9'
'000000051341','5000','64','2',12600,'-9'
'000000051342','5000','01','2',7000,'-9'
'000000051343','5000','42','2',250,'-9'
'000000051343','5000','53','2',2000,'-9'
'000000051345','5000','01','2',300,'-9'
'000000051345','5000','35','1',250,'-9'
'000000051345','5000','40','1',79,'-9'
'000000051345','5000','42','1',-7,'-9'
'000000051345','5000','45','1',200,'-9'
'000000051345','5000','47','1',300,'-9'
'000000051345','5000','57','2',-7,'-9'
'000000051345','5000','58','1',200,'-9'
'000000051345','5000','67','1',700,'-9'
'000000051345','5000','69','1',700,'-9'
'000000051345','5000','71','1',550,'-9'
'000000051345','5000','72','1',750,'-9'
'000000051347','5000','01','2',30000,'-9'
'000000051347','5000','37','2',20000,'-9'
'000000051347','5000','38','2',10500,'-9'
'000000051347','5000','45','2',5000,'-9'
'000000051349','5000','01','2',50000,'-9'
'000000051349','5000','13','2',1767,'-9'
'000000051349','5000','37','2',500,'-9'
'000000051349','5000','45','2',500,'-9'
'000000051349','5000','57','2',3500,'-9'
'000000051349','5000','66','2',10000,'-9'
'000000051349','5000','52','2',6833,'-9'
'000000051350','5000','37','1',-7,'-9'
'000000051350','5000','66','1',4000,'-9'
'000000051350','5000','52','2',1500,'-9'
'000000051350','5000','55','1',40,'-9'
'000000051351','5000','01','2',40000,'-9'
'000000051351','5000','62','2',600,'-9'
'000000051352','5000','57','2',4000,'-9'
'000000051352','5000','71','1',2200,'-9'
'000000051353','5000','01','2',250000,'-9'
'000000051353','5000','57','2',4000,'-9'
'000000051353','5000','63','2',100,'-9'
'000000051353','5000','65','2',5000,'-9'
'000000051353','5000','67','2',25500,'-9'
'000000051353','5000','68','2',47667,'-9'
'000000051354','5000','36','1',2000,'-9'
'000000051354','5000','42','1',100,'-9'
'000000051354','5000','53','1',450,'-9'
'000000051354','5000','65','1',300,'-9'
'000000051354','5000','67','1',100,'-9'
'000000051354','5000','69','1',450,'-9'
'000000051354','5000','71','1',300,'-9'
'000000051354','5000','55','1',50,'-9'
'000000051357','5000','01','1',1500,'-9'
'000000051357','5000','15','2',30000,'-9'
'000000051357','5000','37','1',1000,'-9'
'000000051357','5000','53','1',2000,'-9'
'000000051357','5000','57','2',-7,'-9'
'000000051357','5000','66','1',500,'-9'
'000000051357','5000','68','2',30000,'-9'
'000000051358','5000','63','2',200,'-9'
'000000051359','5000','01','2',18000,'-9'
'000000051359','5000','37','2',18000,'-9'
'000000051359','5000','45','2',1200,'-9'
'000000051359','5000','47','2',200,'-9'
'000000051359','5000','58','2',1000,'-9'
'000000051359','5000','63','2',100,'-9'
'000000051360','5000','01','2',25000,'-9'
'000000051360','5000','37','2',1,'-9'
'000000051361','5000','47','1',500,'-9'
'000000051361','5000','62','2',1,'-9'
'000000051361','5000','63','2',1,'-9'
'000000051361','5000','71','1',600,'-9'
'000000051361','5000','72','2',20000,'-9'
'000000051364','5000','61','2',900,'-9'
'000000051364','5000','71','2',3000,'-9'
'000000051364','5000','72','2',30000,'-9'
'000000051369','5000','01','2',600,'-9'
'000000051369','5000','53','2',1000,'-9'
'000000051369','5000','52','2',2000,'-9'
'000000051370','5000','57','2',4000,'-9'
'000000051370','5000','61','2',300,'-9'
'000000051370','5000','66','2',2500,'-9'
'000000051371','5000','01','2',16000,'-9'
'000000051373','5000','01','1',50000,'-9'
