"fips_msa","city","state","university","year","quarter","hpi","error","time","city_state"
41540,"Salisbury","MD","Salisbury University",2000,3,116.57,2.91,2000.5,"Salisbury, MD"
41540,"Salisbury","MD","Salisbury University",2001,1,121.24,2.97,2001,"Salisbury, MD"
41540,"Salisbury","MD","Salisbury University",2001,2,120.39,2.89,2001.25,"Salisbury, MD"
41540,"Salisbury","MD","Salisbury University",2001,3,123.06,2.98,2001.5,"Salisbury, MD"
41540,"Salisbury","MD","Salisbury University",2009,1,221,5.61,2009,"Salisbury, MD"
41540,"Salisbury","MD","Salisbury University",2005,3,197.77,4.81,2005.5,"Salisbury, MD"
41540,"Salisbury","MD","Salisbury University",2002,1,124.98,3.01,2002,"Salisbury, MD"
41540,"Salisbury","MD","Salisbury University",2002,2,128.71,3.12,2002.25,"Salisbury, MD"
41540,"Salisbury","MD","Salisbury University",2003,1,133.97,3.19,2003,"Salisbury, MD"
41540,"Salisbury","MD","Salisbury University",2003,2,135.78,3.21,2003.25,"Salisbury, MD"
41540,"Salisbury","MD","Salisbury University",2003,3,141,3.34,2003.5,"Salisbury, MD"
41540,"Salisbury","MD","Salisbury University",2005,2,187.92,4.73,2005.25,"Salisbury, MD"
41540,"Salisbury","MD","Salisbury University",2000,1,113.22,2.9,2000,"Salisbury, MD"
41540,"Salisbury","MD","Salisbury University",2004,1,147.29,3.62,2004,"Salisbury, MD"
41540,"Salisbury","MD","Salisbury University",2007,4,233.94,5.89,2007.75,"Salisbury, MD"
41540,"Salisbury","MD","Salisbury University",2000,4,116.67,2.96,2000.75,"Salisbury, MD"
41540,"Salisbury","MD","Salisbury University",2004,2,151.85,3.69,2004.25,"Salisbury, MD"
41540,"Salisbury","MD","Salisbury University",2001,4,124.55,2.96,2001.75,"Salisbury, MD"
41540,"Salisbury","MD","Salisbury University",2005,1,177.64,4.44,2005,"Salisbury, MD"
41540,"Salisbury","MD","Salisbury University",2004,3,164.59,4.06,2004.5,"Salisbury, MD"
41540,"Salisbury","MD","Salisbury University",2004,4,167.48,4.1,2004.75,"Salisbury, MD"
41540,"Salisbury","MD","Salisbury University",2002,3,130.91,3.12,2002.5,"Salisbury, MD"
41540,"Salisbury","MD","Salisbury University",2002,4,133.8,3.17,2002.75,"Salisbury, MD"
41540,"Salisbury","MD","Salisbury University",2000,2,113.32,2.89,2000.25,"Salisbury, MD"
41940,"Palo Alto","CA","Stanford University",2001,3,210.33,0.57,2001.5,"Palo Alto, CA"
41940,"Palo Alto","CA","Stanford University",2005,1,264.76,0.87,2005,"Palo Alto, CA"
41940,"Palo Alto","CA","Stanford University",2004,2,230.87,0.64,2004.25,"Palo Alto, CA"
41940,"Palo Alto","CA","Stanford University",2001,2,213.63,0.57,2001.25,"Palo Alto, CA"
41940,"Palo Alto","CA","Stanford University",2000,4,202.28,0.62,2000.75,"Palo Alto, CA"
41940,"Palo Alto","CA","Stanford University",2001,4,204.22,0.53,2001.75,"Palo Alto, CA"
41940,"Palo Alto","CA","Stanford University",2001,1,209.64,0.57,2001,"Palo Alto, CA"
41940,"Palo Alto","CA","Stanford University",2005,2,284.23,0.95,2005.25,"Palo Alto, CA"
41940,"Palo Alto","CA","Stanford University",2009,1,261.29,0.75,2009,"Palo Alto, CA"
41940,"Palo Alto","CA","Stanford University",2006,1,308.36,1.14,2006,"Palo Alto, CA"
41940,"Palo Alto","CA","Stanford University",2004,4,252.66,0.78,2004.75,"Palo Alto, CA"
41940,"Palo Alto","CA","Stanford University",2004,1,222.42,0.6,2004,"Palo Alto, CA"
41940,"Palo Alto","CA","Stanford University",2007,3,307.48,1.02,2007.5,"Palo Alto, CA"
41940,"Palo Alto","CA","Stanford University",2003,1,215.04,0.55,2003,"Palo Alto, CA"
41940,"Palo Alto","CA","Stanford University",2004,3,246.75,0.79,2004.5,"Palo Alto, CA"
41940,"Palo Alto","CA","Stanford University",2003,4,219.26,0.6,2003.75,"Palo Alto, CA"
41940,"Palo Alto","CA","Stanford University",2005,3,294.49,0.98,2005.5,"Palo Alto, CA"
41940,"Palo Alto","CA","Stanford University",2000,3,194.16,0.63,2000.5,"Palo Alto, CA"
41940,"Palo Alto","CA","Stanford University",2005,4,306.08,1.13,2005.75,"Palo Alto, CA"
41940,"Palo Alto","CA","Stanford University",2007,4,301.68,0.93,2007.75,"Palo Alto, CA"
41940,"Palo Alto","CA","Stanford University",2000,1,169.77,0.57,2000,"Palo Alto, CA"
41940,"Palo Alto","CA","Stanford University",2002,1,204.33,0.53,2002,"Palo Alto, CA"
41940,"Palo Alto","CA","Stanford University",2007,2,312.93,1.07,2007.25,"Palo Alto, CA"
41940,"Palo Alto","CA","Stanford University",2006,2,312.77,1.14,2006.25,"Palo Alto, CA"
41940,"Palo Alto","CA","Stanford University",2000,2,183.08,0.61,2000.25,"Palo Alto, CA"
41940,"Palo Alto","CA","Stanford University",2003,3,215.03,0.56,2003.5,"Palo Alto, CA"
41940,"Palo Alto","CA","Stanford University",2008,1,296.03,0.86,2008,"Palo Alto, CA"
41940,"Palo Alto","CA","Stanford University",2002,2,209.47,0.55,2002.25,"Palo Alto, CA"
41940,"Palo Alto","CA","Stanford University",2008,2,284.38,0.84,2008.25,"Palo Alto, CA"
41940,"Palo Alto","CA","Stanford University",2007,1,309.54,1.07,2007,"Palo Alto, CA"
41940,"Palo Alto","CA","Stanford University",2003,2,214.43,0.55,2003.25,"Palo Alto, CA"
41940,"Palo Alto","CA","Stanford University",2006,4,313.77,1.07,2006.75,"Palo Alto, CA"
41940,"Palo Alto","CA","Stanford University",2002,4,215.07,0.55,2002.75,"Palo Alto, CA"
41940,"Palo Alto","CA","Stanford University",2008,3,272.68,0.84,2008.5,"Palo Alto, CA"
41940,"Palo Alto","CA","Stanford University",2006,3,314.52,1.12,2006.5,"Palo Alto, CA"
41940,"Palo Alto","CA","Stanford University",2008,4,267.76,0.82,2008.75,"Palo Alto, CA"
41940,"Palo Alto","CA","Stanford University",2002,3,213.28,0.55,2002.5,"Palo Alto, CA"
42100,"Santa Cruz","CA","University of California Santa Cruz",2006,1,308.93,3.47,2006,"Santa Cruz, CA"
42100,"Santa Cruz","CA","University of California Santa Cruz",2005,1,265.02,2.62,2005,"Santa Cruz, CA"
42100,"Santa Cruz","CA","University of California Santa Cruz",2006,2,312.17,3.36,2006.25,"Santa Cruz, CA"
42100,"Santa Cruz","CA","University of California Santa Cruz",2006,4,301.45,3.22,2006.75,"Santa Cruz, CA"
42100,"Santa Cruz","CA","University of California Santa Cruz",2002,3,203.38,1.64,2002.5,"Santa Cruz, CA"
42100,"Santa Cruz","CA","University of California Santa Cruz",2007,1,297.18,3.27,2007,"Santa Cruz, CA"
42100,"Santa Cruz","CA","University of California Santa Cruz",2007,2,295.41,3.09,2007.25,"Santa Cruz, CA"
42100,"Santa Cruz","CA","University of California Santa Cruz",2005,4,302.54,3.13,2005.75,"Santa Cruz, CA"
42100,"Santa Cruz","CA","University of California Santa Cruz",2000,3,172.7,1.63,2000.5,"Santa Cruz, CA"
42100,"Santa Cruz","CA","University of California Santa Cruz",2007,4,290.39,2.83,2007.75,"Santa Cruz, CA"
42100,"Santa Cruz","CA","University of California Santa Cruz",2005,2,280.04,2.78,2005.25,"Santa Cruz, CA"
42100,"Santa Cruz","CA","University of California Santa Cruz",2005,3,292.11,2.84,2005.5,"Santa Cruz, CA"
42100,"Santa Cruz","CA","University of California Santa Cruz",2002,2,199.6,1.65,2002.25,"Santa Cruz, CA"
42100,"Santa Cruz","CA","University of California Santa Cruz",2009,1,248.15,2.23,2009,"Santa Cruz, CA"
42100,"Santa Cruz","CA","University of California Santa Cruz",2002,4,206.14,1.65,2002.75,"Santa Cruz, CA"
42100,"Santa Cruz","CA","University of California Santa Cruz",2006,3,303.74,3.27,2006.5,"Santa Cruz, CA"
42100,"Santa Cruz","CA","University of California Santa Cruz",2000,1,152.78,1.54,2000,"Santa Cruz, CA"
42100,"Santa Cruz","CA","University of California Santa Cruz",2000,2,163.5,1.52,2000.25,"Santa Cruz, CA"
42100,"Santa Cruz","CA","University of California Santa Cruz",2000,4,179.93,1.61,2000.75,"Santa Cruz, CA"
42100,"Santa Cruz","CA","University of California Santa Cruz",2001,1,186.72,1.56,2001,"Santa Cruz, CA"
42100,"Santa Cruz","CA","University of California Santa Cruz",2007,3,293.09,3.01,2007.5,"Santa Cruz, CA"
42100,"Santa Cruz","CA","University of California Santa Cruz",2004,4,255.62,2.44,2004.75,"Santa Cruz, CA"
42100,"Santa Cruz","CA","University of California Santa Cruz",2004,2,231.62,2.01,2004.25,"Santa Cruz, CA"
42100,"Santa Cruz","CA","University of California Santa Cruz",2001,3,193.29,1.61,2001.5,"Santa Cruz, CA"
42100,"Santa Cruz","CA","University of California Santa Cruz",2001,4,192,1.56,2001.75,"Santa Cruz, CA"
42100,"Santa Cruz","CA","University of California Santa Cruz",2002,1,195.38,1.59,2002,"Santa Cruz, CA"
42100,"Santa Cruz","CA","University of California Santa Cruz",2008,3,259.2,2.6,2008.5,"Santa Cruz, CA"
42100,"Santa Cruz","CA","University of California Santa Cruz",2008,4,255.56,2.6,2008.75,"Santa Cruz, CA"
42100,"Santa Cruz","CA","University of California Santa Cruz",2003,3,211.34,1.71,2003.5,"Santa Cruz, CA"
42100,"Santa Cruz","CA","University of California Santa Cruz",2003,1,207.61,1.67,2003,"Santa Cruz, CA"
42100,"Santa Cruz","CA","University of California Santa Cruz",2003,2,209.13,1.68,2003.25,"Santa Cruz, CA"
42100,"Santa Cruz","CA","University of California Santa Cruz",2004,1,221.84,1.89,2004,"Santa Cruz, CA"
42100,"Santa Cruz","CA","University of California Santa Cruz",2003,4,216.76,1.89,2003.75,"Santa Cruz, CA"
42100,"Santa Cruz","CA","University of California Santa Cruz",2001,2,192.48,1.58,2001.25,"Santa Cruz, CA"
42100,"Santa Cruz","CA","University of California Santa Cruz",2004,3,246.73,2.44,2004.5,"Santa Cruz, CA"
42100,"Santa Cruz","CA","University of California Santa Cruz",2008,1,283,2.64,2008,"Santa Cruz, CA"
42100,"Santa Cruz","CA","University of California Santa Cruz",2008,2,268.45,2.55,2008.25,"Santa Cruz, CA"
45220,"Tallahassee","FL","Florida State University",2006,3,215.46,2.76,2006.5,"Tallahassee, FL"
45220,"Tallahassee","FL","Florida State University",2007,3,217.78,2.82,2007.5,"Tallahassee, FL"
45220,"Tallahassee","FL","Florida State University",2006,2,209.66,2.69,2006.25,"Tallahassee, FL"
45220,"Tallahassee","FL","Florida State University",2002,4,135.32,1.62,2002.75,"Tallahassee, FL"
45220,"Tallahassee","FL","Florida State University",2003,1,138.48,1.66,2003,"Tallahassee, FL"
45220,"Tallahassee","FL","Florida State University",2007,1,219.48,2.89,2007,"Tallahassee, FL"
45220,"Tallahassee","FL","Florida State University",2007,2,220.63,2.84,2007.25,"Tallahassee, FL"
45220,"Tallahassee","FL","Florida State University",2004,1,151.73,1.88,2004,"Tallahassee, FL"
45220,"Tallahassee","FL","Florida State University",2007,4,219.24,2.96,2007.75,"Tallahassee, FL"
45220,"Tallahassee","FL","Florida State University",2008,1,217.34,2.86,2008,"Tallahassee, FL"
45220,"Tallahassee","FL","Florida State University",2001,3,125.97,1.55,2001.5,"Tallahassee, FL"
45220,"Tallahassee","FL","Florida State University",2008,3,214.77,3.32,2008.5,"Tallahassee, FL"
45220,"Tallahassee","FL","Florida State University",2008,4,208.73,3.48,2008.75,"Tallahassee, FL"
45220,"Tallahassee","FL","Florida State University",2009,1,204.11,2.81,2009,"Tallahassee, FL"
45220,"Tallahassee","FL","Florida State University",2006,1,205.07,2.62,2006,"Tallahassee, FL"
45220,"Tallahassee","FL","Florida State University",2005,3,192.64,2.4,2005.5,"Tallahassee, FL"
45220,"Tallahassee","FL","Florida State University",2005,2,183.24,2.29,2005.25,"Tallahassee, FL"
45220,"Tallahassee","FL","Florida State University",2006,4,216.78,2.8,2006.75,"Tallahassee, FL"
45220,"Tallahassee","FL","Florida State University",2003,3,143,1.7,2003.5,"Tallahassee, FL"
45220,"Tallahassee","FL","Florida State University",2003,4,148.2,1.84,2003.75,"Tallahassee, FL"
45220,"Tallahassee","FL","Florida State University",2000,1,115.45,1.62,2000,"Tallahassee, FL"
45220,"Tallahassee","FL","Florida State University",2000,2,118.09,1.54,2000.25,"Tallahassee, FL"
45220,"Tallahassee","FL","Florida State University",2000,3,116.09,1.5,2000.5,"Tallahassee, FL"
45220,"Tallahassee","FL","Florida State University",2000,4,118.81,1.53,2000.75,"Tallahassee, FL"
45220,"Tallahassee","FL","Florida State University",2001,4,127.1,1.54,2001.75,"Tallahassee, FL"
45220,"Tallahassee","FL","Florida State University",2002,1,127.67,1.55,2002,"Tallahassee, FL"
45220,"Tallahassee","FL","Florida State University",2002,2,130.73,1.59,2002.25,"Tallahassee, FL"
45220,"Tallahassee","FL","Florida State University",2002,3,133.37,1.61,2002.5,"Tallahassee, FL"
45220,"Tallahassee","FL","Florida State University",2005,4,198.54,2.52,2005.75,"Tallahassee, FL"
45220,"Tallahassee","FL","Florida State University",2005,1,176.48,2.24,2005,"Tallahassee, FL"
45220,"Tallahassee","FL","Florida State University",2001,2,123.28,1.5,2001.25,"Tallahassee, FL"
45220,"Tallahassee","FL","Florida State University",2003,2,139.3,1.67,2003.25,"Tallahassee, FL"
45220,"Tallahassee","FL","Florida State University",2004,3,164.03,2.06,2004.5,"Tallahassee, FL"
45220,"Tallahassee","FL","Florida State University",2008,2,215.47,2.99,2008.25,"Tallahassee, FL"
45220,"Tallahassee","FL","Florida State University",2001,1,123.83,1.56,2001,"Tallahassee, FL"
45220,"Tallahassee","FL","Florida State University",2004,2,158.31,1.94,2004.25,"Tallahassee, FL"
45220,"Tallahassee","FL","Florida State University",2004,4,170.48,2.16,2004.75,"Tallahassee, FL"
45460,"Terre Haute","IN","Indiana State University",2008,1,148.82,4.06,2008,"Terre Haute, IN"
45460,"Terre Haute","IN","Indiana State University",2007,3,148.84,4.05,2007.5,"Terre Haute, IN"
45460,"Terre Haute","IN","Indiana State University",2008,4,144,4.28,2008.75,"Terre Haute, IN"
45460,"Terre Haute","IN","Indiana State University",2009,1,147.05,3.98,2009,"Terre Haute, IN"
45460,"Terre Haute","IN","Indiana State University",2008,2,148.63,4.12,2008.25,"Terre Haute, IN"
45460,"Terre Haute","IN","Indiana State University",2008,3,143.55,4.19,2008.5,"Terre Haute, IN"
45460,"Terre Haute","IN","Indiana State University",2004,1,133.99,3.62,2004,"Terre Haute, IN"
45460,"Terre Haute","IN","Indiana State University",2007,4,143.92,3.97,2007.75,"Terre Haute, IN"
45460,"Terre Haute","IN","Indiana State University",2004,2,137.67,3.7,2004.25,"Terre Haute, IN"
45460,"Terre Haute","IN","Indiana State University",2007,2,146.24,4.02,2007.25,"Terre Haute, IN"
45460,"Terre Haute","IN","Indiana State University",2004,4,140.97,3.83,2004.75,"Terre Haute, IN"
45460,"Terre Haute","IN","Indiana State University",2005,1,139.15,3.83,2005,"Terre Haute, IN"
45460,"Terre Haute","IN","Indiana State University",2005,2,137.63,3.74,2005.25,"Terre Haute, IN"
45460,"Terre Haute","IN","Indiana State University",2004,3,139.6,3.82,2004.5,"Terre Haute, IN"
45460,"Terre Haute","IN","Indiana State University",2000,1,115.09,3.35,2000,"Terre Haute, IN"
45460,"Terre Haute","IN","Indiana State University",2000,2,117.31,3.24,2000.25,"Terre Haute, IN"
45460,"Terre Haute","IN","Indiana State University",2000,3,120.99,3.23,2000.5,"Terre Haute, IN"
45460,"Terre Haute","IN","Indiana State University",2000,4,120.34,3.23,2000.75,"Terre Haute, IN"
45460,"Terre Haute","IN","Indiana State University",2001,1,124.01,3.27,2001,"Terre Haute, IN"
45460,"Terre Haute","IN","Indiana State University",2007,1,145.2,4.04,2007,"Terre Haute, IN"
45460,"Terre Haute","IN","Indiana State University",2006,4,148.03,4.08,2006.75,"Terre Haute, IN"
45460,"Terre Haute","IN","Indiana State University",2002,1,126.21,3.29,2002,"Terre Haute, IN"
45460,"Terre Haute","IN","Indiana State University",2001,2,123.78,3.23,2001.25,"Terre Haute, IN"
45460,"Terre Haute","IN","Indiana State University",2001,3,125.01,3.27,2001.5,"Terre Haute, IN"
45460,"Terre Haute","IN","Indiana State University",2001,4,126.45,3.29,2001.75,"Terre Haute, IN"
45460,"Terre Haute","IN","Indiana State University",2003,2,131.14,3.41,2003.25,"Terre Haute, IN"
45460,"Terre Haute","IN","Indiana State University",2002,2,126.86,3.34,2002.25,"Terre Haute, IN"
45460,"Terre Haute","IN","Indiana State University",2002,3,129.16,3.37,2002.5,"Terre Haute, IN"
45460,"Terre Haute","IN","Indiana State University",2003,1,130.83,3.41,2003,"Terre Haute, IN"
45460,"Terre Haute","IN","Indiana State University",2002,4,129.28,3.36,2002.75,"Terre Haute, IN"
45460,"Terre Haute","IN","Indiana State University",2003,3,133.26,3.46,2003.5,"Terre Haute, IN"
45460,"Terre Haute","IN","Indiana State University",2003,4,134.38,3.61,2003.75,"Terre Haute, IN"
45460,"Terre Haute","IN","Indiana State University",2006,3,145.42,4.01,2006.5,"Terre Haute, IN"
45460,"Terre Haute","IN","Indiana State University",2005,4,142.54,3.96,2005.75,"Terre Haute, IN"
45460,"Terre Haute","IN","Indiana State University",2006,1,146.2,4.12,2006,"Terre Haute, IN"
45460,"Terre Haute","IN","Indiana State University",2005,3,141.51,3.84,2005.5,"Terre Haute, IN"
45460,"Terre Haute","IN","Indiana State University",2006,2,145.08,4.03,2006.25,"Terre Haute, IN"
46220,"Tuscaloosa","AL","University of Alabama",2002,4,139.16,1.41,2002.75,"Tuscaloosa, AL"
46220,"Tuscaloosa","AL","University of Alabama",2004,1,145.63,1.64,2004,"Tuscaloosa, AL"
46220,"Tuscaloosa","AL","University of Alabama",2003,1,141.7,1.45,2003,"Tuscaloosa, AL"
46220,"Tuscaloosa","AL","University of Alabama",2003,4,144.95,1.62,2003.75,"Tuscaloosa, AL"
46220,"Tuscaloosa","AL","University of Alabama",2006,1,166.27,2.03,2006,"Tuscaloosa, AL"
46220,"Tuscaloosa","AL","University of Alabama",2007,1,174.45,2.06,2007,"Tuscaloosa, AL"
46220,"Tuscaloosa","AL","University of Alabama",2003,2,143.65,1.46,2003.25,"Tuscaloosa, AL"
46220,"Tuscaloosa","AL","University of Alabama",2003,3,143.46,1.47,2003.5,"Tuscaloosa, AL"
46220,"Tuscaloosa","AL","University of Alabama",2006,4,173.46,2.1,2006.75,"Tuscaloosa, AL"
46220,"Tuscaloosa","AL","University of Alabama",2005,1,156.16,1.82,2005,"Tuscaloosa, AL"
46220,"Tuscaloosa","AL","University of Alabama",2004,2,146.33,1.6,2004.25,"Tuscaloosa, AL"
46220,"Tuscaloosa","AL","University of Alabama",2004,3,150.78,1.72,2004.5,"Tuscaloosa, AL"
46220,"Tuscaloosa","AL","University of Alabama",2004,4,151.42,1.79,2004.75,"Tuscaloosa, AL"
46220,"Tuscaloosa","AL","University of Alabama",2009,1,184.05,2.11,2009,"Tuscaloosa, AL"
46220,"Tuscaloosa","AL","University of Alabama",2000,1,124.15,1.49,2000,"Tuscaloosa, AL"
46220,"Tuscaloosa","AL","University of Alabama",2000,2,124.82,1.41,2000.25,"Tuscaloosa, AL"
46220,"Tuscaloosa","AL","University of Alabama",2000,3,125.66,1.39,2000.5,"Tuscaloosa, AL"
46220,"Tuscaloosa","AL","University of Alabama",2000,4,128.79,1.46,2000.75,"Tuscaloosa, AL"
46220,"Tuscaloosa","AL","University of Alabama",2001,1,132.64,1.39,2001,"Tuscaloosa, AL"
46220,"Tuscaloosa","AL","University of Alabama",2007,2,175.06,2.04,2007.25,"Tuscaloosa, AL"
46220,"Tuscaloosa","AL","University of Alabama",2007,3,177.96,2.09,2007.5,"Tuscaloosa, AL"
46220,"Tuscaloosa","AL","University of Alabama",2007,4,178.02,2.16,2007.75,"Tuscaloosa, AL"
46220,"Tuscaloosa","AL","University of Alabama",2008,1,179.33,2.11,2008,"Tuscaloosa, AL"
46220,"Tuscaloosa","AL","University of Alabama",2005,2,157.29,1.81,2005.25,"Tuscaloosa, AL"
46220,"Tuscaloosa","AL","University of Alabama",2005,3,159.79,1.82,2005.5,"Tuscaloosa, AL"
46220,"Tuscaloosa","AL","University of Alabama",2005,4,163.48,1.92,2005.75,"Tuscaloosa, AL"
46220,"Tuscaloosa","AL","University of Alabama",2002,3,138.51,1.43,2002.5,"Tuscaloosa, AL"
46220,"Tuscaloosa","AL","University of Alabama",2001,2,132.71,1.38,2001.25,"Tuscaloosa, AL"
46220,"Tuscaloosa","AL","University of Alabama",2008,2,183.42,2.24,2008.25,"Tuscaloosa, AL"
46220,"Tuscaloosa","AL","University of Alabama",2006,2,170.01,2,2006.25,"Tuscaloosa, AL"
46220,"Tuscaloosa","AL","University of Alabama",2006,3,171.69,2.03,2006.5,"Tuscaloosa, AL"
46220,"Tuscaloosa","AL","University of Alabama",2002,2,136.61,1.43,2002.25,"Tuscaloosa, AL"
46220,"Tuscaloosa","AL","University of Alabama",2002,1,134.59,1.41,2002,"Tuscaloosa, AL"
46220,"Tuscaloosa","AL","University of Alabama",2008,3,183.17,2.62,2008.5,"Tuscaloosa, AL"
46220,"Tuscaloosa","AL","University of Alabama",2008,4,188.03,2.73,2008.75,"Tuscaloosa, AL"
46220,"Tuscaloosa","AL","University of Alabama",2001,4,135.77,1.38,2001.75,"Tuscaloosa, AL"
46220,"Tuscaloosa","AL","University of Alabama",2001,3,133.5,1.39,2001.5,"Tuscaloosa, AL"
