"cbsa","src","year","dir","returns","exempt","income"
33740,"Non-Migrants",506,"out",54037,124234,2395336
33740,"Non-Migrants",607,"in",54071,124131,2463421
33740,"Non-Migrants",607,"out",54071,124131,2463421
33740,"Non-Migrants",708,"in",56244,126955,2625989
33740,"Non-Migrants",708,"out",56244,126955,2625989
33740,"Tot Mig-Diff St",405,"in",1202,2547,44072
33740,"Tot Mig-Diff St",405,"out",1804,3867,71293
33740,"Tot Mig-Diff St",506,"in",1278,2667,44223
33740,"Tot Mig-Diff St",506,"out",1742,3610,66397
33740,"Tot Mig-Diff St",607,"in",1246,2598,46492
33740,"Tot Mig-Diff St",607,"out",1756,3620,66129
33740,"Tot Mig-Diff St",708,"in",1378,2886,51603
33740,"Tot Mig-Diff St",708,"out",1606,3269,65906
33740,"Tot Mig-Foreign",405,"in",45,56,354
33740,"Tot Mig-Foreign",405,"out",32,48,561
33740,"Tot Mig-Foreign",506,"in",42,56,331
33740,"Tot Mig-Foreign",506,"out",23,31,558
33740,"Tot Mig-Foreign",607,"in",41,50,518
33740,"Tot Mig-Foreign",607,"out",17,24,493
33740,"Tot Mig-Foreign",708,"in",36,48,437
33740,"Tot Mig-Foreign",708,"out",12,19,147
33740,"Tot Mig-Same St",405,"in",1908,3960,55317
33740,"Tot Mig-Same St",405,"out",1690,3521,54181
33740,"Tot Mig-Same St",506,"in",2326,5027,71775
33740,"Tot Mig-Same St",506,"out",1788,3661,53396
33740,"Tot Mig-Same St",607,"in",1860,3948,62467
33740,"Tot Mig-Same St",607,"out",1908,3955,61757
33740,"Tot Mig-Same St",708,"in",1948,4069,67707
33740,"Tot Mig-Same St",708,"out",1976,4074,71377
33780,"Non-Migrants",405,"in",55282,126799,3106632
33780,"Non-Migrants",405,"out",55282,126799,3106632
33780,"Non-Migrants",506,"in",55477,126956,3186434
33780,"Non-Migrants",506,"out",55477,126956,3186434
33780,"Non-Migrants",607,"in",56312,127498,3272964
33780,"Non-Migrants",607,"out",56312,127498,3272964
33780,"Non-Migrants",708,"in",58458,129925,3456679
33780,"Non-Migrants",708,"out",58458,129925,3456679
33780,"Tot Mig-Diff St",405,"in",1383,2913,66479
33780,"Tot Mig-Diff St",405,"out",1653,2992,62734
33780,"Tot Mig-Diff St",506,"in",1330,2600,65970
33780,"Tot Mig-Diff St",506,"out",1672,2979,65404
33780,"Tot Mig-Diff St",607,"in",1229,2423,59012
33780,"Tot Mig-Diff St",607,"out",1716,3090,69736
33780,"Tot Mig-Diff St",708,"in",1234,2374,51780
33780,"Tot Mig-Diff St",708,"out",1870,3460,84171
33780,"Tot Mig-Foreign",405,"in",14,33,314
33780,"Tot Mig-Foreign",405,"out",17,41,1016
33780,"Tot Mig-Foreign",506,"in",19,36,746
33780,"Tot Mig-Foreign",506,"out",11,16,175
33780,"Tot Mig-Foreign",607,"in",10,12,878
33780,"Tot Mig-Foreign",607,"out",14,17,404
33780,"Tot Mig-Foreign",708,"in",17,35,690
33780,"Tot Mig-Foreign",708,"out",24,32,674
33780,"Tot Mig-Same St",405,"in",1828,3731,85565
33780,"Tot Mig-Same St",405,"out",1491,2787,57076
33780,"Tot Mig-Same St",506,"in",1819,3783,83137
33780,"Tot Mig-Same St",506,"out",1528,2802,60116
33780,"Tot Mig-Same St",607,"in",1585,3154,69070
33780,"Tot Mig-Same St",607,"out",1426,2631,53784
33780,"Tot Mig-Same St",708,"in",1543,2979,61185
33780,"Tot Mig-Same St",708,"out",1471,2699,55749
33860,"Non-Migrants",405,"in",116414,262383,5476756
33860,"Non-Migrants",405,"out",116414,262383,5476756
33860,"Non-Migrants",506,"in",117249,263784,5676665
33860,"Non-Migrants",506,"out",117249,263784,5676665
33860,"Non-Migrants",607,"in",120198,268546,6183787
33860,"Non-Migrants",607,"out",120198,268546,6183787
33860,"Non-Migrants",708,"in",124930,276175,6443310
33860,"Non-Migrants",708,"out",124930,276175,6443310
33860,"Tot Mig-Diff St",405,"in",3770,8950,179446
33860,"Tot Mig-Diff St",405,"out",3678,8362,206353
33860,"Tot Mig-Diff St",506,"in",4434,10395,206626
33860,"Tot Mig-Diff St",506,"out",3815,8634,182998
33860,"Tot Mig-Diff St",607,"in",4146,9497,195903
33860,"Tot Mig-Diff St",607,"out",3968,8793,193566
33860,"Tot Mig-Diff St",708,"in",3848,8601,178910
33860,"Tot Mig-Diff St",708,"out",4271,9535,203925
33860,"Tot Mig-Foreign",405,"in",231,633,12222
33860,"Tot Mig-Foreign",405,"out",229,576,11965
33860,"Tot Mig-Foreign",506,"in",264,683,12790
33860,"Tot Mig-Foreign",506,"out",210,621,12583
33860,"Tot Mig-Foreign",607,"in",244,660,12727
33860,"Tot Mig-Foreign",607,"out",200,596,11537
33860,"Tot Mig-Foreign",708,"in",244,645,13824
33860,"Tot Mig-Foreign",708,"out",188,508,10952
33860,"Tot Mig-Same St",405,"in",5669,12004,189828
33860,"Tot Mig-Same St",405,"out",5510,11734,201721
33860,"Tot Mig-Same St",506,"in",6591,14041,236907
33860,"Tot Mig-Same St",506,"out",6039,12649,222736
33860,"Tot Mig-Same St",607,"in",6611,13898,233104
33860,"Tot Mig-Same St",607,"out",6315,13220,230176
33860,"Tot Mig-Same St",708,"in",6673,13888,232862
33860,"Tot Mig-Same St",708,"out",7092,14573,251433
34060,"Non-Migrants",405,"in",35697,75607,1608624
34060,"Non-Migrants",405,"out",35697,75607,1608624
34060,"Non-Migrants",506,"in",35592,74792,1699201
34060,"Non-Migrants",506,"out",35592,74792,1699201
34060,"Non-Migrants",607,"in",36501,76233,1853809
34060,"Non-Migrants",607,"out",36501,76233,1853809
34060,"Non-Migrants",708,"in",38289,78825,1986129
34060,"Non-Migrants",708,"out",38289,78825,1986129
34060,"Tot Mig-Diff St",405,"in",1396,2467,55810
34060,"Tot Mig-Diff St",405,"out",1534,2569,59659
34060,"Tot Mig-Diff St",506,"in",1493,2742,63289
34060,"Tot Mig-Diff St",506,"out",1675,2773,70290
34060,"Tot Mig-Diff St",607,"in",1407,2518,58433
34060,"Tot Mig-Diff St",607,"out",1638,2729,78205
34060,"Tot Mig-Diff St",708,"in",1513,2678,66794
34060,"Tot Mig-Diff St",708,"out",1699,2878,88343
34060,"Tot Mig-Foreign",405,"in",160,186,889
34060,"Tot Mig-Foreign",405,"out",28,46,546
34060,"Tot Mig-Foreign",506,"in",188,204,950
34060,"Tot Mig-Foreign",506,"out",21,37,442
34060,"Tot Mig-Foreign",607,"in",138,149,891
34060,"Tot Mig-Foreign",607,"out",21,33,610
34060,"Tot Mig-Foreign",708,"in",147,166,1201
34060,"Tot Mig-Foreign",708,"out",24,33,564
34060,"Tot Mig-Same St",405,"in",1212,1983,33364
34060,"Tot Mig-Same St",405,"out",1010,1803,31835
34060,"Tot Mig-Same St",506,"in",1389,2242,42229
34060,"Tot Mig-Same St",506,"out",1160,2088,37210
34060,"Tot Mig-Same St",607,"in",1274,2021,39314
34060,"Tot Mig-Same St",607,"out",1141,1942,37168
34060,"Tot Mig-Same St",708,"in",1379,2142,44494
34060,"Tot Mig-Same St",708,"out",1173,1968,40989
34100,"Non-Migrants",405,"in",40640,91203,1645366
34100,"Non-Migrants",405,"out",40640,91203,1645366
34100,"Non-Migrants",506,"in",40746,91239,1680734
34100,"Non-Migrants",506,"out",40746,91239,1680734
34100,"Non-Migrants",607,"in",41666,93182,1830990
34100,"Non-Migrants",607,"out",41666,93182,1830990
34100,"Non-Migrants",708,"in",43968,97818,1916800
34100,"Non-Migrants",708,"out",43968,97818,1916800
34100,"Tot Mig-Diff St",405,"in",1200,2540,52865
34100,"Tot Mig-Diff St",405,"out",709,1428,25229
34100,"Tot Mig-Diff St",506,"in",1438,2960,60586
34100,"Tot Mig-Diff St",506,"out",856,1706,27677
34100,"Tot Mig-Diff St",607,"in",1413,3056,61111
34100,"Tot Mig-Diff St",607,"out",832,1666,28320
34100,"Tot Mig-Diff St",708,"in",1329,2693,53121
34100,"Tot Mig-Diff St",708,"out",931,1874,33638
34100,"Tot Mig-Foreign",405,"in",18,30,639
34100,"Tot Mig-Foreign",405,"out",0,0,0
34100,"Tot Mig-Foreign",506,"in",0,0,0
34100,"Tot Mig-Foreign",506,"out",10,25,339
34100,"Tot Mig-Foreign",607,"in",0,0,0
34100,"Tot Mig-Foreign",607,"out",12,21,358
34100,"Tot Mig-Foreign",708,"in",11,19,269
34100,"Tot Mig-Foreign",708,"out",0,0,0
34100,"Tot Mig-Same St",405,"in",2259,4535,67160
34100,"Tot Mig-Same St",405,"out",2322,4557,65956
34100,"Tot Mig-Same St",506,"in",2338,4870,72561
34100,"Tot Mig-Same St",506,"out",2407,4865,70769
34100,"Tot Mig-Same St",607,"in",2352,4860,77039
34100,"Tot Mig-Same St",607,"out",2322,4729,71287
34100,"Tot Mig-Same St",708,"in",2505,5197,73412
34100,"Tot Mig-Same St",708,"out",2505,5131,70898
34580,"Non-Migrants",405,"in",36672,80427,1880147
34580,"Non-Migrants",405,"out",36672,80427,1880147
34580,"Non-Migrants",506,"in",37243,81146,2020154
34580,"Non-Migrants",506,"out",37243,81146,2020154
34580,"Non-Migrants",607,"in",38335,82869,2210142
34580,"Non-Migrants",607,"out",38335,82869,2210142
34580,"Non-Migrants",708,"in",40577,86864,2425660
34580,"Non-Migrants",708,"out",40577,86864,2425660
34580,"Tot Mig-Diff St",405,"in",1021,2062,54164
34580,"Tot Mig-Diff St",405,"out",988,1885,37104
34580,"Tot Mig-Diff St",506,"in",1228,2452,64758
34580,"Tot Mig-Diff St",506,"out",956,1812,37206
34580,"Tot Mig-Diff St",607,"in",1048,2023,59699
34580,"Tot Mig-Diff St",607,"out",1031,2016,45657
34580,"Tot Mig-Diff St",708,"in",1163,2266,59336
34580,"Tot Mig-Diff St",708,"out",1092,2078,52029
34580,"Tot Mig-Foreign",405,"in",48,99,1817
34580,"Tot Mig-Foreign",405,"out",44,78,1339
34580,"Tot Mig-Foreign",506,"in",81,139,3070
34580,"Tot Mig-Foreign",506,"out",46,86,1458
34580,"Tot Mig-Foreign",607,"in",44,79,1293
34580,"Tot Mig-Foreign",607,"out",44,89,1840
34580,"Tot Mig-Foreign",708,"in",53,106,2009
34580,"Tot Mig-Foreign",708,"out",40,71,1653
34580,"Tot Mig-Same St",405,"in",1934,3586,84179
34580,"Tot Mig-Same St",405,"out",1604,2868,57028
34580,"Tot Mig-Same St",506,"in",1970,3595,85521
34580,"Tot Mig-Same St",506,"out",1697,3002,62720
34580,"Tot Mig-Same St",607,"in",1906,3540,95027
34580,"Tot Mig-Same St",607,"out",1651,2886,65663
34580,"Tot Mig-Same St",708,"in",2057,3813,135365
34580,"Tot Mig-Same St",708,"out",1775,3053,68950
34620,"Non-Migrants",405,"in",38419,82056,1754205
34620,"Non-Migrants",405,"out",38419,82056,1754205
34620,"Non-Migrants",506,"in",37893,80431,1768633
34620,"Non-Migrants",506,"out",37893,80431,1768633
34620,"Non-Migrants",607,"in",37995,79932,1834454
34620,"Non-Migrants",607,"out",37995,79932,1834454
34620,"Non-Migrants",708,"in",39541,82012,1891902
34620,"Non-Migrants",708,"out",39541,82012,1891902
34620,"Tot Mig-Diff St",405,"in",665,1193,23592
34620,"Tot Mig-Diff St",405,"out",1024,1776,37464
34620,"Tot Mig-Diff St",506,"in",698,1276,23025
34620,"Tot Mig-Diff St",506,"out",1163,2170,52719
34620,"Tot Mig-Diff St",607,"in",753,1419,27905
34620,"Tot Mig-Diff St",607,"out",970,1594,37171
34620,"Tot Mig-Diff St",708,"in",693,1222,23636
34620,"Tot Mig-Diff St",708,"out",1010,1738,38383
34620,"Tot Mig-Foreign",405,"in",81,85,923
34620,"Tot Mig-Foreign",405,"out",21,33,311
34620,"Tot Mig-Foreign",506,"in",96,99,514
34620,"Tot Mig-Foreign",506,"out",24,33,593
34620,"Tot Mig-Foreign",607,"in",85,96,472
34620,"Tot Mig-Foreign",607,"out",22,33,558
34620,"Tot Mig-Foreign",708,"in",109,122,543
34620,"Tot Mig-Foreign",708,"out",16,25,251
34620,"Tot Mig-Same St",405,"in",1415,2362,37663
34620,"Tot Mig-Same St",405,"out",1665,2931,55476
34620,"Tot Mig-Same St",506,"in",1478,2407,43118
34620,"Tot Mig-Same St",506,"out",1707,2838,52591
34620,"Tot Mig-Same St",607,"in",1429,2387,41343
34620,"Tot Mig-Same St",607,"out",1682,2954,53602
34620,"Tot Mig-Same St",708,"in",1553,2534,43151
34620,"Tot Mig-Same St",708,"out",1776,3008,59571
34740,"Non-Migrants",405,"in",57854,132028,2508850
34740,"Non-Migrants",405,"out",57854,132028,2508850
34740,"Non-Migrants",506,"in",58244,132296,2590347
34740,"Non-Migrants",506,"out",58244,132296,2590347
34740,"Non-Migrants",607,"in",59026,132630,2734804
34740,"Non-Migrants",607,"out",59026,132630,2734804
34740,"Non-Migrants",708,"in",62427,137433,2854536
34740,"Non-Migrants",708,"out",62427,137433,2854536
34740,"Tot Mig-Diff St",405,"in",648,1330,25053
34740,"Tot Mig-Diff St",405,"out",867,1652,27678
34740,"Tot Mig-Diff St",506,"in",686,1397,24913
34740,"Tot Mig-Diff St",506,"out",952,1791,32611
34740,"Tot Mig-Diff St",607,"in",710,1410,27631
34740,"Tot Mig-Diff St",607,"out",969,1872,35769
34740,"Tot Mig-Diff St",708,"in",643,1187,22037
34740,"Tot Mig-Diff St",708,"out",1145,2053,39140
34740,"Tot Mig-Foreign",405,"in",13,17,317
34740,"Tot Mig-Foreign",405,"out",21,34,507
34740,"Tot Mig-Foreign",506,"in",20,38,429
34740,"Tot Mig-Foreign",506,"out",23,33,471
34740,"Tot Mig-Foreign",607,"in",25,42,844
34740,"Tot Mig-Foreign",607,"out",27,45,960
34740,"Tot Mig-Foreign",708,"in",15,24,322
34740,"Tot Mig-Foreign",708,"out",15,25,462
34740,"Tot Mig-Same St",405,"in",1879,3609,65898
34740,"Tot Mig-Same St",405,"out",1612,2940,51012
34740,"Tot Mig-Same St",506,"in",1754,3350,63196
34740,"Tot Mig-Same St",506,"out",1817,3354,57136
34740,"Tot Mig-Same St",607,"in",1730,3245,63781
34740,"Tot Mig-Same St",607,"out",1774,3206,56072
34740,"Tot Mig-Same St",708,"in",1916,3455,62381
34740,"Tot Mig-Same St",708,"out",1787,3167,54708
34820,"Non-Migrants",405,"in",77282,154693,3177429
34820,"Non-Migrants",405,"out",77282,154693,3177429
34820,"Non-Migrants",506,"in",80176,160298,3612015
34820,"Non-Migrants",506,"out",80176,160298,3612015
34820,"Non-Migrants",607,"in",84356,168427,3938683
34820,"Non-Migrants",607,"out",84356,168427,3938683
34820,"Non-Migrants",708,"in",90966,181213,4226576
34820,"Non-Migrants",708,"out",90966,181213,4226576
34820,"Tot Mig-Diff St",405,"in",6843,12543,263195
34820,"Tot Mig-Diff St",405,"out",3565,6187,103766
34820,"Tot Mig-Diff St",506,"in",7478,13735,327187
34820,"Tot Mig-Diff St",506,"out",3940,6722,122329
34820,"Tot Mig-Diff St",607,"in",7210,13062,332359
34820,"Tot Mig-Diff St",607,"out",3989,6851,135657
34820,"Tot Mig-Diff St",708,"in",6974,12339,311885
34820,"Tot Mig-Diff St",708,"out",4445,7721,146569
34820,"Tot Mig-Foreign",405,"in",76,98,1226
34820,"Tot Mig-Foreign",405,"out",45,67,876
34820,"Tot Mig-Foreign",506,"in",88,132,1410
34820,"Tot Mig-Foreign",506,"out",41,55,756
34820,"Tot Mig-Foreign",607,"in",59,86,1420
34820,"Tot Mig-Foreign",607,"out",50,75,1224
34820,"Tot Mig-Foreign",708,"in",67,92,1678
34820,"Tot Mig-Foreign",708,"out",39,56,1083
34820,"Tot Mig-Same St",405,"in",1631,2981,55164
34820,"Tot Mig-Same St",405,"out",1426,2517,43827
34820,"Tot Mig-Same St",506,"in",1771,3250,63263
34820,"Tot Mig-Same St",506,"out",1520,2707,52729
34820,"Tot Mig-Same St",607,"in",1581,2867,64008
34820,"Tot Mig-Same St",607,"out",1591,2799,56994
34820,"Tot Mig-Same St",708,"in",1704,3042,59555
34820,"Tot Mig-Same St",708,"out",1692,2988,78567
34900,"Non-Migrants",405,"in",42981,95978,2827991
34900,"Non-Migrants",405,"out",42981,95978,2827991
34900,"Non-Migrants",506,"in",42973,96347,2997072
34900,"Non-Migrants",506,"out",42973,96347,2997072
34900,"Non-Migrants",607,"in",43747,98210,3225559
34900,"Non-Migrants",607,"out",43747,98210,3225559
34900,"Non-Migrants",708,"in",45638,101872,3507571
34900,"Non-Migrants",708,"out",45638,101872,3507571
34900,"Tot Mig-Diff St",405,"in",657,1110,37108
34900,"Tot Mig-Diff St",405,"out",909,1640,47480
34900,"Tot Mig-Diff St",506,"in",722,1204,43425
34900,"Tot Mig-Diff St",506,"out",923,1773,55956
34900,"Tot Mig-Diff St",607,"in",643,1045,47872
34900,"Tot Mig-Diff St",607,"out",856,1614,52886
34900,"Tot Mig-Diff St",708,"in",695,1116,55169
34900,"Tot Mig-Diff St",708,"out",776,1353,42610
34900,"Tot Mig-Foreign",405,"in",32,45,821
34900,"Tot Mig-Foreign",405,"out",35,48,1437
34900,"Tot Mig-Foreign",506,"in",36,45,703
34900,"Tot Mig-Foreign",506,"out",32,46,892
34900,"Tot Mig-Foreign",607,"in",36,47,1026
34900,"Tot Mig-Foreign",607,"out",29,50,1402
34900,"Tot Mig-Foreign",708,"in",23,35,418
34900,"Tot Mig-Foreign",708,"out",29,51,973
34900,"Tot Mig-Same St",405,"in",2378,4513,142457
34900,"Tot Mig-Same St",405,"out",2443,4705,127103
34900,"Tot Mig-Same St",506,"in",2417,4684,148791
34900,"Tot Mig-Same St",506,"out",2414,4379,126320
34900,"Tot Mig-Same St",607,"in",2282,4353,122853
34900,"Tot Mig-Same St",607,"out",2052,3774,112590
34900,"Tot Mig-Same St",708,"in",2287,4319,142441
34900,"Tot Mig-Same St",708,"out",2182,3899,110223
34940,"Non-Migrants",405,"in",100749,203608,8799442
34940,"Non-Migrants",405,"out",100749,203608,8799442
34940,"Non-Migrants",506,"in",102531,206620,9551987
34940,"Non-Migrants",506,"out",102531,206620,9551987
34940,"Non-Migrants",607,"in",105527,212828,10240892
34940,"Non-Migrants",607,"out",105527,212828,10240892
34940,"Non-Migrants",708,"in",110337,222319,11106860
34940,"Non-Migrants",708,"out",110337,222319,11106860
34940,"Tot Mig-Diff St",405,"in",7153,13011,987196
34940,"Tot Mig-Diff St",405,"out",3419,6050,211069
34940,"Tot Mig-Diff St",506,"in",6698,12192,1122980
34940,"Tot Mig-Diff St",506,"out",4006,7071,227768
34940,"Tot Mig-Diff St",607,"in",5632,10035,1033871
34940,"Tot Mig-Diff St",607,"out",4171,7426,277877
34940,"Tot Mig-Diff St",708,"in",5040,8724,998561
34940,"Tot Mig-Diff St",708,"out",4450,7917,243507
34940,"Tot Mig-Foreign",405,"in",187,263,25044
34940,"Tot Mig-Foreign",405,"out",85,109,1271
34940,"Tot Mig-Foreign",506,"in",196,261,13313
34940,"Tot Mig-Foreign",506,"out",89,121,3300
34940,"Tot Mig-Foreign",607,"in",194,291,21085
34940,"Tot Mig-Foreign",607,"out",82,116,1956
34940,"Tot Mig-Foreign",708,"in",148,217,19360
34940,"Tot Mig-Foreign",708,"out",129,171,5026
34940,"Tot Mig-Same St",405,"in",3756,6945,173378
34940,"Tot Mig-Same St",405,"out",4361,8074,208229
34940,"Tot Mig-Same St",506,"in",3434,6373,203540
34940,"Tot Mig-Same St",506,"out",5339,10004,275792
34940,"Tot Mig-Same St",607,"in",3221,5772,163614
34940,"Tot Mig-Same St",607,"out",5129,9701,230021
34940,"Tot Mig-Same St",708,"in",3545,6426,155277
34940,"Tot Mig-Same St",708,"out",4729,8885,195503
34980,"Non-Migrants",405,"in",475373,1041595,26614738
34980,"Non-Migrants",405,"out",475373,1041595,26614738
34980,"Non-Migrants",506,"in",481116,1053334,28059014
34980,"Non-Migrants",506,"out",481116,1053334,28059014
34980,"Non-Migrants",607,"in",494652,1080370,30288971
34980,"Non-Migrants",607,"out",494652,1080370,30288971
34980,"Non-Migrants",708,"in",522424,1131127,32396437
34980,"Non-Migrants",708,"out",522424,1131127,32396437
34980,"Tot Mig-Diff St",405,"in",20353,38811,1001551
34980,"Tot Mig-Diff St",405,"out",14725,27188,660806
34980,"Tot Mig-Diff St",506,"in",23009,44603,1150434
34980,"Tot Mig-Diff St",506,"out",15490,28541,725323
34980,"Tot Mig-Diff St",607,"in",23240,44853,1263919
34980,"Tot Mig-Diff St",607,"out",15693,29091,745950
34980,"Tot Mig-Diff St",708,"in",23221,43406,1206369
34980,"Tot Mig-Diff St",708,"out",17059,31366,808007
34980,"Tot Mig-Foreign",405,"in",444,612,8947
34980,"Tot Mig-Foreign",405,"out",210,345,10835
34980,"Tot Mig-Foreign",506,"in",396,584,9104
34980,"Tot Mig-Foreign",506,"out",240,383,8814
34980,"Tot Mig-Foreign",607,"in",482,665,9519
34980,"Tot Mig-Foreign",607,"out",239,431,9606
34980,"Tot Mig-Foreign",708,"in",463,687,13609
34980,"Tot Mig-Foreign",708,"out",215,349,11012
34980,"Tot Mig-Same St",405,"in",27179,51756,1084144
34980,"Tot Mig-Same St",405,"out",25987,50317,1047558
34980,"Tot Mig-Same St",506,"in",28641,53924,1153436
34980,"Tot Mig-Same St",506,"out",27373,52421,1113061
34980,"Tot Mig-Same St",607,"in",27711,51526,1182772
34980,"Tot Mig-Same St",607,"out",26817,50602,1129317
34980,"Tot Mig-Same St",708,"in",29291,53974,1222358
34980,"Tot Mig-Same St",708,"out",28413,52967,1190704
35300,"Non-Migrants",405,"in",305260,640412,18542353
35300,"Non-Migrants",405,"out",305260,640412,18542353
35300,"Non-Migrants",506,"in",305208,639162,19469422
35300,"Non-Migrants",506,"out",305208,639162,19469422
35300,"Non-Migrants",607,"in",308238,640884,20393788
35300,"Non-Migrants",607,"out",308238,640884,20393788
35300,"Non-Migrants",708,"in",320614,657577,21640791
35300,"Non-Migrants",708,"out",320614,657577,21640791
35300,"Tot Mig-Diff St",405,"in",7247,12622,332104
35300,"Tot Mig-Diff St",405,"out",9152,16046,451787
35300,"Tot Mig-Diff St",506,"in",7222,12413,341735
35300,"Tot Mig-Diff St",506,"out",9480,16506,485217
35300,"Tot Mig-Diff St",607,"in",7392,12711,363341
35300,"Tot Mig-Diff St",607,"out",9320,15985,500192
35300,"Tot Mig-Diff St",708,"in",7276,12146,367702
35300,"Tot Mig-Diff St",708,"out",9245,15743,553745
35300,"Tot Mig-Foreign",405,"in",770,971,6751
35300,"Tot Mig-Foreign",405,"out",387,690,3908
35300,"Tot Mig-Foreign",506,"in",802,1054,15245
35300,"Tot Mig-Foreign",506,"out",356,671,11478
35300,"Tot Mig-Foreign",607,"in",717,932,9076
35300,"Tot Mig-Foreign",607,"out",360,591,10825
35300,"Tot Mig-Foreign",708,"in",841,1086,10437
35300,"Tot Mig-Foreign",708,"out",356,557,14415
35300,"Tot Mig-Same St",405,"in",7523,13126,369417
35300,"Tot Mig-Same St",405,"out",6588,11624,331520
35300,"Tot Mig-Same St",506,"in",7582,12940,378181
35300,"Tot Mig-Same St",506,"out",6845,11669,359825
35300,"Tot Mig-Same St",607,"in",7029,11869,348963
35300,"Tot Mig-Same St",607,"out",6781,11518,364816
35300,"Tot Mig-Same St",708,"in",6808,11240,353677
35300,"Tot Mig-Same St",708,"out",6747,11145,345884
35380,"Non-Migrants",405,"in",420962,930648,19360720
35380,"Non-Migrants",405,"out",420962,930648,19360720
35380,"Non-Migrants",506,"in",253428,558314,11486810
35380,"Non-Migrants",506,"out",253428,558314,11486810
35380,"Non-Migrants",607,"in",250311,548554,12216384
