"gtcbsa","pemlr","prdtind1","prmjind1","year","month"
32900,-1,-1,-1,2009,3
32900,1,21,5,2009,3
32900,1,4,3,2009,3
32900,7,-1,-1,2009,3
32900,7,-1,-1,2009,3
32900,7,-1,-1,2009,3
32900,-1,-1,-1,2009,3
32900,2,1,1,2009,3
32900,5,-1,-1,2009,3
32900,5,-1,-1,2009,3
32900,1,42,10,2009,3
32900,1,51,13,2009,3
32900,1,1,1,2009,3
32900,7,-1,-1,2009,3
32900,1,43,10,2009,3
32900,4,29,7,2009,3
32900,6,-1,-1,2009,3
32900,1,14,4,2009,3
32900,7,-1,-1,2009,3
32900,7,-1,-1,2009,3
32900,7,-1,-1,2009,3
32900,4,-1,-1,2009,3
32900,-1,-1,-1,2009,3
32900,-1,-1,-1,2009,3
32900,-1,-1,-1,2009,3
32900,1,40,10,2009,3
32900,7,-1,-1,2009,3
32900,1,17,4,2009,3
32900,-1,-1,-1,2009,3
32900,-1,-1,-1,2009,3
32900,-1,-1,-1,2009,3
32900,1,22,5,2009,3
32900,1,41,10,2009,3
32900,1,23,6,2009,3
32900,1,42,10,2009,3
32900,1,21,5,2009,3
32900,1,40,10,2009,3
32900,7,-1,-1,2009,3
32900,3,22,5,2009,3
32900,2,51,13,2009,3
32900,1,21,5,2009,3
32900,1,42,10,2009,3
32900,1,4,3,2009,3
32900,7,-1,-1,2009,3
32900,-1,-1,-1,2009,3
32900,-1,-1,-1,2009,3
32900,-1,-1,-1,2009,3
32900,-1,-1,-1,2009,3
32900,-1,-1,-1,2009,3
32900,1,40,10,2009,3
32900,1,4,3,2009,3
32900,-1,-1,-1,2009,3
32900,1,43,10,2009,3
32900,1,21,5,2009,3
32900,1,43,10,2009,3
32900,1,1,1,2009,3
32900,1,1,1,2009,3
32900,1,49,12,2009,3
32900,-1,-1,-1,2009,3
32900,-1,-1,-1,2009,3
32900,1,51,13,2009,3
32900,1,41,10,2009,3
32900,7,-1,-1,2009,3
32900,1,23,6,2009,3
32900,-1,-1,-1,2009,3
32900,-1,-1,-1,2009,3
32900,1,24,6,2009,3
32900,1,22,5,2009,3
32900,3,38,9,2009,3
32900,1,22,5,2009,3
32900,-1,-1,-1,2009,3
32900,-1,-1,-1,2009,3
32900,-1,-1,-1,2009,3
32900,-1,-1,-1,2009,3
32900,1,38,9,2009,4
32900,7,-1,-1,2009,4
32900,-1,-1,-1,2009,4
32900,-1,-1,-1,2009,4
32900,1,4,3,2009,4
32900,7,-1,-1,2009,4
32900,-1,-1,-1,2009,4
32900,-1,-1,-1,2009,4
32900,5,-1,-1,2009,4
32900,1,24,6,2009,4
32900,1,40,10,2009,4
32900,1,34,8,2009,4
32900,1,14,4,2009,4
32900,1,22,5,2009,4
32900,1,22,5,2009,4
32900,7,-1,-1,2009,4
32900,-1,-1,-1,2009,4
32900,-1,-1,-1,2009,4
32900,1,42,10,2009,4
32900,-1,-1,-1,2009,4
32900,6,-1,-1,2009,4
32900,6,-1,-1,2009,4
32900,1,4,3,2009,4
32900,7,-1,-1,2009,4
32900,1,42,10,2009,4
32900,-1,-1,-1,2009,4
32900,1,22,5,2009,4
32900,1,22,5,2009,4
32900,7,-1,-1,2009,4
32900,-1,-1,-1,2009,4
32900,-1,-1,-1,2009,4
32900,6,-1,-1,2009,4
32900,3,23,6,2009,4
32900,7,-1,-1,2009,4
32900,4,46,11,2009,4
32900,4,43,10,2009,4
32900,-1,-1,-1,2009,4
32900,-1,-1,-1,2009,4
32900,2,21,5,2009,4
32900,1,17,4,2009,4
32900,7,-1,-1,2009,4
32900,7,-1,-1,2009,4
32900,1,4,3,2009,4
32900,7,-1,-1,2009,4
32900,7,-1,-1,2009,4
32900,7,-1,-1,2009,4
32900,-1,-1,-1,2009,4
32900,1,1,1,2009,4
32900,6,-1,-1,2009,4
32900,1,43,10,2009,4
32900,7,-1,-1,2009,4
32900,-1,-1,-1,2009,4
32900,1,42,10,2009,4
32900,1,51,13,2009,4
32900,1,1,1,2009,4
32900,7,-1,-1,2009,4
32900,-1,-1,-1,2009,4
32900,-1,-1,-1,2009,4
32900,4,29,7,2009,4
32900,6,-1,-1,2009,4
32900,1,14,4,2009,4
32900,7,-1,-1,2009,4
32900,6,-1,-1,2009,4
32900,7,-1,-1,2009,4
32900,7,-1,-1,2009,4
32900,-1,-1,-1,2009,4
32900,-1,-1,-1,2009,4
32900,-1,-1,-1,2009,4
32900,1,40,10,2009,4
32900,7,-1,-1,2009,4
32900,1,17,4,2009,4
32900,-1,-1,-1,2009,4
32900,-1,-1,-1,2009,4
32900,-1,-1,-1,2009,4
32900,-1,-1,-1,2009,4
32900,6,-1,-1,2009,4
32900,1,33,8,2009,4
32900,1,14,4,2009,4
32900,4,47,12,2009,4
32900,5,-1,-1,2009,4
32900,-1,-1,-1,2009,4
32900,-1,-1,-1,2009,4
32900,3,38,9,2009,4
32900,7,-1,-1,2009,4
32900,-1,-1,-1,2009,4
32900,-1,-1,-1,2009,4
32900,-1,-1,-1,2009,4
32900,-1,-1,-1,2009,4
32900,-1,-1,-1,2009,4
32900,1,43,10,2009,4
32900,1,43,10,2009,4
32900,1,21,5,2009,4
32900,1,43,10,2009,4
32900,1,1,1,2009,4
32900,1,1,1,2009,4
32900,1,49,12,2009,4
32900,-1,-1,-1,2009,4
32900,-1,-1,-1,2009,4
32900,1,51,13,2009,4
32900,1,41,10,2009,4
32900,7,-1,-1,2009,4
32900,1,23,6,2009,4
32900,-1,-1,-1,2009,4
32900,-1,-1,-1,2009,4
32900,5,-1,-1,2009,4
32900,5,-1,-1,2009,4
32900,1,51,13,2009,4
32900,6,-1,-1,2009,4
32900,1,51,13,2009,4
