"SumLev","State_Fips","County_Fips","County","HUCENSUS_2000","HUESTBASE_2000","Year","HousingUnitEst"
50,41,45,"Malheur County","11233",11232,2002,11328
50,41,47,"Marion County","108174",108176,2002,111056
50,41,49,"Morrow County","4276",4276,2002,4345
50,41,51,"Multnomah County","288561",288561,2002,293258
50,41,53,"Polk County","24461",24461,2002,25163
50,41,55,"Sherman County","935",935,2002,941
50,41,57,"Tillamook County","15906",15906,2002,16368
50,41,59,"Umatilla County","27676",27676,2002,28124
50,41,61,"Union County","10603",10603,2002,10663
50,41,63,"Wallowa County","3900",3900,2002,3970
50,41,65,"Wasco County","10651",10651,2002,10702
50,41,67,"Washington County","178913",178913,2002,187264
50,41,69,"Wheeler County","842",842,2002,846
50,41,71,"Yamhill County","30270",30270,2002,31746
50,42,1,"Adams County","35831",35831,2002,37076
50,42,3,"Allegheny County","583646",583646,2002,586645
50,42,5,"Armstrong County","32387",32387,2002,32540
50,42,7,"Beaver County","77765",77765,2002,78400
50,42,9,"Bedford County","23529",23529,2002,23846
50,42,11,"Berks County","150222",150222,2002,153776
50,42,13,"Blair County","55061",55061,2002,55344
50,42,15,"Bradford County","28664",28664,2002,28955
50,42,17,"Bucks County","225498",225497,2002,230261
50,42,19,"Butler County","69868",69868,2002,72179
50,42,21,"Cambria County","65796",65796,2002,65948
50,42,23,"Cameron County","4592",4592,2002,4605
50,42,25,"Carbon County","30492",30492,2002,30875
50,42,27,"Centre County","53161",53161,2002,54577
50,42,29,"Chester County","163773",163773,2002,169837
50,42,31,"Clarion County","19426",19426,2002,19643
50,42,33,"Clearfield County","37855",37855,2002,38188
50,42,35,"Clinton County","18166",18165,2002,18440
50,42,37,"Columbia County","27733",27732,2002,28133
50,42,39,"Crawford County","42416",42416,2002,42815
50,42,41,"Cumberland County","86951",86951,2002,88979
50,42,43,"Dauphin County","111133",111133,2002,112477
50,42,45,"Delaware County","216978",216978,2002,218741
50,42,47,"Elk County","18115",18116,2002,18249
50,42,49,"Erie County","114322",114322,2002,115576
50,42,51,"Fayette County","66490",66490,2002,66931
50,42,53,"Forest County","8701",8701,2002,8822
50,42,55,"Franklin County","53803",53801,2002,55203
50,42,57,"Fulton County","6790",6790,2002,6908
50,42,59,"Greene County","16678",16678,2002,16871
50,42,61,"Huntingdon County","21058",21058,2002,21391
50,42,63,"Indiana County","37250",37250,2002,37778
50,42,65,"Jefferson County","22104",22104,2002,22341
50,42,67,"Juniata County","10031",10031,2002,10145
50,42,69,"Lackawanna County","95362",95362,2002,95903
50,42,71,"Lancaster County","179990",179990,2002,184037
50,42,73,"Lawrence County","39635",39635,2002,40022
50,42,75,"Lebanon County","49320",49320,2002,50324
50,42,77,"Lehigh County","128910",128910,2002,131522
50,42,79,"Luzerne County","144686",144688,2002,145335
50,42,81,"Lycoming County","52464",52465,2002,53015
50,42,83,"McKean County","21644",21644,2002,21733
50,42,85,"Mercer County","49859",49859,2002,50476
50,42,87,"Mifflin County","20745",20745,2002,20937
50,42,89,"Monroe County","67581",67581,2002,70924
50,42,91,"Montgomery County","297434",297434,2002,302720
50,42,93,"Montour County","7627",7628,2002,7740
50,42,95,"Northampton County","106710",106711,2002,109360
50,42,97,"Northumberland County","43164",43164,2002,43340
50,42,99,"Perry County","18941",18943,2002,19248
50,42,101,"Philadelphia County","661958",661958,2002,660211
50,42,103,"Pike County","34681",34681,2002,35750
50,42,105,"Potter County","12159",12159,2002,12351
50,42,107,"Schuylkill County","67806",67804,2002,68191
50,42,109,"Snyder County","14890",14890,2002,15126
50,42,111,"Somerset County","37163",37163,2002,37572
50,42,113,"Sullivan County","6017",6017,2002,6056
50,42,115,"Susquehanna County","21829",21829,2002,22077
50,42,117,"Tioga County","19893",19893,2002,20251
50,42,119,"Union County","14684",14684,2002,14880
50,42,121,"Venango County","26904",26904,2002,27080
50,42,123,"Warren County","23058",23058,2002,23189
50,42,125,"Washington County","87267",87267,2002,88851
50,42,127,"Wayne County","30593",30593,2002,31101
50,42,129,"Westmoreland County","161058",161058,2002,162669
50,42,131,"Wyoming County","12713",12713,2002,12907
50,42,133,"York County","156720",156720,2002,160797
50,44,1,"Bristol County","19881",19881,2002,19973
50,44,3,"Kent County","70365",70365,2002,71088
50,44,5,"Newport County","39561",39561,2002,40014
50,44,7,"Providence County","253214",253214,2002,253975
50,44,9,"Washington County","56816",56816,2002,58213
50,45,1,"Abbeville County","11656",11656,2002,11814
50,45,3,"Aiken County","61987",61988,2002,63843
50,45,5,"Allendale County","4568",4568,2002,4635
50,45,7,"Anderson County","73213",73213,2002,75830
50,45,9,"Bamberg County","7130",7130,2002,7220
50,45,11,"Barnwell County","10191",10191,2002,10292
50,45,13,"Beaufort County","60509",60512,2002,65970
50,45,15,"Berkeley County","54717",54718,2002,56861
50,45,17,"Calhoun County","6864",6861,2002,7093
50,45,19,"Charleston County","141031",141024,2002,148482
50,45,21,"Cherokee County","22400",22400,2002,22825
50,45,23,"Chester County","14374",14374,2002,14640
50,45,25,"Chesterfield County","18818",18818,2002,19372
50,45,27,"Clarendon County","15303",15303,2002,15671
50,45,29,"Colleton County","18129",18129,2002,18497
50,45,31,"Darlington County","28942",28942,2002,29475
50,45,33,"Dillon County","12679",12679,2002,12850
50,45,35,"Dorchester County","37237",37215,2002,39016
50,45,37,"Edgefield County","9223",9206,2002,9421
50,45,39,"Fairfield County","10383",10383,2002,10592
50,45,41,"Florence County","51836",51836,2002,52856
50,45,43,"Georgetown County","28282",28263,2002,29688
50,45,45,"Greenville County","162803",162802,2002,169816
50,45,47,"Greenwood County","28243",28244,2002,28958
50,45,49,"Hampton County","8582",8581,2002,8687
50,45,51,"Horry County","122085",122103,2002,132188
50,45,53,"Jasper County","7928",7926,2002,8148
50,45,55,"Kershaw County","22683",22683,2002,23560
50,45,57,"Lancaster County","24962",24962,2002,26588
50,45,59,"Laurens County","30239",30235,2002,31017
50,45,61,"Lee County","7670",7670,2002,7806
50,45,63,"Lexington County","90978",90977,2002,94562
50,45,65,"McCormick County","4459",4459,2002,4656
50,45,67,"Marion County","15143",15143,2002,15388
50,45,69,"Marlboro County","11894",11894,2002,12001
50,45,71,"Newberry County","16805",16806,2002,17174
50,45,73,"Oconee County","32383",32383,2002,33591
50,45,75,"Orangeburg County","39304",39275,2002,40203
50,45,77,"Pickens County","46000",46000,2002,47682
50,45,79,"Richland County","129793",129793,2002,135767
50,45,81,"Saluda County","8543",8543,2002,8691
50,45,83,"Spartanburg County","106986",106986,2002,110894
50,45,85,"Sumter County","41751",41747,2002,42628
50,45,87,"Union County","13351",13351,2002,13480
50,45,89,"Williamsburg County","15552",15553,2002,15804
50,45,91,"York County","66061",66061,2002,72310
50,46,3,"Aurora County","1298",1298,2002,1311
50,46,5,"Beadle County","8206",8206,2002,8242
50,46,7,"Bennett County","1278",1278,2002,1297
50,46,9,"Bon Homme County","3007",3007,2002,3031
50,46,11,"Brookings County","11576",11576,2002,11823
50,46,13,"Brown County","15861",15861,2002,16049
50,46,15,"Brule County","2272",2272,2002,2304
50,46,17,"Buffalo County","602",602,2002,613
50,46,19,"Butte County","4059",4059,2002,4131
50,46,21,"Campbell County","962",962,2002,972
50,46,23,"Charles Mix County","3853",3853,2002,3895
50,46,25,"Clark County","1880",1880,2002,1887
50,46,27,"Clay County","5438",5438,2002,5565
50,46,29,"Codington County","11324",11324,2002,11556
50,46,31,"Corson County","1536",1534,2002,1556
50,46,33,"Custer County","3624",3624,2002,3792
50,46,35,"Davison County","8093",8093,2002,8299
50,46,37,"Day County","3618",3618,2002,3660
50,46,39,"Deuel County","2172",2172,2002,2216
50,46,41,"Dewey County","2133",2132,2002,2179
50,46,43,"Douglas County","1453",1453,2002,1468
50,46,45,"Edmunds County","2022",2022,2002,2047
50,46,47,"Fall River County","3812",3812,2002,3875
50,46,49,"Faulk County","1235",1235,2002,1257
50,46,51,"Grant County","3456",3458,2002,3500
50,46,53,"Gregory County","2405",2405,2002,2434
50,46,55,"Haakon County","1002",1002,2002,1016
50,46,57,"Hamlin County","2626",2626,2002,2670
50,46,59,"Hand County","1840",1840,2002,1858
50,46,61,"Hanson County","1218",1218,2002,1236
50,46,63,"Harding County","804",804,2002,806
50,46,65,"Hughes County","7055",7055,2002,7193
50,46,67,"Hutchinson County","3517",3517,2002,3555
50,46,69,"Hyde County","769",769,2002,774
50,46,71,"Jackson County","1173",1173,2002,1193
50,46,73,"Jerauld County","1167",1167,2002,1179
50,46,75,"Jones County","614",614,2002,623
50,46,77,"Kingsbury County","2724",2724,2002,2767
50,46,79,"Lake County","5282",5282,2002,5425
50,46,81,"Lawrence County","10427",10427,2002,10738
50,46,83,"Lincoln County","9131",9131,2002,10248
50,46,85,"Lyman County","1636",1636,2002,1657
50,46,87,"McCook County","2383",2383,2002,2458
50,46,89,"McPherson County","1465",1465,2002,1466
50,46,91,"Marshall County","2562",2562,2002,2604
50,46,93,"Meade County","10149",10146,2002,10475
50,46,95,"Mellette County","824",824,2002,838
50,46,97,"Miner County","1408",1408,2002,1415
50,46,99,"Minnehaha County","60237",60237,2002,63744
50,46,101,"Moody County","2745",2745,2002,2764
50,46,103,"Pennington County","37249",37252,2002,38340
50,46,105,"Perkins County","1854",1856,2002,1878
50,46,107,"Potter County","1760",1760,2002,1799
50,46,109,"Roberts County","4734",4732,2002,4803
50,46,111,"Sanborn County","1220",1220,2002,1229
50,46,113,"Shannon County","3123",3123,2002,3204
50,46,115,"Spink County","3352",3352,2002,3362
50,46,117,"Stanley County","1277",1277,2002,1327
50,46,119,"Sully County","844",844,2002,862
50,46,121,"Todd County","2766",2766,2002,2817
50,46,123,"Tripp County","3036",3036,2002,3081
50,46,125,"Turner County","3852",3852,2002,3908
50,46,127,"Union County","5345",5345,2002,5538
50,46,129,"Walworth County","3144",3145,2002,3166
50,46,135,"Yankton County","8840",8840,2002,9047
50,46,137,"Ziebach County","879",879,2002,906
50,47,1,"Anderson County","32451",32451,2002,32977
50,47,3,"Bedford County","14990",14990,2002,15435
50,47,5,"Benton County","8595",8595,2002,8803
50,47,7,"Bledsoe County","5142",5141,2002,5275
50,47,9,"Blount County","47059",47059,2002,48135
50,47,11,"Bradley County","36820",36815,2002,38054
50,47,13,"Campbell County","18527",18498,2002,18777
50,47,15,"Cannon County","5420",5420,2002,5542
50,47,17,"Carroll County","13057",13060,2002,13299
50,47,19,"Carter County","25920",25920,2002,26453
50,47,21,"Cheatham County","13508",13508,2002,14156
50,47,23,"Chester County","6178",6173,2002,6390
50,47,25,"Claiborne County","13262",13291,2002,14016
50,47,27,"Clay County","3959",3959,2002,4065
50,47,29,"Cocke County","15844",15844,2002,16215
50,47,31,"Coffee County","20746",20746,2002,21343
50,47,33,"Crockett County","6138",6138,2002,6246
50,47,35,"Cumberland County","22442",22443,2002,23108
50,47,37,"Davidson County","252977",252978,2002,259243
50,47,39,"Decatur County","6448",6448,2002,6602
50,47,41,"DeKalb County","8409",8408,2002,8561
50,47,43,"Dickson County","17614",17614,2002,18505
50,47,45,"Dyer County","16123",16123,2002,16597
50,47,47,"Fayette County","11214",11210,2002,11641
50,47,49,"Fentress County","7598",7598,2002,7769
50,47,51,"Franklin County","16813",16813,2002,17517
50,47,53,"Gibson County","21059",21058,2002,21444
50,47,55,"Giles County","13113",13113,2002,13461
50,47,57,"Grainger County","9732",9732,2002,10005
50,47,59,"Greene County","28116",28116,2002,28969
50,47,61,"Grundy County","6282",6282,2002,6428
50,47,63,"Hamblen County","24693",24693,2002,25431
50,47,65,"Hamilton County","134692",134695,2002,138661
50,47,67,"Hancock County","3280",3277,2002,3338
50,47,69,"Hardeman County","10694",10694,2002,10990
50,47,71,"Hardin County","12807",12807,2002,13083
50,47,73,"Hawkins County","24416",24416,2002,25103
50,47,75,"Haywood County","8086",8086,2002,8286
50,47,77,"Henderson County","11446",11446,2002,11746
50,47,79,"Henry County","15783",15778,2002,16144
50,47,81,"Hickman County","8904",8904,2002,9102
50,47,83,"Houston County","3901",3901,2002,3995
50,47,85,"Humphreys County","8482",8482,2002,8679
50,47,87,"Jackson County","5163",5163,2002,5281
50,47,89,"Jefferson County","19319",19319,2002,20215
50,47,91,"Johnson County","7879",7879,2002,8157
50,47,93,"Knox County","171439",171439,2002,177467
50,47,95,"Lake County","2716",2716,2002,2731
50,47,97,"Lauderdale County","10563",10563,2002,10847
50,47,99,"Lawrence County","16821",16821,2002,17066
50,47,101,"Lewis County","4821",4821,2002,4934
50,47,103,"Lincoln County","13999",13999,2002,14244
50,47,105,"Loudon County","17277",17278,2002,17832
50,47,107,"McMinn County","21626",21625,2002,22051
50,47,109,"McNairy County","11219",11224,2002,11464
50,47,111,"Macon County","8894",8894,2002,9132
50,47,113,"Madison County","38205",38205,2002,39702
50,47,115,"Marion County","12140",12140,2002,12761
50,47,117,"Marshall County","11181",11181,2002,11752
50,47,119,"Maury County","28674",28674,2002,30099
50,47,121,"Meigs County","5188",5188,2002,5350
50,47,123,"Monroe County","17287",17287,2002,17786
50,47,125,"Montgomery County","52167",52167,2002,55385
50,47,127,"Moore County","2515",2515,2002,2662
50,47,129,"Morgan County","7714",7713,2002,7897
50,47,131,"Obion County","14489",14489,2002,14710
50,47,133,"Overton County","9168",9168,2002,9380
50,47,135,"Perry County","4115",4115,2002,4222
50,47,137,"Pickett County","2956",2956,2002,3024
50,47,139,"Polk County","7369",7371,2002,7556
50,47,141,"Putnam County","26916",26916,2002,27581
50,47,143,"Rhea County","12565",12566,2002,12982
50,47,145,"Roane County","23369",23369,2002,23811
50,47,147,"Robertson County","20995",20995,2002,22383
50,47,149,"Rutherford County","70616",70616,2002,78337
50,47,151,"Scott County","8909",8909,2002,9117
50,47,153,"Sequatchie County","4916",4916,2002,5056
50,47,155,"Sevier County","37252",37252,2002,38879
50,47,157,"Shelby County","362954",362954,2002,374838
50,47,159,"Smith County","7665",7665,2002,7857
50,47,161,"Stewart County","5977",5977,2002,6120
50,47,163,"Sullivan County","69052",69052,2002,70454
50,47,165,"Sumner County","51657",51657,2002,54357
50,47,167,"Tipton County","19064",19064,2002,20259
50,47,169,"Trousdale County","3095",3095,2002,3164
50,47,171,"Unicoi County","8214",8214,2002,8359
50,47,173,"Union County","7916",7916,2002,8289
50,47,175,"Van Buren County","2453",2453,2002,2513
50,47,177,"Warren County","16689",16689,2002,17010
50,47,179,"Washington County","47779",47779,2002,48841
50,47,181,"Wayne County","6701",6701,2002,6880
50,47,183,"Weakley County","14928",14928,2002,15306
50,47,185,"White County","10191",10192,2002,10436
50,47,187,"Williamson County","47005",47005,2002,50313
50,47,189,"Wilson County","34921",34920,2002,36879
50,48,1,"Anderson County","18436",18436,2002,18896
50,48,3,"Andrews County","5400",5400,2002,5488
50,48,5,"Angelina County","32435",32435,2002,33199
50,48,7,"Aransas County","12848",12848,2002,13355
50,48,9,"Archer County","3871",3871,2002,3922
50,48,11,"Armstrong County","920",920,2002,930
50,48,13,"Atascosa County","14883",14878,2002,15302
50,48,15,"Austin County","10205",10205,2002,10524
50,48,17,"Bailey County","2738",2738,2002,2749
50,48,19,"Bandera County","9503",9503,2002,9763
50,48,21,"Bastrop County","22254",22250,2002,23055
50,48,23,"Baylor County","2820",2820,2002,2838
50,48,25,"Bee County","10939",10939,2002,11074
50,48,27,"Bell County","92782",92782,2002,97627
50,48,29,"Bexar County","521359",521359,2002,542493
50,48,31,"Blanco County","4031",4031,2002,4130
50,48,33,"Borden County","435",435,2002,443
50,48,35,"Bosque County","8644",8644,2002,8787
50,48,37,"Bowie County","36463",36463,2002,37262
50,48,39,"Brazoria County","90628",90628,2002,95831
50,48,41,"Brazos County","59023",59023,2002,62324
50,48,43,"Brewster County","4614",4614,2002,4751
50,48,45,"Briscoe County","1006",1006,2002,1020
50,48,47,"Brooks County","3203",3203,2002,3235
50,48,49,"Brown County","17889",17889,2002,18144
50,48,51,"Burleson County","8197",8197,2002,8417
50,48,53,"Burnet County","15933",15933,2002,17065
50,48,55,"Caldwell County","11901",11904,2002,12515
50,48,57,"Calhoun County","10238",10238,2002,10448
50,48,59,"Callahan County","5925",5925,2002,6040
50,48,61,"Cameron County","119654",119654,2002,127018
50,48,63,"Camp County","5228",5228,2002,5315
50,48,65,"Carson County","2815",2815,2002,2857
50,48,67,"Cass County","13890",13890,2002,14161
50,48,69,"Castro County","3198",3198,2002,3218
50,48,71,"Chambers County","10336",10336,2002,11168
50,48,73,"Cherokee County","19173",19173,2002,19607
50,48,75,"Childress County","3059",3059,2002,3061
50,48,77,"Clay County","4992",4992,2002,5088
50,48,79,"Cochran County","1587",1587,2002,1597
50,48,81,"Coke County","2843",2843,2002,2904
50,48,83,"Coleman County","5248",5248,2002,5302
50,48,85,"Collin County","194892",194946,2002,218560
50,48,87,"Collingsworth County","1723",1723,2002,1725
50,48,89,"Colorado County","9431",9431,2002,9566
50,48,91,"Comal County","32718",32718,2002,35471
50,48,93,"Comanche County","7105",7105,2002,7215
50,48,95,"Concho County","1488",1488,2002,1513
