"state","county","year","births","deaths","domesticmig","gqestimates","internationalmig","naturalinc","netmig","npopchg_","popestimate","rbirth","rdeath","rdomesticmig","residual","rinternationalmig","rnaturalinc","rnetmig"
17,155,2002,63,54,3,11,3,9,6,10,6073,10.382333553,8.8991430455,0.4943968359,-5,0.4943968359,1.4831905076,0.9887936717
17,155,2003,63,54,4,11,1,9,5,6,6079,10.368663594,8.8874259381,0.6583278473,-8,0.1645819618,1.4812376564,0.8229098091
17,155,2004,54,52,-58,11,2,2,-56,-59,6020,8.9263575502,8.595751715,-9.587569221,-5,0.3306058352,0.3306058352,-9.256963385
17,155,2005,57,59,-36,11,3,-2,-33,-40,5980,9.5,9.8333333333,-6,-5,0.5,-0.333333333,-5.5
17,155,2006,64,55,-69,11,2,9,-67,-61,5919,10.757206488,9.2444743256,-11.59761324,-3,0.3361627027,1.5127321624,-11.26145054
17,155,2007,58,51,77,11,2,7,79,88,6007,9.7266476606,8.5527419084,12.912963274,2,0.3354016435,1.1739057521,13.248364917
17,155,2008,61,57,-13,11,2,4,-11,-4,6003,10.158201499,9.4920899251,-2.164862614,3,0.3330557868,0.6661115737,-1.831806828
17,157,2001,367,397,172,4271,0,-30,172,110,34008,10.809059582,11.692633935,5.0658262893,-32,0,-0.883574353,5.0658262893
17,157,2002,383,412,-692,3754,-1,-29,-693,-731,33277,11.384409601,12.246414505,-20.56922048,-9,-0.029724307,-0.862004905,-20.59894479
17,157,2003,381,383,-159,3692,-3,-2,-162,-204,33073,11.48455162,11.54483798,-4.792765637,-40,-0.09042954,-0.06028636,-4.883195177
17,157,2004,398,381,190,3908,3,17,193,181,33254,12.001145838,11.488534081,5.7291902242,-29,0.0904608983,0.5126117569,5.8196511225
17,157,2005,371,421,-144,3816,2,-50,-142,-220,33034,11.193579532,12.702148202,-4.34467777,-28,0.0603427468,-1.50856867,-4.284335023
17,157,2006,362,357,-58,3865,4,5,-54,-64,32970,10.96903218,10.817526211,-1.757469244,-15,0.1212047755,0.1515059693,-1.636264469
17,157,2007,370,346,-244,3817,2,24,-242,-207,32763,11.257663578,10.527436752,-7.423972738,11,0.0608522356,0.7302268267,-7.363120503
17,157,2008,392,360,-181,3817,4,32,-177,-122,32641,11.987034432,11.008501009,-5.534829674,23,0.1223166779,0.978533423,-5.412512996
17,159,2001,211,185,-185,288,0,26,-185,-170,16072,13.059355078,11.450145448,-11.45014545,-11,0,1.6092096305,-11.45014545
17,159,2002,168,190,119,288,0,-22,119,85,16157,10.425393279,11.790623352,7.3846535729,-12,0,-1.365230072,7.3846535729
17,159,2003,203,213,-76,288,-1,-10,-77,-104,16053,12.604781124,13.225706302,-4.719031357,-17,-0.062092518,-0.620925179,-4.781123875
17,159,2004,193,195,-98,288,2,-2,-96,-112,15941,12.064762143,12.189785585,-6.126148653,-14,0.1250234419,-0.125023442,-6.001125211
17,159,2005,200,221,-57,288,2,-21,-55,-90,15851,12.58178158,13.902868646,-3.58580775,-14,0.1258178158,-1.321087066,-3.459989935
17,159,2006,159,209,-108,288,1,-50,-107,-164,15687,10.083074386,13.253852495,-6.848880715,-7,0.0634155622,-3.170778109,-6.785465153
17,159,2007,188,200,-42,288,0,-12,-42,-48,15639,12.002809168,12.768945924,-2.681478644,6,0,-0.766136755,-2.681478644
17,159,2008,199,196,-120,288,1,3,-119,-107,15532,12.768278207,12.575791601,-7.699464246,9,0.064162202,0.1924866061,-7.635302044
17,161,2001,1979,1501,-1146,4695,287,478,-859,-507,148620,13.293165003,10.082385381,-7.697810557,-126,1.9278111954,3.2107796216,-5.769999362
17,161,2002,1904,1476,-1085,4668,277,428,-808,-487,148133,12.832220736,9.9476669149,-7.312478728,-107,1.8668724495,2.8845538209,-5.445606279
17,161,2003,1951,1511,-1652,4700,232,440,-1420,-1077,147056,13.218649746,10.23750885,-11.192829,-97,1.5718742907,2.9811408962,-9.62095471
17,161,2004,1922,1381,-852,4740,236,541,-616,-199,146857,13.07870016,9.3973386682,-5.797633994,-124,1.6059173973,3.6813614913,-4.191716596
17,161,2005,1971,1455,-942,4729,237,516,-705,-325,146532,13.436086561,9.9185722709,-6.421508646,-136,1.6156024936,3.5175142899,-4.805906152
17,161,2006,1995,1400,-923,4826,239,595,-684,-153,146379,13.621885146,9.5592176463,-6.302255634,-64,1.6318950125,4.0626674997,-4.670360621
17,161,2007,1888,1444,75,4906,224,444,299,757,147136,12.864759893,9.8393608504,0.5110471356,14,1.5263274449,3.0253990426,2.0373745805
17,161,2008,2057,1444,-1160,4906,227,613,-933,-250,146886,13.992150247,9.8223942426,-7.890566012,70,1.544102142,4.1697560047,-6.34646387
17,163,2001,3689,2523,-1683,4913,51,1166,-1632,-309,255895,14.40737045,9.8535634711,-6.572947809,157,0.1991802366,4.5538069787,-6.373767572
17,163,2002,3732,2584,168,4978,-212,1148,-44,1180,257075,14.550558512,10.074663236,0.6550090649,76,-0.826559058,4.4758952765,-0.171549993
17,163,2003,3621,2677,772,4990,-910,944,-138,616,257691,14.068528224,10.400842324,2.9994210962,-190,-3.535587043,3.6676859,-0.536165947
17,163,2004,3726,2602,-1082,5006,557,1124,-525,647,258338,14.441048856,10.084704542,-4.193562765,48,2.1587934011,4.356344314,-2.034769364
17,163,2005,3696,2542,-1013,5023,143,1154,-870,438,258776,14.294720313,9.8314878344,-3.917898181,154,0.5530695359,4.4632324787,-3.364828645
17,163,2006,3740,2493,-326,5059,330,1247,4,1694,260470,14.405503364,9.6023849967,-1.255666871,443,1.2710738263,4.8031183678,0.0154069555
17,163,2007,3874,2526,-368,5297,11,1348,-357,997,261467,14.84470348,9.6793291144,-1.410131874,6,0.042150681,5.1653743651,-1.367981193
17,163,2008,3927,2529,-802,5297,141,1398,-661,824,262291,14.995475009,9.6571317288,-3.062483055,87,0.538416597,5.3383432807,-2.524066458
17,165,2001,269,446,-67,1183,6,-177,-61,-261,26370,10.150751873,16.829871135,-2.528254184,-23,0.2264108224,-6.679119262,-2.301843361
17,165,2002,317,397,0,1183,6,-80,6,-99,26271,12.043844152,15.083300089,0,-25,0.2279591953,-3.039455937,0.2279591953
17,165,2003,343,406,-63,1183,4,-63,-59,-157,26114,13.095351723,15.500620407,-2.405268684,-35,0.152715472,-2.405268684,-2.252553212
17,165,2004,319,414,127,1183,7,-95,134,19,26133,12.211227439,15.847799874,4.8615231497,-20,0.2679579689,-3.636572435,5.1294811185
17,165,2005,317,381,-83,1183,7,-64,-76,-164,25969,12.168438832,14.625158343,-3.186058117,-24,0.2687036966,-2.456719512,-2.91735442
17,165,2006,298,386,98,1183,6,-88,104,4,25973,11.47433676,14.862731508,3.7734396057,-12,0.2310269146,-3.388394748,4.0044665203
17,165,2007,317,382,132,1183,5,-65,137,76,26049,12.18715159,14.686094345,5.0747760563,4,0.1922263658,-2.498942755,5.2670024221
17,165,2008,336,384,-72,1183,7,-48,-65,-105,25944,12.924816802,14.771219203,-2.7696036,8,0.2692670167,-1.8464024,-2.500336584
17,167,2001,2680,1862,-256,3261,95,818,-161,1192,190282,14.128612549,9.8162225995,-1.349598811,535,0.5008276836,4.3123899497,-0.848771127
17,167,2002,2434,1784,41,3351,77,650,118,1173,191455,12.752235178,9.3467492017,0.2148075769,405,0.4034191079,3.4054859759,0.6182266849
17,167,2003,2548,1795,-303,3261,18,753,-285,355,191810,13.29628325,9.3668871408,-1.581151423,-113,0.0939297875,3.9293961097,-1.487221635
17,167,2004,2598,1847,-489,3437,115,751,-374,417,192227,13.529946333,9.618864849,-2.546629622,40,0.5989006268,3.9110814843,-1.947728995
17,167,2005,2570,1858,-437,3261,90,712,-347,350,192577,13.357449507,9.6568642738,-2.271286161,-15,0.4677706053,3.700585233,-1.803515556
17,167,2006,2443,1854,52,3261,100,589,152,739,193316,12.661540893,9.6088812184,0.2695047591,-2,0.5182783829,3.0526596751,0.787783142
17,167,2007,2580,1792,-379,3261,72,788,-307,522,193838,13.328029673,9.2572981294,-1.957877227,41,0.3719450141,4.0707315435,-1.585932213
17,167,2008,2650,1825,67,3261,82,825,149,1087,194925,13.63298462,9.3887535594,0.3446830074,113,0.4218508449,4.2442310611,0.7665338522
17,169,2001,79,93,-141,105,1,-14,-140,-158,7031,11.111111111,13.080168776,-19.83122363,-4,0.1406469761,-1.969057665,-19.69057665
17,169,2002,71,98,0,105,1,-27,1,-32,6999,10.121168924,13.970064148,0,-6,0.142551675,-3.848895225,0.142551675
17,169,2003,68,102,18,105,-1,-34,17,-24,6975,9.7323600973,14.598540146,2.5762129669,-7,-0.143122943,-4.866180049,2.4330900243
17,169,2004,91,96,59,105,3,-5,62,51,7026,12.999071495,13.713306192,8.4279694308,-6,0.4285408185,-0.714234698,8.8565102493
17,169,2005,58,67,55,105,3,-9,58,42,7068,8.2304526749,9.5075918831,7.8047396055,-7,0.4257130694,-1.277139208,8.2304526749
17,169,2006,80,84,-55,105,3,-4,-52,-58,7010,11.365250746,11.933513283,-7.813609888,-2,0.426196903,-0.568262537,-7.387412985
17,169,2007,86,82,-21,105,1,4,-20,-17,6993,12.283082197,11.711776048,-2.999357281,-1,0.1428265372,0.5713061487,-2.856530743
17,169,2008,80,97,-64,105,3,-17,-61,-77,6916,11.503343159,13.94780358,-9.202674527,1,0.4313753685,-2.444460421,-8.771299159
17,171,2001,70,63,-30,56,0,7,-30,-28,5511,12.669683258,11.402714932,-5.429864253,-5,0,1.2669683258,-5.429864253
17,171,2002,52,58,-49,56,0,-6,-49,-58,5453,9.485589201,10.580080263,-8.93834367,-3,0,-1.094491062,-8.93834367
17,171,2003,60,63,-12,56,-1,-3,-13,-23,5430,11.026371405,11.577689975,-2.205274281,-7,-0.183772857,-0.55131857,-2.389047138
17,171,2004,75,57,-73,56,0,18,-73,-60,5370,13.888888889,10.555555556,-13.51851852,-5,0,3.3333333333,-13.51851852
17,171,2005,55,57,-29,56,1,-2,-28,-34,5336,10.274612367,10.648234635,-5.417522884,-4,0.1868111339,-0.373622268,-5.23071175
17,171,2006,68,60,-91,56,0,8,-91,-86,5250,12.847156622,11.335726431,-17.19251842,-3,0,1.5114301908,-17.19251842
17,171,2007,59,48,-44,56,0,11,-44,-35,5215,11.275680841,9.1734352604,-8.408982322,-2,0,2.1022455805,-8.408982322
17,171,2008,61,58,-38,56,1,3,-37,-34,5181,11.735282801,11.158137745,-7.31050404,0,0.1923816853,0.5771450558,-7.118122355
17,173,2001,226,233,-191,293,0,-7,-191,-217,22614,9.9460886786,10.254153372,-8.405765211,-19,0,-0.308064694,-8.405765211
17,173,2002,217,284,-35,293,0,-67,-35,-122,22492,9.6217798076,12.592559748,-1.551899969,-20,0,-2.970779941,-1.551899969
17,173,2003,237,232,-95,293,-2,5,-97,-119,22373,10.565028419,10.342137524,-4.234927003,-27,-0.089156358,0.2228908949,-4.324083361
17,173,2004,264,253,-206,293,2,11,-204,-213,22160,11.85637617,11.362360497,-9.251566254,-20,0.0898210316,0.4940156738,-9.161745223
17,173,2005,256,258,-102,293,2,-2,-100,-121,22039,11.583972488,11.674472273,-4.615489038,-19,0.0904997851,-0.090499785,-4.524989253
17,173,2006,250,220,-179,293,2,30,-177,-158,21881,11.384335155,10.018214936,-8.151183971,-11,0.0910746812,1.3661202186,-8.06010929
17,173,2007,252,230,-173,293,0,22,-173,-159,21722,11.558837695,10.549732817,-7.935233814,-8,0,1.0091048781,-7.935233814
17,173,2008,266,234,5,293,2,32,7,26,21748,12.238325282,10.766045549,0.2300437083,-13,0.0920174833,1.4722797331,0.3220611916
17,175,2001,86,99,4,117,-1,-13,3,-18,6302,13.627000475,15.686895896,0.6338139756,-8,-0.158453494,-2.059895421,0.4753604817
17,175,2002,64,92,-13,117,-1,-28,-14,-46,6256,10.192705845,14.652014652,-2.070393375,-4,-0.159261029,-4.459308807,-2.229654404
17,175,2003,64,90,-47,117,-2,-26,-49,-81,6175,10.296838549,14.479929209,-7.561740809,-6,-0.321776205,-4.18309066,-7.883517014
17,175,2004,73,77,-23,117,1,-4,-22,-32,6143,11.85257347,12.50202955,-3.734372463,-6,0.1623640201,-0.649456081,-3.572008443
17,175,2005,68,79,-31,117,1,-11,-30,-46,6097,11.111111111,12.908496732,-5.065359477,-5,0.1633986928,-1.797385621,-4.901960784
17,175,2006,53,76,64,117,0,-23,64,38,6135,8.665794637,12.426422498,10.464355788,-3,0,-3.760627861,10.464355788
17,175,2007,73,85,34,117,-1,-12,33,16,6151,11.883444571,13.836887514,5.5347550057,-5,-0.162786912,-1.953442943,5.3719680938
17,175,2008,80,84,-10,117,1,-4,-9,-16,6135,13.022952955,13.674100602,-1.627869119,-3,0.1627869119,-0.651147648,-1.465082207
17,177,2001,621,554,-536,820,62,67,-474,-441,48445,12.760579877,11.383834544,-11.01396266,-34,1.2740031439,1.3767453329,-9.73995952
17,177,2002,582,524,-493,820,59,58,-434,-406,48039,12.064176444,10.861904564,-10.21931097,-30,1.2230007048,1.2022718793,-8.996310269
17,177,2003,578,518,-77,820,47,60,-30,-33,48006,12.03602478,10.786610443,-1.603415066,-63,0.9787078973,1.249414337,-0.624707169
17,177,2004,557,493,-238,820,54,64,-184,-160,47846,11.622084046,10.286691983,-4.965989233,-40,1.126737053,1.3353920628,-3.83925218
17,177,2005,534,638,-423,820,54,-104,-369,-516,47330,11.221316298,13.406741195,-8.888795495,-43,1.1347398504,-2.185424897,-7.754055644
17,177,2006,572,488,-522,820,55,84,-467,-404,46926,12.137158377,10.354778476,-11.07621796,-21,1.1670344593,1.7823799015,-9.9091835
17,177,2007,602,504,-491,820,49,98,-442,-345,46581,12.876041366,10.779941609,-10.50188756,-1,1.0480498786,2.0960997572,-9.453837681
17,177,2008,567,511,-306,820,51,56,-255,-214,46367,12.200370099,10.995395275,-6.58432672,-15,1.0973877867,1.2049748246,-5.486938934
17,179,2001,1642,1233,-704,3172,50,409,-654,-351,128145,12.796084803,9.6087530831,-5.486262912,-106,0.3896493545,3.1873317202,-5.096613557
17,179,2002,1556,1283,-208,3202,44,273,-164,-11,128134,12.14301601,10.012525412,-1.623230932,-120,0.3433757741,2.1304905981,-1.279855158
17,179,2003,1578,1304,-472,3107,20,274,-452,-330,127804,12.331111441,10.189967883,-3.688393283,-152,0.156287851,2.1411435582,-3.532105432
17,179,2004,1636,1264,275,3117,43,372,318,601,128405,12.77082382,9.8669445648,2.146684933,-89,0.3356634623,2.9038792548,2.4823483953
17,179,2005,1616,1344,657,3338,37,272,694,845,129250,12.54390561,10.432555161,5.0998428131,-121,0.2872057596,2.1113504492,5.3870485727
17,179,2006,1627,1257,170,3114,39,370,209,515,129765,12.562978978,9.7060015829,1.3126652897,-64,0.3011408606,2.8569773951,1.6138061502
17,179,2007,1735,1327,650,3114,29,408,679,1104,130869,13.313688928,10.182861791,4.9878373505,17,0.2225342818,3.1308271369,5.2103716323
17,179,2008,1783,1316,136,3114,32,467,168,655,131524,13.590301571,10.030755394,1.0366130194,20,0.2439089457,3.5595461769,1.2805219651
17,181,2001,203,264,-73,915,19,-61,-54,-132,18124,11.15997801,14.513468939,-4.013194063,-17,1.0445299615,-3.353490929,-2.968664101
17,181,2002,223,284,51,915,19,-61,70,-6,18118,12.306164119,15.672424259,2.8144142156,-15,1.0485072568,-3.36626014,3.8629214723
17,181,2003,217,250,80,921,10,-33,90,31,18149,11.966801776,13.78663799,4.4117241569,-26,0.5514655196,-1.819836215,4.9631896766
17,181,2004,228,251,-31,918,10,-23,-21,-57,18092,12.58243426,13.851714909,-1.71076957,-13,0.5518611517,-1.269280649,-1.158908419
17,181,2005,218,214,28,915,12,4,40,27,18119,12.040540167,11.819612825,1.5464913976,-17,0.6627820276,0.2209273425,2.2092734252
17,181,2006,220,205,20,915,10,15,30,37,18156,12.129565817,11.302549966,1.1026878015,-8,0.5513439008,0.8270158511,1.6540317023
17,181,2007,231,244,40,915,7,-13,47,32,18188,12.711864407,13.427250715,2.2011886419,-2,0.3852080123,-0.715386309,2.5863966542
17,181,2008,244,229,-30,915,8,15,-22,3,18191,13.414332445,12.58968086,-1.649303169,10,0.4398141785,0.8246515847,-1.209488991
17,183,2001,1178,934,-576,3109,52,244,-524,-347,83452,14.086612337,11.16884204,-6.887851194,-67,0.6218198994,2.9177702973,-6.266031294
17,183,2002,1092,958,-655,3109,51,134,-604,-529,82923,13.126972201,11.516153268,-7.873779113,-59,0.6130728775,1.6108189331,-7.260706236
17,183,2003,1081,966,-612,3109,39,115,-573,-537,82386,13.078537769,11.687203963,-7.404315555,-79,0.4718436383,1.3913338052,-6.932471916
17,183,2004,1112,1005,-305,3109,43,107,-262,-216,82170,13.515155935,12.214686794,-3.706944748,-61,0.5226184399,1.3004691412,-3.184326308
17,183,2005,1080,967,-507,3109,43,113,-464,-427,81743,13.177722328,11.798942122,-6.186208537,-76,0.5246685742,1.3787802066,-5.661539963
17,183,2006,1151,959,-300,3109,43,192,-257,-102,81641,14.089506928,11.73921559,-3.672330216,-37,0.526367331,2.3502913382,-3.145962885
17,183,2007,1121,910,-742,3109,37,211,-705,-474,81167,13.770822073,11.178811852,-9.115031202,20,0.4545231193,2.5920102206,-8.660508083
17,183,2008,1095,963,-694,3109,39,132,-655,-487,80680,13.531298078,11.900127899,-8.576000791,36,0.4819366439,1.6311701792,-8.094064147
17,185,2001,134,128,-143,177,3,6,-140,-144,12759,10.443457252,9.9758397631,-11.14488349,-10,0.2338087444,0.4676174889,-10.91107474
17,185,2002,151,156,-110,177,3,-5,-107,-124,12635,11.892573049,12.286366858,-8.66346381,-12,0.2362762857,-0.39379381,-8.427187525
17,185,2003,146,124,-104,177,2,22,-102,-94,12541,11.598347633,9.850651414,-8.26183667,-14,0.1588814744,1.7476962186,-8.102955195
17,185,2004,138,113,-97,177,1,25,-96,-80,12461,11.039116871,9.0392768579,-7.75937925,-9,0.0799936005,1.9998400128,-7.679385649
17,185,2005,171,139,-70,177,2,32,-68,-46,12415,13.748191027,11.175430133,-5.627914456,-10,0.1607975559,2.572760894,-5.4671169
17,185,2006,129,123,-145,177,1,6,-144,-144,12271,10.451267925,9.9651624402,-11.74754922,-6,0.0810175808,0.4861054849,-11.66653164
17,185,2007,141,138,-146,177,2,3,-144,-144,12127,11.558324453,11.312402656,-11.96819411,-3,0.1639478646,0.2459217969,-11.80424625
17,185,2008,154,142,-88,177,1,12,-87,-80,12047,12.740961363,11.748159179,-7.280549351,-5,0.0827335153,0.9928021842,-7.197815835
17,187,2001,204,217,-215,1241,3,-13,-212,-238,18442,10.990787134,11.691180432,-11.58342762,-13,0.1616292226,-0.700393298,-11.42179839
17,187,2002,201,195,-113,1237,3,6,-110,-118,18324,10.934015123,10.607626612,-6.146983626,-14,0.1631942556,0.3263885111,-5.983789371
17,187,2003,205,206,-202,1236,3,-1,-199,-212,18112,11.252607311,11.307498079,-11.08793501,-12,0.1646723021,-0.054890767,-10.92326271
17,187,2004,190,200,-325,1337,4,-10,-321,-352,17760,10.593220339,11.150758252,-18.11998216,-21,0.223015165,-0.557537913,-17.89696699
17,187,2005,208,207,-46,1429,5,1,-41,-55,17705,11.729874524,11.673480897,-2.594106866,-15,0.2819681376,0.0563936275,-2.312138728
17,187,2006,220,202,-62,1510,4,18,-58,-48,17657,12.442735139,11.424693173,-3.506588994,-8,0.226231548,1.018041966,-3.280357446
17,187,2007,215,227,33,1527,4,-12,37,18,17675,12.170270576,12.849541492,1.8679950187,-7,0.2264236386,-0.679270916,2.0944186573
17,187,2008,217,196,-164,1527,5,21,-159,-134,17541,12.323943662,11.131303953,-9.313948205,4,0.2839618355,1.1926397092,-9.02998637
17,189,2001,173,167,79,262,2,6,81,73,15236,11.381953354,10.987203526,5.1975393927,-14,0.1315832758,0.3947498273,5.3291226685
17,189,2002,187,171,-155,262,2,16,-153,-150,15086,12.334278742,11.278939384,-10.22360003,-13,0.1319174197,1.0553393576,-10.09168261
17,189,2003,154,177,66,262,-2,-23,64,25,15111,10.199688711,11.723018843,4.3712951618,-16,-0.13246349,-1.523330132,4.238831672
17,189,2004,180,173,-106,262,2,7,-104,-108,15003,11.954572624,11.489672578,-7.03991499,-11,0.1328285847,0.4649000465,-6.907086405
17,189,2005,185,157,-200,262,2,28,-198,-183,14820,12.406531871,10.528786507,-13.41246689,-13,0.1341246689,1.8777453643,-13.27834222
17,189,2006,178,179,16,262,2,-1,18,11,14831,12.006340427,12.073791778,1.0792216114,-6,0.1349027014,-0.067451351,1.2141243128
17,189,2007,195,181,-115,262,0,14,-115,-94,14737,13.189935065,12.242965368,-7.778679654,7,0,0.946969697,-7.778679654
17,189,2008,190,165,-38,262,2,25,-36,-9,14728,12.896657051,11.199728491,-2.57933141,2,0.1357542847,1.6969285593,-2.443577125
17,191,2001,195,200,-79,207,3,-5,-76,-97,17027,11.419870575,11.712687769,-4.626511669,-16,0.1756903165,-0.292817194,-4.450821352
17,191,2002,206,179,-128,207,3,27,-125,-111,16916,12.137996052,10.547093657,-7.542055799,-13,0.1767669328,1.5909023952,-7.365288867
17,191,2003,211,223,-95,207,3,-12,-92,-122,16794,12.518540492,13.230495402,-5.6363097,-18,0.1779887274,-0.71195491,-5.458320973
17,191,2004,186,220,-71,207,2,-34,-69,-115,16679,11.113434709,13.144922774,-4.242225077,-12,0.1194992979,-2.031488065,-4.122725779
17,191,2005,189,228,23,207,3,-39,26,-29,16650,11.341474392,13.681778631,1.3801794233,-16,0.180023403,-2.34030424,1.5602028264
17,191,2006,175,207,-139,207,2,-32,-137,-177,16473,10.566675724,12.498867856,-8.392959575,-8,0.1207620083,-1.932192132,-8.272197567
17,191,2007,216,205,81,207,3,11,84,92,16565,13.075852049,12.409952176,4.9034445184,-3,0.1816090562,0.6658998729,5.0850535747
17,191,2008,199,200,-67,207,2,-1,-65,-71,16494,12.039081642,12.09957954,-4.053359146,-5,0.1209957954,-0.060497898,-3.93236335
17,193,2001,159,229,22,427,3,-70,25,-62,15266,10.39419494,14.970255606,1.4381904949,-17,0.1961168857,-4.576060665,1.6343073805
17,193,2002,181,242,-95,427,3,-61,-92,-165,15101,11.920835117,15.938354134,-6.256791912,-12,0.1975829025,-4.017519017,-6.05920901
17,193,2003,158,217,-78,427,3,-59,-75,-148,14953,10.5144074,14.440673454,-5.190656818,-14,0.1996406468,-3.926266054,-4.991016171
17,193,2004,172,201,103,427,2,-29,105,64,15017,11.478144811,13.413413413,6.8735402069,-12,0.1334668001,-1.935268602,7.007007007
17,193,2005,162,287,103,427,3,-125,106,-34,14983,10.8,19.133333333,6.8666666667,-15,0.2,-8.333333333,7.0666666667
